przystanek;nr_przystanku;linia;dzień;godzina docelowa
7054;04;6;2024-07-05;16:30:00
7054;04;6;2024-07-05;16:40:00
7054;04;6;2024-07-05;16:50:00
7054;04;6;2024-07-05;17:00:00
7054;04;6;2024-07-05;17:10:00
7054;04;6;2024-07-05;17:20:00
7054;04;6;2024-07-05;17:30:00
7054;04;6;2024-07-05;17:40:00
7054;04;6;2024-07-05;17:50:00
7054;04;6;2024-07-05;18:00:00
7054;04;6;2024-07-05;18:10:00
7054;04;6;2024-07-05;18:20:00
7054;04;6;2024-07-05;18:30:00
7054;04;6;2024-07-05;18:41:00
7054;04;6;2024-07-05;18:51:00
7054;04;6;2024-07-05;18:56:00
7054;04;6;2024-07-05;19:11:00
7054;04;6;2024-07-05;19:26:00
7054;04;6;2024-07-05;19:41:00
7054;04;6;2024-07-05;19:56:00
7054;04;6;2024-07-05;20:11:00
7054;04;6;2024-07-05;20:26:00
7054;04;6;2024-07-05;20:46:00
7054;04;6;2024-07-05;21:06:00
7054;04;6;2024-07-05;21:26:00
7054;04;6;2024-07-05;21:46:00
7054;04;6;2024-07-05;22:06:00
7054;04;6;2024-07-05;22:26:00
7054;04;6;2024-07-05;22:47:00
7054;04;6;2024-07-05;23:07:00
7054;04;6;2024-07-05;23:27:00
7055;04;6;2024-07-05;04:45:00
7055;04;6;2024-07-05;05:05:00
7055;04;6;2024-07-05;05:25:00
7055;04;6;2024-07-05;05:45:00
7055;04;6;2024-07-05;06:05:00
7055;04;6;2024-07-05;06:23:00
7055;04;6;2024-07-05;06:38:00
7055;04;6;2024-07-05;06:54:00
7055;04;6;2024-07-05;07:09:00
7055;04;6;2024-07-05;07:19:00
7055;04;6;2024-07-05;07:29:00
7055;04;6;2024-07-05;07:39:00
7055;04;6;2024-07-05;07:49:00
7055;04;6;2024-07-05;07:59:00
7055;04;6;2024-07-05;08:09:00
7055;04;6;2024-07-05;08:19:00
7055;04;6;2024-07-05;08:29:00
7055;04;6;2024-07-05;08:39:00
7055;04;6;2024-07-05;08:49:00
7055;04;6;2024-07-05;08:59:00
7055;04;6;2024-07-05;09:09:00
7055;04;6;2024-07-05;09:19:00
7055;04;6;2024-07-05;09:29:00
7055;04;6;2024-07-05;09:40:00
7055;04;6;2024-07-05;09:55:00
7055;04;6;2024-07-05;10:10:00
7055;04;6;2024-07-05;10:25:00
7055;04;6;2024-07-05;10:40:00
7055;04;6;2024-07-05;10:55:00
7055;04;6;2024-07-05;11:10:00
7055;04;6;2024-07-05;11:25:00
7055;04;6;2024-07-05;11:40:00
7055;04;6;2024-07-05;11:55:00
7055;04;6;2024-07-05;12:10:00
7055;04;6;2024-07-05;12:25:00
7055;04;6;2024-07-05;12:40:00
7055;04;6;2024-07-05;12:55:00
7055;04;6;2024-07-05;13:10:00
7055;04;6;2024-07-05;13:25:00
7055;04;6;2024-07-05;13:40:00
7055;04;6;2024-07-05;13:55:00
7055;04;6;2024-07-05;14:10:00
7055;04;6;2024-07-05;14:25:00
7055;04;6;2024-07-05;14:40:00
7055;04;6;2024-07-05;14:48:00
7055;04;6;2024-07-05;14:55:00
7055;04;6;2024-07-05;15:09:00
7055;04;6;2024-07-05;15:19:00
7055;04;6;2024-07-05;15:29:00
7055;04;6;2024-07-05;15:39:00
7055;04;6;2024-07-05;15:49:00
7055;04;6;2024-07-05;15:59:00
7055;04;6;2024-07-05;16:09:00
7055;04;6;2024-07-05;16:19:00
7055;04;6;2024-07-05;16:29:00
7055;04;6;2024-07-05;16:39:00
7055;04;6;2024-07-05;16:49:00
7055;04;6;2024-07-05;16:59:00
7055;04;6;2024-07-05;17:09:00
7055;04;6;2024-07-05;17:19:00
7055;04;6;2024-07-05;17:29:00
7055;04;6;2024-07-05;17:39:00
7055;04;6;2024-07-05;17:49:00
7055;04;6;2024-07-05;17:59:00
7055;04;6;2024-07-05;18:09:00
7055;04;6;2024-07-05;18:19:00
7055;04;6;2024-07-05;18:29:00
7055;04;6;2024-07-05;18:40:00
7055;04;6;2024-07-05;18:50:00
7055;04;6;2024-07-05;18:55:00
7055;04;6;2024-07-05;19:10:00
7055;04;6;2024-07-05;19:25:00
7055;04;6;2024-07-05;19:40:00
7055;04;6;2024-07-05;19:55:00
7055;04;6;2024-07-05;20:10:00
7055;04;6;2024-07-05;20:25:00
7055;04;6;2024-07-05;20:45:00
7055;04;6;2024-07-05;21:05:00
7055;04;6;2024-07-05;21:25:00
7055;04;6;2024-07-05;21:45:00
7055;04;6;2024-07-05;22:05:00
7055;04;6;2024-07-05;22:25:00
7055;04;6;2024-07-05;22:46:00
7055;04;6;2024-07-05;23:06:00
7055;04;6;2024-07-05;23:26:00
7019;06;6;2024-07-05;04:49:00
7019;06;6;2024-07-05;05:09:00
7019;06;6;2024-07-05;05:29:00
7019;06;6;2024-07-05;05:49:00
7019;06;6;2024-07-05;06:09:00
7019;06;6;2024-07-05;06:27:00
7019;06;6;2024-07-05;06:42:00
7019;06;6;2024-07-05;06:58:00
7019;06;6;2024-07-05;07:13:00
7019;06;6;2024-07-05;07:23:00
7019;06;6;2024-07-05;07:33:00
7019;06;6;2024-07-05;07:43:00
7019;06;6;2024-07-05;07:53:00
7019;06;6;2024-07-05;08:03:00
7019;06;6;2024-07-05;08:13:00
7019;06;6;2024-07-05;08:23:00
7019;06;6;2024-07-05;08:33:00
7019;06;6;2024-07-05;08:43:00
7019;06;6;2024-07-05;08:53:00
7019;06;6;2024-07-05;09:03:00
7019;06;6;2024-07-05;09:13:00
7019;06;6;2024-07-05;09:23:00
7019;06;6;2024-07-05;09:33:00
7019;06;6;2024-07-05;09:44:00
7019;06;6;2024-07-05;09:59:00
7019;06;6;2024-07-05;10:14:00
7019;06;6;2024-07-05;10:29:00
7019;06;6;2024-07-05;10:44:00
7019;06;6;2024-07-05;10:59:00
7019;06;6;2024-07-05;11:14:00
7019;06;6;2024-07-05;11:29:00
7019;06;6;2024-07-05;11:44:00
7019;06;6;2024-07-05;11:59:00
7019;06;6;2024-07-05;12:14:00
7019;06;6;2024-07-05;12:29:00
7019;06;6;2024-07-05;12:44:00
7019;06;6;2024-07-05;12:59:00
7019;06;6;2024-07-05;13:14:00
7019;06;6;2024-07-05;13:29:00
7019;06;6;2024-07-05;13:44:00
7019;06;6;2024-07-05;13:59:00
7019;06;6;2024-07-05;14:14:00
7019;06;6;2024-07-05;14:29:00
7019;06;6;2024-07-05;14:44:00
7019;06;6;2024-07-05;14:52:00
7019;06;6;2024-07-05;14:59:00
7019;06;6;2024-07-05;15:13:00
7019;06;6;2024-07-05;15:23:00
7019;06;6;2024-07-05;15:33:00
7019;06;6;2024-07-05;15:43:00
7019;06;6;2024-07-05;15:53:00
7019;06;6;2024-07-05;16:03:00
7019;06;6;2024-07-05;16:13:00
7019;06;6;2024-07-05;16:23:00
7019;06;6;2024-07-05;16:33:00
7019;06;6;2024-07-05;16:43:00
7019;06;6;2024-07-05;16:53:00
7019;06;6;2024-07-05;17:03:00
7019;06;6;2024-07-05;17:13:00
7019;06;6;2024-07-05;17:23:00
7019;06;6;2024-07-05;17:33:00
7019;06;6;2024-07-05;17:43:00
7019;06;6;2024-07-05;17:53:00
7019;06;6;2024-07-05;18:03:00
7019;06;6;2024-07-05;18:13:00
7019;06;6;2024-07-05;18:23:00
7019;06;6;2024-07-05;18:33:00
7019;06;6;2024-07-05;18:44:00
7019;06;6;2024-07-05;18:54:00
7019;06;6;2024-07-05;18:59:00
7019;06;6;2024-07-05;19:14:00
7019;06;6;2024-07-05;19:29:00
7019;06;6;2024-07-05;19:44:00
7019;06;6;2024-07-05;19:59:00
7019;06;6;2024-07-05;20:14:00
7019;06;6;2024-07-05;20:29:00
7019;06;6;2024-07-05;20:49:00
7019;06;6;2024-07-05;21:09:00
7019;06;6;2024-07-05;21:29:00
7019;06;6;2024-07-05;21:49:00
7019;06;6;2024-07-05;22:09:00
7019;06;6;2024-07-05;22:29:00
7019;06;6;2024-07-05;22:50:00
7019;06;6;2024-07-05;23:10:00
7019;06;6;2024-07-05;23:30:00
7019;05;6;2024-07-05;04:52:00
7019;05;6;2024-07-05;05:11:00
7019;05;6;2024-07-05;05:23:00
7019;05;6;2024-07-05;05:31:00
7019;05;6;2024-07-05;05:51:00
7019;05;6;2024-07-05;06:06:00
7019;05;6;2024-07-05;06:21:00
7019;05;6;2024-07-05;06:37:00
7019;05;6;2024-07-05;06:52:00
7019;05;6;2024-07-05;07:03:00
7019;05;6;2024-07-05;07:13:00
7019;05;6;2024-07-05;07:23:00
7019;05;6;2024-07-05;07:33:00
7019;05;6;2024-07-05;07:43:00
7019;05;6;2024-07-05;07:53:00
7019;05;6;2024-07-05;08:03:00
7019;05;6;2024-07-05;08:13:00
7019;05;6;2024-07-05;08:23:00
7019;05;6;2024-07-05;08:33:00
7019;05;6;2024-07-05;08:43:00
7019;05;6;2024-07-05;08:53:00
7019;05;6;2024-07-05;08:59:00
7019;05;6;2024-07-05;09:06:00
7019;05;6;2024-07-05;09:21:00
7019;05;6;2024-07-05;09:36:00
7019;05;6;2024-07-05;09:51:00
7019;05;6;2024-07-05;10:06:00
7019;05;6;2024-07-05;10:21:00
7019;05;6;2024-07-05;10:36:00
7019;05;6;2024-07-05;10:51:00
7019;05;6;2024-07-05;11:06:00
7019;05;6;2024-07-05;11:21:00
7019;05;6;2024-07-05;11:36:00
7019;05;6;2024-07-05;11:51:00
7019;05;6;2024-07-05;12:06:00
7019;05;6;2024-07-05;12:21:00
7019;05;6;2024-07-05;12:36:00
7019;05;6;2024-07-05;12:51:00
7019;05;6;2024-07-05;13:06:00
7019;05;6;2024-07-05;13:21:00
7019;05;6;2024-07-05;13:36:00
7019;05;6;2024-07-05;13:51:00
7019;05;6;2024-07-05;14:07:00
7019;05;6;2024-07-05;14:17:00
7019;05;6;2024-07-05;14:22:00
7019;05;6;2024-07-05;14:37:00
7019;05;6;2024-07-05;14:52:00
7019;05;6;2024-07-05;15:03:00
7019;05;6;2024-07-05;15:13:00
7019;05;6;2024-07-05;15:23:00
7019;05;6;2024-07-05;15:33:00
7019;05;6;2024-07-05;15:43:00
7019;05;6;2024-07-05;15:53:00
7019;05;6;2024-07-05;16:03:00
7019;05;6;2024-07-05;16:13:00
7019;05;6;2024-07-05;16:23:00
7019;05;6;2024-07-05;16:33:00
7019;05;6;2024-07-05;16:43:00
7019;05;6;2024-07-05;16:53:00
7019;05;6;2024-07-05;17:03:00
7019;05;6;2024-07-05;17:13:00
7019;05;6;2024-07-05;17:23:00
7019;05;6;2024-07-05;17:33:00
7019;05;6;2024-07-05;17:43:00
7019;05;6;2024-07-05;17:53:00
7019;05;6;2024-07-05;18:03:00
7019;05;6;2024-07-05;18:13:00
7019;05;6;2024-07-05;18:22:00
7019;05;6;2024-07-05;18:36:00
7019;05;6;2024-07-05;18:51:00
7019;05;6;2024-07-05;19:06:00
7019;05;6;2024-07-05;19:21:00
7019;05;6;2024-07-05;19:36:00
7019;05;6;2024-07-05;19:51:00
7019;05;6;2024-07-05;20:11:00
7019;05;6;2024-07-05;20:31:00
7019;05;6;2024-07-05;20:51:00
7019;05;6;2024-07-05;21:11:00
7019;05;6;2024-07-05;21:31:00
7019;05;6;2024-07-05;21:51:00
7019;05;6;2024-07-05;22:11:00
7019;05;6;2024-07-05;22:32:00
7019;05;6;2024-07-05;22:52:00
7019;05;6;2024-07-05;23:12:00
7019;05;6;2024-07-05;23:32:00
7055;03;6;2024-07-05;04:56:00
7055;03;6;2024-07-05;05:16:00
7055;03;6;2024-07-05;05:28:00
7055;03;6;2024-07-05;05:36:00
7055;03;6;2024-07-05;05:56:00
7055;03;6;2024-07-05;06:11:00
7055;03;6;2024-07-05;06:26:00
7055;03;6;2024-07-05;06:42:00
7055;03;6;2024-07-05;06:57:00
7055;03;6;2024-07-05;07:08:00
7055;03;6;2024-07-05;07:18:00
7055;03;6;2024-07-05;07:28:00
7055;03;6;2024-07-05;07:38:00
7055;03;6;2024-07-05;07:48:00
7055;03;6;2024-07-05;07:58:00
7055;03;6;2024-07-05;08:08:00
7055;03;6;2024-07-05;08:18:00
7055;03;6;2024-07-05;08:28:00
7055;03;6;2024-07-05;08:38:00
7055;03;6;2024-07-05;08:48:00
7055;03;6;2024-07-05;08:58:00
7055;03;6;2024-07-05;09:04:00
7055;03;6;2024-07-05;09:11:00
7055;03;6;2024-07-05;09:26:00
7055;03;6;2024-07-05;09:41:00
7055;03;6;2024-07-05;09:56:00
7055;03;6;2024-07-05;10:11:00
7055;03;6;2024-07-05;10:26:00
7055;03;6;2024-07-05;10:41:00
7055;03;6;2024-07-05;10:56:00
7055;03;6;2024-07-05;11:11:00
7055;03;6;2024-07-05;11:26:00
7055;03;6;2024-07-05;11:41:00
7055;03;6;2024-07-05;11:56:00
7055;03;6;2024-07-05;12:11:00
7055;03;6;2024-07-05;12:26:00
7055;03;6;2024-07-05;12:41:00
7055;03;6;2024-07-05;12:56:00
7055;03;6;2024-07-05;13:11:00
7055;03;6;2024-07-05;13:26:00
7055;03;6;2024-07-05;13:41:00
7055;03;6;2024-07-05;13:56:00
7055;03;6;2024-07-05;14:12:00
7055;03;6;2024-07-05;14:22:00
7055;03;6;2024-07-05;14:27:00
7055;03;6;2024-07-05;14:42:00
7055;03;6;2024-07-05;14:57:00
7055;03;6;2024-07-05;15:08:00
7055;03;6;2024-07-05;15:18:00
7055;03;6;2024-07-05;15:28:00
7055;03;6;2024-07-05;15:38:00
7055;03;6;2024-07-05;15:48:00
7055;03;6;2024-07-05;15:58:00
7055;03;6;2024-07-05;16:08:00
7055;03;6;2024-07-05;16:18:00
7055;03;6;2024-07-05;16:28:00
7055;03;6;2024-07-05;16:38:00
7055;03;6;2024-07-05;16:48:00
7055;03;6;2024-07-05;16:58:00
7055;03;6;2024-07-05;17:08:00
7055;03;6;2024-07-05;17:18:00
7055;03;6;2024-07-05;17:28:00
7055;03;6;2024-07-05;17:38:00
7055;03;6;2024-07-05;17:48:00
7055;03;6;2024-07-05;17:58:00
7055;03;6;2024-07-05;18:08:00
7055;03;6;2024-07-05;18:18:00
7055;03;6;2024-07-05;18:27:00
7055;03;6;2024-07-05;18:41:00
7055;03;6;2024-07-05;18:56:00
7055;03;6;2024-07-05;19:11:00
7055;03;6;2024-07-05;19:26:00
7055;03;6;2024-07-05;19:41:00
7055;03;6;2024-07-05;19:56:00
7055;03;6;2024-07-05;20:16:00
7055;03;6;2024-07-05;20:36:00
7055;03;6;2024-07-05;20:56:00
7055;03;6;2024-07-05;21:16:00
7055;03;6;2024-07-05;21:36:00
7055;03;6;2024-07-05;21:56:00
7055;03;6;2024-07-05;22:16:00
7055;03;6;2024-07-05;22:37:00
7055;03;6;2024-07-05;22:57:00
7055;03;6;2024-07-05;23:16:00
7055;03;6;2024-07-05;23:36:00
7054;05;6;2024-07-05;04:55:00
7054;05;6;2024-07-05;05:15:00
7054;05;6;2024-07-05;05:27:00
7054;05;6;2024-07-05;05:35:00
7054;05;6;2024-07-05;05:55:00
7054;05;6;2024-07-05;06:10:00
7054;05;6;2024-07-05;06:25:00
7054;05;6;2024-07-05;06:41:00
7054;05;6;2024-07-05;06:56:00
7054;05;6;2024-07-05;07:07:00
7054;05;6;2024-07-05;07:17:00
7054;05;6;2024-07-05;07:27:00
7054;05;6;2024-07-05;07:37:00
7054;05;6;2024-07-05;07:47:00
7054;05;6;2024-07-05;07:57:00
7054;05;6;2024-07-05;08:07:00
7054;05;6;2024-07-05;08:17:00
7054;05;6;2024-07-05;08:27:00
7054;05;6;2024-07-05;08:37:00
7054;05;6;2024-07-05;08:47:00
7054;05;6;2024-07-05;08:57:00
7054;05;6;2024-07-05;09:03:00
7054;05;6;2024-07-05;09:10:00
7054;05;6;2024-07-05;09:25:00
7054;05;6;2024-07-05;09:40:00
7054;05;6;2024-07-05;09:55:00
7054;05;6;2024-07-05;10:10:00
7054;05;6;2024-07-05;10:25:00
7054;05;6;2024-07-05;10:40:00
7054;05;6;2024-07-05;10:55:00
7054;05;6;2024-07-05;11:10:00
7054;05;6;2024-07-05;11:25:00
7054;05;6;2024-07-05;11:40:00
7054;05;6;2024-07-05;11:55:00
7054;05;6;2024-07-05;12:10:00
7054;05;6;2024-07-05;12:25:00
7054;05;6;2024-07-05;12:40:00
7054;05;6;2024-07-05;12:55:00
7054;05;6;2024-07-05;13:10:00
7054;05;6;2024-07-05;13:25:00
7054;05;6;2024-07-05;13:40:00
7054;05;6;2024-07-05;13:55:00
7054;05;6;2024-07-05;14:11:00
7054;05;6;2024-07-05;14:21:00
7054;05;6;2024-07-05;14:26:00
7054;05;6;2024-07-05;14:41:00
7054;05;6;2024-07-05;14:56:00
7054;05;6;2024-07-05;15:07:00
7054;05;6;2024-07-05;15:17:00
7054;05;6;2024-07-05;15:27:00
7054;05;6;2024-07-05;15:37:00
7054;05;6;2024-07-05;15:47:00
7054;05;6;2024-07-05;15:57:00
7054;05;6;2024-07-05;16:07:00
7054;05;6;2024-07-05;16:17:00
7054;05;6;2024-07-05;16:27:00
7054;05;6;2024-07-05;16:37:00
7054;05;6;2024-07-05;16:47:00
7054;05;6;2024-07-05;16:57:00
7054;05;6;2024-07-05;17:07:00
7054;05;6;2024-07-05;17:17:00
7054;05;6;2024-07-05;17:27:00
7054;05;6;2024-07-05;17:37:00
7054;05;6;2024-07-05;17:47:00
7054;05;6;2024-07-05;17:57:00
7054;05;6;2024-07-05;18:07:00
7054;05;6;2024-07-05;18:17:00
7054;05;6;2024-07-05;18:26:00
7054;05;6;2024-07-05;18:40:00
7054;05;6;2024-07-05;18:55:00
7054;05;6;2024-07-05;19:10:00
7054;05;6;2024-07-05;19:25:00
7054;05;6;2024-07-05;19:40:00
7054;05;6;2024-07-05;19:55:00
7054;05;6;2024-07-05;20:15:00
7054;05;6;2024-07-05;20:35:00
7054;05;6;2024-07-05;20:55:00
7054;05;6;2024-07-05;21:15:00
7054;05;6;2024-07-05;21:35:00
7054;05;6;2024-07-05;21:55:00
7054;05;6;2024-07-05;22:15:00
7054;05;6;2024-07-05;22:36:00
7054;05;6;2024-07-05;22:56:00
7054;05;6;2024-07-05;23:15:00
7054;05;6;2024-07-05;23:35:00
1164;04;6;2024-07-05;04:57:00
1164;04;6;2024-07-05;05:17:00
1164;04;6;2024-07-05;05:29:00
1164;04;6;2024-07-05;05:37:00
1164;04;6;2024-07-05;05:57:00
1164;04;6;2024-07-05;06:12:00
1164;04;6;2024-07-05;06:27:00
1164;04;6;2024-07-05;06:43:00
1164;04;6;2024-07-05;06:58:00
1164;04;6;2024-07-05;07:09:00
1164;04;6;2024-07-05;07:19:00
1164;04;6;2024-07-05;07:29:00
1164;04;6;2024-07-05;07:39:00
1164;04;6;2024-07-05;07:49:00
1164;04;6;2024-07-05;07:59:00
1164;04;6;2024-07-05;08:09:00
1164;04;6;2024-07-05;08:19:00
1164;04;6;2024-07-05;08:29:00
1164;04;6;2024-07-05;08:39:00
1164;04;6;2024-07-05;08:49:00
1164;04;6;2024-07-05;08:59:00
1164;04;6;2024-07-05;09:05:00
1164;04;6;2024-07-05;09:12:00
1164;04;6;2024-07-05;09:27:00
1164;04;6;2024-07-05;09:42:00
1164;04;6;2024-07-05;09:57:00
1164;04;6;2024-07-05;10:12:00
1164;04;6;2024-07-05;10:27:00
1164;04;6;2024-07-05;10:42:00
1164;04;6;2024-07-05;10:57:00
1164;04;6;2024-07-05;11:12:00
1164;04;6;2024-07-05;11:27:00
1164;04;6;2024-07-05;11:42:00
1164;04;6;2024-07-05;11:57:00
1164;04;6;2024-07-05;12:12:00
1164;04;6;2024-07-05;12:27:00
1164;04;6;2024-07-05;12:42:00
1164;04;6;2024-07-05;12:57:00
1164;04;6;2024-07-05;13:12:00
1164;04;6;2024-07-05;13:27:00
1164;04;6;2024-07-05;13:42:00
1164;04;6;2024-07-05;13:57:00
1164;04;6;2024-07-05;14:13:00
1164;04;6;2024-07-05;14:23:00
1164;04;6;2024-07-05;14:28:00
1164;04;6;2024-07-05;14:43:00
1164;04;6;2024-07-05;14:58:00
1164;04;6;2024-07-05;15:09:00
1164;04;6;2024-07-05;15:19:00
1164;04;6;2024-07-05;15:29:00
1164;04;6;2024-07-05;15:39:00
1164;04;6;2024-07-05;15:49:00
1164;04;6;2024-07-05;15:59:00
1164;04;6;2024-07-05;16:09:00
1164;04;6;2024-07-05;16:19:00
1164;04;6;2024-07-05;16:29:00
1164;04;6;2024-07-05;16:39:00
1164;04;6;2024-07-05;16:49:00
1164;04;6;2024-07-05;16:59:00
1164;04;6;2024-07-05;17:09:00
1164;04;6;2024-07-05;17:19:00
1164;04;6;2024-07-05;17:29:00
1164;04;6;2024-07-05;17:39:00
1164;04;6;2024-07-05;17:49:00
1164;04;6;2024-07-05;17:59:00
1164;04;6;2024-07-05;18:09:00
1164;04;6;2024-07-05;18:19:00
1164;04;6;2024-07-05;18:28:00
1164;04;6;2024-07-05;18:42:00
1164;04;6;2024-07-05;18:57:00
1164;04;6;2024-07-05;19:12:00
1164;04;6;2024-07-05;19:27:00
1164;04;6;2024-07-05;19:42:00
1164;04;6;2024-07-05;19:57:00
1164;04;6;2024-07-05;20:17:00
1164;04;6;2024-07-05;20:37:00
1164;04;6;2024-07-05;20:57:00
1164;04;6;2024-07-05;21:17:00
1164;04;6;2024-07-05;21:37:00
1164;04;6;2024-07-05;21:57:00
1164;04;6;2024-07-05;22:17:00
1164;04;6;2024-07-05;22:38:00
1164;04;6;2024-07-05;22:58:00
1164;04;6;2024-07-05;23:17:00
1164;04;6;2024-07-05;23:37:00
1005;03;6;2024-07-05;05:00:00
1005;03;6;2024-07-05;05:20:00
1005;03;6;2024-07-05;05:32:00
1005;03;6;2024-07-05;05:40:00
1005;03;6;2024-07-05;06:00:00
1005;03;6;2024-07-05;06:15:00
1005;03;6;2024-07-05;06:30:00
1005;03;6;2024-07-05;06:46:00
1005;03;6;2024-07-05;07:01:00
1005;03;6;2024-07-05;07:12:00
1005;03;6;2024-07-05;07:22:00
1005;03;6;2024-07-05;07:32:00
1005;03;6;2024-07-05;07:42:00
1005;03;6;2024-07-05;07:52:00
1005;03;6;2024-07-05;08:02:00
1005;03;6;2024-07-05;08:12:00
1005;03;6;2024-07-05;08:22:00
1005;03;6;2024-07-05;08:32:00
1005;03;6;2024-07-05;08:42:00
1005;03;6;2024-07-05;08:52:00
1005;03;6;2024-07-05;09:02:00
1005;03;6;2024-07-05;09:08:00
1005;03;6;2024-07-05;09:15:00
1005;03;6;2024-07-05;09:30:00
1005;03;6;2024-07-05;09:45:00
1005;03;6;2024-07-05;10:00:00
1005;03;6;2024-07-05;10:15:00
1005;03;6;2024-07-05;10:30:00
1005;03;6;2024-07-05;10:45:00
1005;03;6;2024-07-05;11:00:00
1005;03;6;2024-07-05;11:15:00
1005;03;6;2024-07-05;11:30:00
1005;03;6;2024-07-05;11:45:00
1005;03;6;2024-07-05;12:00:00
1005;03;6;2024-07-05;12:15:00
1005;03;6;2024-07-05;12:30:00
1005;03;6;2024-07-05;12:45:00
1005;03;6;2024-07-05;13:00:00
1005;03;6;2024-07-05;13:15:00
1005;03;6;2024-07-05;13:30:00
1005;03;6;2024-07-05;13:45:00
1005;03;6;2024-07-05;14:00:00
1005;03;6;2024-07-05;14:16:00
1005;03;6;2024-07-05;14:26:00
1005;03;6;2024-07-05;14:31:00
1005;03;6;2024-07-05;14:46:00
1005;03;6;2024-07-05;15:01:00
1005;03;6;2024-07-05;15:12:00
1005;03;6;2024-07-05;15:22:00
1005;03;6;2024-07-05;15:32:00
1005;03;6;2024-07-05;15:42:00
1005;03;6;2024-07-05;15:52:00
1005;03;6;2024-07-05;16:02:00
1005;03;6;2024-07-05;16:12:00
1005;03;6;2024-07-05;16:22:00
1005;03;6;2024-07-05;16:32:00
1005;03;6;2024-07-05;16:42:00
1005;03;6;2024-07-05;16:52:00
1005;03;6;2024-07-05;17:02:00
1005;03;6;2024-07-05;17:12:00
1005;03;6;2024-07-05;17:22:00
1005;03;6;2024-07-05;17:32:00
1005;03;6;2024-07-05;17:42:00
1005;03;6;2024-07-05;17:52:00
1005;03;6;2024-07-05;18:02:00
1005;03;6;2024-07-05;18:12:00
1005;03;6;2024-07-05;18:22:00
1005;03;6;2024-07-05;18:31:00
1005;03;6;2024-07-05;18:45:00
1005;03;6;2024-07-05;19:00:00
1005;03;6;2024-07-05;19:15:00
1005;03;6;2024-07-05;19:30:00
1005;03;6;2024-07-05;19:45:00
1005;03;6;2024-07-05;20:00:00
1005;03;6;2024-07-05;20:20:00
1005;03;6;2024-07-05;20:40:00
1005;03;6;2024-07-05;21:00:00
1005;03;6;2024-07-05;21:20:00
1005;03;6;2024-07-05;21:40:00
1005;03;6;2024-07-05;22:00:00
1005;03;6;2024-07-05;22:20:00
1005;03;6;2024-07-05;22:41:00
1005;03;6;2024-07-05;23:01:00
1005;03;6;2024-07-05;23:20:00
1005;03;6;2024-07-05;23:40:00
1006;04;6;2024-07-05;04:58:00
1006;04;6;2024-07-05;05:18:00
1006;04;6;2024-07-05;05:30:00
1006;04;6;2024-07-05;05:38:00
1006;04;6;2024-07-05;05:58:00
1006;04;6;2024-07-05;06:13:00
1006;04;6;2024-07-05;06:28:00
1006;04;6;2024-07-05;06:44:00
1006;04;6;2024-07-05;06:59:00
1006;04;6;2024-07-05;07:10:00
1006;04;6;2024-07-05;07:20:00
1006;04;6;2024-07-05;07:30:00
1006;04;6;2024-07-05;07:40:00
1006;04;6;2024-07-05;07:50:00
1006;04;6;2024-07-05;08:00:00
1006;04;6;2024-07-05;08:10:00
1006;04;6;2024-07-05;08:20:00
1006;04;6;2024-07-05;08:30:00
1006;04;6;2024-07-05;08:40:00
1006;04;6;2024-07-05;08:50:00
1006;04;6;2024-07-05;09:00:00
1006;04;6;2024-07-05;09:06:00
1006;04;6;2024-07-05;09:13:00
1006;04;6;2024-07-05;09:28:00
1006;04;6;2024-07-05;09:43:00
1006;04;6;2024-07-05;09:58:00
1006;04;6;2024-07-05;10:13:00
1006;04;6;2024-07-05;10:28:00
1006;04;6;2024-07-05;10:43:00
1006;04;6;2024-07-05;10:58:00
1006;04;6;2024-07-05;11:13:00
1006;04;6;2024-07-05;11:28:00
1006;04;6;2024-07-05;11:43:00
1006;04;6;2024-07-05;11:58:00
1006;04;6;2024-07-05;12:13:00
1006;04;6;2024-07-05;12:28:00
1006;04;6;2024-07-05;12:43:00
1006;04;6;2024-07-05;12:58:00
1006;04;6;2024-07-05;13:13:00
1006;04;6;2024-07-05;13:28:00
1006;04;6;2024-07-05;13:43:00
1006;04;6;2024-07-05;13:58:00
1006;04;6;2024-07-05;14:14:00
1006;04;6;2024-07-05;14:24:00
1006;04;6;2024-07-05;14:29:00
1006;04;6;2024-07-05;14:44:00
1006;04;6;2024-07-05;14:59:00
1006;04;6;2024-07-05;15:10:00
1006;04;6;2024-07-05;15:20:00
1006;04;6;2024-07-05;15:30:00
1006;04;6;2024-07-05;15:40:00
1006;04;6;2024-07-05;15:50:00
1006;04;6;2024-07-05;16:00:00
1006;04;6;2024-07-05;16:10:00
1006;04;6;2024-07-05;16:20:00
1006;04;6;2024-07-05;16:30:00
1006;04;6;2024-07-05;16:40:00
1006;04;6;2024-07-05;16:50:00
1006;04;6;2024-07-05;17:00:00
1006;04;6;2024-07-05;17:10:00
1006;04;6;2024-07-05;17:20:00
1006;04;6;2024-07-05;17:30:00
1006;04;6;2024-07-05;17:40:00
1006;04;6;2024-07-05;17:50:00
1006;04;6;2024-07-05;18:00:00
1006;04;6;2024-07-05;18:10:00
1006;04;6;2024-07-05;18:20:00
1006;04;6;2024-07-05;18:29:00
1006;04;6;2024-07-05;18:43:00
1006;04;6;2024-07-05;18:58:00
1006;04;6;2024-07-05;19:13:00
1006;04;6;2024-07-05;19:28:00
