przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Kijowska,03,26,Wiatraczna,2024-07-02,09:03:37
Szwedzka,01,190,Os. Górczewska,2024-07-02,08:41:49
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-02,08:51:40
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-02,08:53:30
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-02,08:54:25
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-02,08:56:14
Saska,02,523,PKP Olszynka Grochowska,2024-07-02,08:59:03
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-02,09:00:02
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-02,09:01:38
Szwedzka,02,190,CH Marki,2024-07-02,08:50:42
pl.Zawiszy,03,521,Falenica,2024-07-02,08:45:43
Dw.Centralny,01,521,Falenica,2024-07-02,08:48:35
Centrum,15,521,Falenica,2024-07-02,08:51:16
Muzeum Narodowe,01,521,Falenica,2024-07-02,08:53:26
rondo Waszyngtona,02,521,Falenica,2024-07-02,08:56:57
Grenadierów,02,521,Falenica,2024-07-02,09:03:02
Wiatraczna,22,521,Falenica,2024-07-02,09:05:19
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-02,08:51:19
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,08:53:05
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,08:54:28
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,08:57:11
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,08:59:54
Krucza,06,9,P+R Al. Krakowska,2024-07-02,09:01:52
Centrum,10,9,P+R Al. Krakowska,2024-07-02,09:03:00
Kołowa,01,500,rondo Radosława,2024-07-02,08:45:55
Rogowska,01,500,rondo Radosława,2024-07-02,08:47:00
rondo Żaba,01,500,rondo Radosława,2024-07-02,08:47:49
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-02,08:52:24
Dw.Gdański,04,500,rondo Radosława,2024-07-02,08:55:25
Baseny Inflancka,02,500,rondo Radosława,2024-07-02,08:59:24
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-02,09:05:30
Wola-Ratusz,01,190,CH Marki,2024-07-02,08:51:49
Kino Femina,01,190,CH Marki,2024-07-02,08:54:04
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-02,08:56:44
Stare Miasto,01,190,CH Marki,2024-07-02,08:58:59
Park Praski,02,190,CH Marki,2024-07-02,09:00:49
Dw.Wileński,04,190,CH Marki,2024-07-02,09:02:24
Rzeszotarskiej,02,190,CH Marki,2024-07-02,09:03:21
Szwedzka,02,190,CH Marki,2024-07-02,09:04:13
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-02,08:52:35
Międzynarodowa,01,523,Stare Bemowo,2024-07-02,08:59:25
Saska,01,523,Stare Bemowo,2024-07-02,09:00:48
Rozbrat,02,523,Stare Bemowo,2024-07-02,09:03:42
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-02,09:05:35
Marszałkowska,02,523,Stare Bemowo,2024-07-02,09:06:19
Metro Politechnika,02,523,Stare Bemowo,2024-07-02,09:08:33
pl.Hallera,04,6,Metro Młociny,2024-07-02,08:54:09
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-02,08:56:20
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-02,08:57:36
most Gdański,04,6,Metro Młociny,2024-07-02,08:58:47
Park Traugutta,04,6,Metro Młociny,2024-07-02,08:59:52
Dw.Gdański,06,6,Metro Młociny,2024-07-02,09:03:09
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-02,08:55:06
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,08:56:52
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,08:58:43
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,09:00:28
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,09:03:05
Krucza,06,9,P+R Al. Krakowska,2024-07-02,09:04:20
Centrum,10,9,P+R Al. Krakowska,2024-07-02,09:05:47
Dw.Wileński,01,162,EC Siekierki,2024-07-02,08:54:36
Sierakowskiego,01,162,EC Siekierki,2024-07-02,08:56:56
os.Panieńska,01,162,EC Siekierki,2024-07-02,08:58:00
most Świętokrzyski,03,162,EC Siekierki,2024-07-02,08:59:46
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-02,09:01:01
Topiel,03,162,EC Siekierki,2024-07-02,09:03:31
PKP Powiśle,03,162,EC Siekierki,2024-07-02,09:05:05
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-02,08:56:30
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-02,08:57:19
Gocław,09,148,Lotnisko Chopina,2024-07-02,08:58:36
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-02,08:59:38
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-02,09:01:59
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-02,09:04:18
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-02,09:05:05
Szwedzka,01,190,Os. Górczewska,2024-07-02,08:54:17
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-02,08:55:29
Dw.Wileński,03,190,Os. Górczewska,2024-07-02,08:57:42
Park Praski,01,190,Os. Górczewska,2024-07-02,08:58:47
Stare Miasto,02,190,Os. Górczewska,2024-07-02,09:01:03
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-02,09:08:17
Kino Femina,02,190,Os. Górczewska,2024-07-02,09:09:17
Wola-Ratusz,02,190,Os. Górczewska,2024-07-02,09:11:02
Kijowska,04,26,Metro Młociny,2024-07-02,08:39:54
Ząbkowska,04,26,Metro Młociny,2024-07-02,08:41:35
Dw.Wileński,03,26,Metro Młociny,2024-07-02,08:43:21
Park Praski,01,26,Metro Młociny,2024-07-02,08:45:02
Stare Miasto,02,26,Metro Młociny,2024-07-02,08:47:23
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-02,08:49:14
Kino Femina,06,26,Metro Młociny,2024-07-02,09:08:59
Wola-Ratusz,04,26,Metro Młociny,2024-07-02,09:11:01
PKP Powiśle,04,162,Pl Hallera,2024-07-02,08:56:48
Topiel,01,162,Pl Hallera,2024-07-02,08:58:18
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-02,08:59:23
most Świętokrzyski,02,162,Pl Hallera,2024-07-02,09:01:03
os.Panieńska,02,162,Pl Hallera,2024-07-02,09:03:03
Sierakowskiego,02,162,Pl Hallera,2024-07-02,09:04:13
Ząbkowska,06,162,Pl Hallera,2024-07-02,09:06:48
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-02,08:57:24
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-02,08:59:03
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-02,09:00:02
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-02,09:01:04
Saska,02,523,PKP Olszynka Grochowska,2024-07-02,09:04:18
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-02,09:05:07
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-02,09:06:16
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-02,08:57:17
Małe Siekierki,02,148,Wiatraczna,2024-07-02,08:59:21
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-02,09:00:40
most Siekierkowski,04,148,Wiatraczna,2024-07-02,09:02:30
Gocław,06,148,Wiatraczna,2024-07-02,09:04:11
Horbaczewskiego,02,148,Wiatraczna,2024-07-02,09:05:32
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-02,09:07:25
Centrum,09,9,Gocławek,2024-07-02,08:57:49
Krucza,05,9,Gocławek,2024-07-02,08:58:45
Muzeum Narodowe,05,9,Gocławek,2024-07-02,08:59:46
most Poniatowskiego,03,9,Gocławek,2024-07-02,09:02:42
rondo Waszyngtona,06,9,Gocławek,2024-07-02,09:04:23
Berezyńska,02,9,Gocławek,2024-07-02,09:05:59
Park Skaryszewski,04,9,Gocławek,2024-07-02,09:07:20
Wola-Ratusz,03,26,Wiatraczna,2024-07-02,08:57:16
Kino Femina,05,26,Wiatraczna,2024-07-02,08:58:42
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-02,09:02:59
Stare Miasto,01,26,Wiatraczna,2024-07-02,09:05:00
Park Praski,02,26,Wiatraczna,2024-07-02,09:07:21
Dw.Wileński,07,26,Wiatraczna,2024-07-02,09:09:22
Ząbkowska,03,26,Wiatraczna,2024-07-02,09:12:04
Kijowska,03,26,Wiatraczna,2024-07-02,09:13:35
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-02,08:59:30
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,09:01:01
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,09:02:36
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,09:04:58
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,09:07:19
Krucza,06,9,P+R Al. Krakowska,2024-07-02,09:09:20
Centrum,10,9,P+R Al. Krakowska,2024-07-02,09:10:46
Dw.Gdański,05,6,Gocławek,2024-07-02,08:59:16
Park Traugutta,05,6,Gocławek,2024-07-02,09:02:40
most Gdański,03,6,Gocławek,2024-07-02,09:03:38
Wybrzeże Helskie,04,6,Gocławek,2024-07-02,09:05:17
rondo Starzyńskiego,04,6,Gocławek,2024-07-02,09:06:03
pl.Hallera,03,6,Gocławek,2024-07-02,09:08:11
Wiatraczna,22,521,Falenica,2024-07-02,09:00:02
Centrum,09,9,Gocławek,2024-07-02,08:59:31
Krucza,05,9,Gocławek,2024-07-02,09:00:27
Muzeum Narodowe,05,9,Gocławek,2024-07-02,09:01:22
most Poniatowskiego,03,9,Gocławek,2024-07-02,09:04:59
rondo Waszyngtona,06,9,Gocławek,2024-07-02,09:06:30
Berezyńska,02,9,Gocławek,2024-07-02,09:08:46
Park Skaryszewski,04,9,Gocławek,2024-07-02,09:09:57
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-02,09:00:24
Międzynarodowa,01,523,Stare Bemowo,2024-07-02,09:02:42
Saska,01,523,Stare Bemowo,2024-07-02,09:04:19
Rozbrat,02,523,Stare Bemowo,2024-07-02,09:06:52
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-02,09:08:51
Marszałkowska,02,523,Stare Bemowo,2024-07-02,09:10:06
Metro Politechnika,02,523,Stare Bemowo,2024-07-02,09:11:34
Szwedzka,01,190,Os. Górczewska,2024-07-02,09:00:42
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-02,09:01:59
Dw.Wileński,03,190,Os. Górczewska,2024-07-02,09:04:05
Park Praski,01,190,Os. Górczewska,2024-07-02,09:05:24
Stare Miasto,02,190,Os. Górczewska,2024-07-02,09:07:29
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-02,09:11:40
Kino Femina,02,190,Os. Górczewska,2024-07-02,09:12:59
Wola-Ratusz,02,190,Os. Górczewska,2024-07-02,09:14:31
Pelcowizna,06,114,UKSW,2024-07-02,08:55:04
PKP Toruńska,01,114,UKSW,2024-07-02,09:02:04
Żerań FSO,03,114,UKSW,2024-07-02,09:04:19
most Grota-Roweckiego,01,114,UKSW,2024-07-02,09:10:24
Czarnieckiego,02,114,UKSW,2024-07-02,09:12:49
pl.Wilsona,06,114,UKSW,2024-07-02,09:15:28
Suzina,02,114,UKSW,2024-07-02,09:16:06
Kołowa,01,500,rondo Radosława,2024-07-02,08:59:11
Rogowska,01,500,rondo Radosława,2024-07-02,08:59:58
rondo Żaba,01,500,rondo Radosława,2024-07-02,09:00:33
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-02,09:05:03
Dw.Gdański,04,500,rondo Radosława,2024-07-02,09:07:53
Baseny Inflancka,02,500,rondo Radosława,2024-07-02,09:11:33
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-02,09:18:23
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-02,09:08:11
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-02,09:08:51
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-02,09:10:21
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-02,09:12:12
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-02,09:14:11
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-02,09:15:22
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-02,09:16:22
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-02,09:05:00
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,09:06:12
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,09:08:04
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,09:09:46
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,09:13:14
Krucza,06,9,P+R Al. Krakowska,2024-07-02,09:14:36
Centrum,10,9,P+R Al. Krakowska,2024-07-02,09:15:42
Szwedzka,01,190,Os. Górczewska,2024-07-02,08:41:49
Szwedzka,02,190,CH Marki,2024-07-02,09:07:26
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-02,09:07:38
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-02,09:09:03
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-02,09:09:58
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-02,09:11:24
Saska,02,523,PKP Olszynka Grochowska,2024-07-02,09:14:19
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-02,09:15:02
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-02,09:16:44
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-02,09:08:18
Międzynarodowa,01,523,Stare Bemowo,2024-07-02,09:10:34
Saska,01,523,Stare Bemowo,2024-07-02,09:12:13
Rozbrat,02,523,Stare Bemowo,2024-07-02,09:15:04
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-02,09:16:18
Marszałkowska,02,523,Stare Bemowo,2024-07-02,09:17:20
Metro Politechnika,02,523,Stare Bemowo,2024-07-02,09:19:04
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-02,09:08:36
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-02,09:10:20
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-02,09:11:01
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-02,09:14:40
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-02,09:18:50
Rogowska,02,500,Bródno Podgrodzie,2024-07-02,09:19:40
Kołowa,02,500,Bródno Podgrodzie,2024-07-02,09:20:23
Wola-Ratusz,01,190,CH Marki,2024-07-02,09:07:36
Kino Femina,01,190,CH Marki,2024-07-02,09:10:24
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-02,09:13:45
Stare Miasto,01,190,CH Marki,2024-07-02,09:15:50
Park Praski,02,190,CH Marki,2024-07-02,09:18:07
Dw.Wileński,04,190,CH Marki,2024-07-02,09:20:25
Rzeszotarskiej,02,190,CH Marki,2024-07-02,09:21:40
Szwedzka,02,190,CH Marki,2024-07-02,09:22:50
Kijowska,04,26,Metro Młociny,2024-07-02,08:49:42
Ząbkowska,04,26,Metro Młociny,2024-07-02,08:50:43
Dw.Wileński,03,26,Metro Młociny,2024-07-02,08:53:35
Park Praski,01,26,Metro Młociny,2024-07-02,08:55:01
Stare Miasto,02,26,Metro Młociny,2024-07-02,08:57:15
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-02,09:01:24
Kino Femina,06,26,Metro Młociny,2024-07-02,09:22:21
Wola-Ratusz,04,26,Metro Młociny,2024-07-02,09:25:04
Dw.Wileński,01,162,EC Siekierki,2024-07-02,09:10:31
Sierakowskiego,01,162,EC Siekierki,2024-07-02,09:13:09
os.Panieńska,01,162,EC Siekierki,2024-07-02,09:15:45
most Świętokrzyski,03,162,EC Siekierki,2024-07-02,09:17:11
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-02,09:19:00
Topiel,03,162,EC Siekierki,2024-07-02,09:22:06
PKP Powiśle,03,162,EC Siekierki,2024-07-02,09:23:24
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-02,09:11:36
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-02,09:08:06
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-02,09:06:06
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-02,08:52:01
Rogowska,02,500,Bródno Podgrodzie,2024-07-02,09:11:49
Wola-Ratusz,03,26,Wiatraczna,2024-07-02,09:08:04
Kino Femina,05,26,Wiatraczna,2024-07-02,09:10:16
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-02,09:14:38
Stare Miasto,01,26,Wiatraczna,2024-07-02,09:16:34
Park Praski,02,26,Wiatraczna,2024-07-02,09:18:45
Dw.Wileński,07,26,Wiatraczna,2024-07-02,09:21:26
Ząbkowska,03,26,Wiatraczna,2024-07-02,09:23:08
Kijowska,03,26,Wiatraczna,2024-07-02,09:25:49
Szwedzka,01,190,Os. Górczewska,2024-07-02,09:11:59
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-02,09:13:22
Dw.Wileński,03,190,Os. Górczewska,2024-07-02,09:15:36
Park Praski,01,190,Os. Górczewska,2024-07-02,09:17:40
Stare Miasto,02,190,Os. Górczewska,2024-07-02,09:19:25
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-02,09:22:28
Kino Femina,02,190,Os. Górczewska,2024-07-02,09:23:47
Wola-Ratusz,02,190,Os. Górczewska,2024-07-02,09:25:09
PKP Powiśle,04,162,Pl Hallera,2024-07-02,09:13:04
Topiel,01,162,Pl Hallera,2024-07-02,09:14:41
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-02,09:15:28
most Świętokrzyski,02,162,Pl Hallera,2024-07-02,09:17:08
os.Panieńska,02,162,Pl Hallera,2024-07-02,09:18:51
Sierakowskiego,02,162,Pl Hallera,2024-07-02,09:20:24
Ząbkowska,06,162,Pl Hallera,2024-07-02,09:23:46
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-02,09:12:43
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-02,09:15:05
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-02,09:16:10
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-02,09:17:43
Saska,02,523,PKP Olszynka Grochowska,2024-07-02,09:20:22
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-02,09:21:08
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-02,09:22:41
Centrum,09,9,Gocławek,2024-07-02,09:11:20
Krucza,05,9,Gocławek,2024-07-02,09:13:41
Muzeum Narodowe,05,9,Gocławek,2024-07-02,09:15:27
most Poniatowskiego,03,9,Gocławek,2024-07-02,09:18:14
rondo Waszyngtona,06,9,Gocławek,2024-07-02,09:20:00
Berezyńska,02,9,Gocławek,2024-07-02,09:21:46
Park Skaryszewski,04,9,Gocławek,2024-07-02,09:23:26
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-02,09:14:37
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-02,09:15:37
Gocław,09,148,Lotnisko Chopina,2024-07-02,09:17:07
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-02,09:18:07
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-02,09:20:22
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-02,09:22:47
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-02,09:23:22
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-02,09:13:35
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,09:15:00
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,09:17:16
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,09:19:23
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,09:22:45
Krucza,06,9,P+R Al. Krakowska,2024-07-02,09:23:50
Centrum,10,9,P+R Al. Krakowska,2024-07-02,09:25:06
Wola-Ratusz,01,190,CH Marki,2024-07-02,09:13:51
Kino Femina,01,190,CH Marki,2024-07-02,09:16:14
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-02,09:18:51
Stare Miasto,01,190,CH Marki,2024-07-02,09:20:37
Park Praski,02,190,CH Marki,2024-07-02,09:23:35
Dw.Wileński,04,190,CH Marki,2024-07-02,09:26:01
Rzeszotarskiej,02,190,CH Marki,2024-07-02,09:27:14
Szwedzka,02,190,CH Marki,2024-07-02,09:28:11
pl.Hallera,04,6,Metro Młociny,2024-07-02,09:14:38
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-02,09:16:34
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-02,09:17:35
most Gdański,04,6,Metro Młociny,2024-07-02,09:19:21
Park Traugutta,04,6,Metro Młociny,2024-07-02,09:20:01
Dw.Gdański,06,6,Metro Młociny,2024-07-02,09:23:23
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-02,09:19:03
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-02,09:19:52
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-02,09:21:12
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-02,09:22:49
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-02,09:25:09
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-02,09:25:46
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-02,09:27:02
Wola-Ratusz,03,26,Wiatraczna,2024-07-02,09:15:45
Kino Femina,05,26,Wiatraczna,2024-07-02,09:18:12
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-02,09:21:08
Stare Miasto,01,26,Wiatraczna,2024-07-02,09:23:04
Park Praski,02,26,Wiatraczna,2024-07-02,09:25:36
Dw.Wileński,07,26,Wiatraczna,2024-07-02,09:27:27
Ząbkowska,03,26,Wiatraczna,2024-07-02,09:28:12
Kijowska,03,26,Wiatraczna,2024-07-02,09:29:58
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-02,09:17:57
Międzynarodowa,01,523,Stare Bemowo,2024-07-02,09:20:48
Saska,01,523,Stare Bemowo,2024-07-02,09:22:06
Rozbrat,02,523,Stare Bemowo,2024-07-02,09:25:29
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-02,09:27:03
Marszałkowska,02,523,Stare Bemowo,2024-07-02,09:28:22
Metro Politechnika,02,523,Stare Bemowo,2024-07-02,09:29:58
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-02,09:18:08
Małe Siekierki,02,148,Wiatraczna,2024-07-02,09:19:28
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-02,09:20:39
most Siekierkowski,04,148,Wiatraczna,2024-07-02,09:22:29
Gocław,06,148,Wiatraczna,2024-07-02,09:26:01
Horbaczewskiego,02,148,Wiatraczna,2024-07-02,09:26:43
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-02,09:28:02
Centrum,09,9,Gocławek,2024-07-02,09:18:00
Krucza,05,9,Gocławek,2024-07-02,09:19:00
Muzeum Narodowe,05,9,Gocławek,2024-07-02,09:19:45
most Poniatowskiego,03,9,Gocławek,2024-07-02,09:22:42
rondo Waszyngtona,06,9,Gocławek,2024-07-02,09:24:23
Berezyńska,02,9,Gocławek,2024-07-02,09:25:54
Park Skaryszewski,04,9,Gocławek,2024-07-02,09:27:05
Wiatraczna,22,521,Falenica,2024-07-02,09:17:20
pl.Wilsona,06,114,UKSW,2024-07-02,09:18:53
Suzina,02,114,UKSW,2024-07-02,09:18:53
Kijowska,04,26,Metro Młociny,2024-07-02,08:59:29
Ząbkowska,04,26,Metro Młociny,2024-07-02,09:00:29
Dw.Wileński,03,26,Metro Młociny,2024-07-02,09:03:06
Park Praski,01,26,Metro Młociny,2024-07-02,09:04:22
Stare Miasto,02,26,Metro Młociny,2024-07-02,09:07:23
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-02,09:12:11
Kino Femina,06,26,Metro Młociny,2024-07-02,09:31:12
Wola-Ratusz,04,26,Metro Młociny,2024-07-02,09:33:13
Szwedzka,01,190,Os. Górczewska,2024-07-02,09:20:47
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-02,09:21:38
Dw.Wileński,03,190,Os. Górczewska,2024-07-02,09:23:33
Park Praski,01,190,Os. Górczewska,2024-07-02,09:25:19
Stare Miasto,02,190,Os. Górczewska,2024-07-02,09:27:35
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-02,09:29:35
Kino Femina,02,190,Os. Górczewska,2024-07-02,09:31:28
Wola-Ratusz,02,190,Os. Górczewska,2024-07-02,09:32:41
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-02,09:22:13
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-02,09:23:13
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-02,09:24:33
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-02,09:27:38
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-02,09:31:53
Rogowska,02,500,Bródno Podgrodzie,2024-07-02,09:32:33
Kołowa,02,500,Bródno Podgrodzie,2024-07-02,09:33:31
Kołowa,01,500,rondo Radosława,2024-07-02,09:18:18
Rogowska,01,500,rondo Radosława,2024-07-02,09:19:26
rondo Żaba,01,500,rondo Radosława,2024-07-02,09:20:21
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-02,09:23:11
Dw.Gdański,04,500,rondo Radosława,2024-07-02,09:26:00
Baseny Inflancka,02,500,rondo Radosława,2024-07-02,09:27:36
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-02,09:35:40
Wiatraczna,03,521,Szczęśliwice,2024-07-02,09:10:06
Grenadierów,01,521,Szczęśliwice,2024-07-02,09:11:40
rondo Waszyngtona,01,521,Szczęśliwice,2024-07-02,09:19:04
Muzeum Narodowe,02,521,Szczęśliwice,2024-07-02,09:23:50
Centrum,06,521,Szczęśliwice,2024-07-02,09:30:22
Dw.Centralny,02,521,Szczęśliwice,2024-07-02,09:32:22
pl.Zawiszy,04,521,Szczęśliwice,2024-07-02,09:35:42
pl.Zawiszy,03,521,Falenica,2024-07-02,09:20:30
Dw.Centralny,01,521,Falenica,2024-07-02,09:23:02
Centrum,15,521,Falenica,2024-07-02,09:25:58
Muzeum Narodowe,01,521,Falenica,2024-07-02,09:27:32
rondo Waszyngtona,02,521,Falenica,2024-07-02,09:30:09
Grenadierów,02,521,Falenica,2024-07-02,09:33:47
Wiatraczna,22,521,Falenica,2024-07-02,09:35:35
Berezyńska,01,9,P+R Al. Krakowska,2024-07-02,09:21:28
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-02,09:20:27
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-02,09:18:45
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-02,09:16:04
Krucza,06,9,P+R Al. Krakowska,2024-07-02,09:15:08
Centrum,10,9,P+R Al. Krakowska,2024-07-02,09:13:12
Dw.Gdański,05,6,Gocławek,2024-07-02,09:21:28
Park Traugutta,05,6,Gocławek,2024-07-02,09:24:20
most Gdański,03,6,Gocławek,2024-07-02,09:25:05
Wybrzeże Helskie,04,6,Gocławek,2024-07-02,09:26:46
rondo Starzyńskiego,04,6,Gocławek,2024-07-02,09:27:31
pl.Hallera,03,6,Gocławek,2024-07-02,09:29:27
