przystanek;nr_przystanku;linia;dzień;godzina docelowa
7055;04;6;2024-06-30;13:53:00
7055;04;6;2024-06-30;14:08:00
7055;04;6;2024-06-30;14:23:00
7055;04;6;2024-06-30;14:38:00
7055;04;6;2024-06-30;14:53:00
7055;04;6;2024-06-30;15:08:00
7055;04;6;2024-06-30;15:23:00
7055;04;6;2024-06-30;15:38:00
7055;04;6;2024-06-30;15:53:00
7055;04;6;2024-06-30;16:08:00
7055;04;6;2024-06-30;16:23:00
7055;04;6;2024-06-30;16:38:00
7055;04;6;2024-06-30;16:53:00
7055;04;6;2024-06-30;17:08:00
7055;04;6;2024-06-30;17:23:00
7055;04;6;2024-06-30;17:38:00
7055;04;6;2024-06-30;17:53:00
7055;04;6;2024-06-30;18:08:00
7055;04;6;2024-06-30;18:23:00
7055;04;6;2024-06-30;18:38:00
7055;04;6;2024-06-30;18:53:00
7055;04;6;2024-06-30;19:08:00
7055;04;6;2024-06-30;19:25:00
7055;04;6;2024-06-30;19:45:00
7055;04;6;2024-06-30;20:05:00
7055;04;6;2024-06-30;20:25:00
7055;04;6;2024-06-30;20:45:00
7055;04;6;2024-06-30;21:05:00
7055;04;6;2024-06-30;21:25:00
7055;04;6;2024-06-30;21:45:00
7055;04;6;2024-06-30;22:05:00
7055;04;6;2024-06-30;22:25:00
7055;04;6;2024-06-30;22:46:00
7055;04;6;2024-06-30;23:06:00
7055;04;6;2024-06-30;23:26:00
7019;05;6;2024-06-30;05:11:00
7019;05;6;2024-06-30;05:31:00
7019;05;6;2024-06-30;05:51:00
7019;05;6;2024-06-30;06:11:00
7019;05;6;2024-06-30;06:31:00
7019;05;6;2024-06-30;06:51:00
7019;05;6;2024-06-30;07:11:00
7019;05;6;2024-06-30;07:31:00
7019;05;6;2024-06-30;07:51:00
7019;05;6;2024-06-30;08:11:00
7019;05;6;2024-06-30;08:31:00
7019;05;6;2024-06-30;08:51:00
7019;05;6;2024-06-30;09:11:00
7019;05;6;2024-06-30;09:31:00
7019;05;6;2024-06-30;09:51:00
7019;05;6;2024-06-30;10:11:00
7019;05;6;2024-06-30;10:31:00
7019;05;6;2024-06-30;10:50:00
7019;05;6;2024-06-30;11:05:00
7019;05;6;2024-06-30;11:20:00
7019;05;6;2024-06-30;11:35:00
7019;05;6;2024-06-30;11:50:00
7019;05;6;2024-06-30;12:05:00
7019;05;6;2024-06-30;12:20:00
7019;05;6;2024-06-30;12:35:00
7019;05;6;2024-06-30;12:50:00
7019;05;6;2024-06-30;13:05:00
7019;05;6;2024-06-30;13:20:00
7019;05;6;2024-06-30;13:35:00
7019;05;6;2024-06-30;13:50:00
7019;05;6;2024-06-30;14:05:00
7019;05;6;2024-06-30;14:20:00
7019;05;6;2024-06-30;14:35:00
7019;05;6;2024-06-30;14:50:00
7019;05;6;2024-06-30;15:05:00
7019;05;6;2024-06-30;15:20:00
7019;05;6;2024-06-30;15:35:00
7019;05;6;2024-06-30;15:50:00
7019;05;6;2024-06-30;16:05:00
7019;05;6;2024-06-30;16:20:00
7019;05;6;2024-06-30;16:35:00
7019;05;6;2024-06-30;16:50:00
7019;05;6;2024-06-30;17:05:00
7019;05;6;2024-06-30;17:20:00
7019;05;6;2024-06-30;17:35:00
7019;05;6;2024-06-30;17:50:00
7019;05;6;2024-06-30;18:05:00
7019;05;6;2024-06-30;18:20:00
7019;05;6;2024-06-30;18:35:00
7019;05;6;2024-06-30;18:50:00
7019;05;6;2024-06-30;19:11:00
7019;05;6;2024-06-30;19:21:00
7019;05;6;2024-06-30;19:31:00
7019;05;6;2024-06-30;19:51:00
7019;05;6;2024-06-30;20:11:00
7019;05;6;2024-06-30;20:31:00
7019;05;6;2024-06-30;20:51:00
7019;05;6;2024-06-30;21:11:00
7019;05;6;2024-06-30;21:31:00
7019;05;6;2024-06-30;21:51:00
7019;05;6;2024-06-30;22:11:00
7019;05;6;2024-06-30;22:32:00
7019;05;6;2024-06-30;22:52:00
7019;05;6;2024-06-30;23:13:00
7019;05;6;2024-06-30;23:33:00
7055;03;6;2024-06-30;05:16:00
7055;03;6;2024-06-30;05:36:00
7055;03;6;2024-06-30;05:56:00
7055;03;6;2024-06-30;06:16:00
7055;03;6;2024-06-30;06:36:00
7055;03;6;2024-06-30;06:56:00
7055;03;6;2024-06-30;07:16:00
7055;03;6;2024-06-30;07:36:00
7055;03;6;2024-06-30;07:56:00
7055;03;6;2024-06-30;08:16:00
7055;03;6;2024-06-30;08:36:00
7055;03;6;2024-06-30;08:56:00
7055;03;6;2024-06-30;09:16:00
7055;03;6;2024-06-30;09:36:00
7055;03;6;2024-06-30;09:56:00
7055;03;6;2024-06-30;10:16:00
7055;03;6;2024-06-30;10:36:00
7055;03;6;2024-06-30;10:55:00
7055;03;6;2024-06-30;11:10:00
7055;03;6;2024-06-30;11:25:00
7055;03;6;2024-06-30;11:40:00
7055;03;6;2024-06-30;11:55:00
7055;03;6;2024-06-30;12:10:00
7055;03;6;2024-06-30;12:25:00
7055;03;6;2024-06-30;12:40:00
7055;03;6;2024-06-30;12:55:00
7055;03;6;2024-06-30;13:10:00
7055;03;6;2024-06-30;13:25:00
7055;03;6;2024-06-30;13:40:00
7055;03;6;2024-06-30;13:55:00
7055;03;6;2024-06-30;14:10:00
7055;03;6;2024-06-30;14:25:00
7055;03;6;2024-06-30;14:40:00
7055;03;6;2024-06-30;14:55:00
7055;03;6;2024-06-30;15:10:00
7055;03;6;2024-06-30;15:25:00
7055;03;6;2024-06-30;15:40:00
7055;03;6;2024-06-30;15:55:00
7055;03;6;2024-06-30;16:10:00
7055;03;6;2024-06-30;16:25:00
7055;03;6;2024-06-30;16:40:00
7055;03;6;2024-06-30;16:55:00
7055;03;6;2024-06-30;17:10:00
7055;03;6;2024-06-30;17:25:00
7055;03;6;2024-06-30;17:40:00
7055;03;6;2024-06-30;17:55:00
7055;03;6;2024-06-30;18:10:00
7055;03;6;2024-06-30;18:25:00
7055;03;6;2024-06-30;18:40:00
7055;03;6;2024-06-30;18:55:00
7055;03;6;2024-06-30;19:16:00
7055;03;6;2024-06-30;19:26:00
7055;03;6;2024-06-30;19:36:00
7055;03;6;2024-06-30;19:56:00
7055;03;6;2024-06-30;20:16:00
7055;03;6;2024-06-30;20:36:00
7055;03;6;2024-06-30;20:56:00
7055;03;6;2024-06-30;21:16:00
7055;03;6;2024-06-30;21:36:00
7055;03;6;2024-06-30;21:56:00
7055;03;6;2024-06-30;22:16:00
7055;03;6;2024-06-30;22:37:00
7055;03;6;2024-06-30;22:57:00
7055;03;6;2024-06-30;23:17:00
7055;03;6;2024-06-30;23:37:00
7054;04;6;2024-06-30;05:06:00
7054;04;6;2024-06-30;05:26:00
7054;04;6;2024-06-30;05:46:00
7054;04;6;2024-06-30;06:06:00
7054;04;6;2024-06-30;06:26:00
7054;04;6;2024-06-30;06:46:00
7054;04;6;2024-06-30;07:06:00
7054;04;6;2024-06-30;07:26:00
7054;04;6;2024-06-30;07:46:00
7054;04;6;2024-06-30;08:06:00
7054;04;6;2024-06-30;08:26:00
7054;04;6;2024-06-30;08:46:00
7054;04;6;2024-06-30;09:06:00
7054;04;6;2024-06-30;09:26:00
7054;04;6;2024-06-30;09:46:00
7054;04;6;2024-06-30;10:06:00
7054;04;6;2024-06-30;10:26:00
7054;04;6;2024-06-30;10:46:00
7054;04;6;2024-06-30;11:06:00
7054;04;6;2024-06-30;11:23:00
7054;04;6;2024-06-30;11:31:00
7054;04;6;2024-06-30;11:39:00
7054;04;6;2024-06-30;11:54:00
7054;04;6;2024-06-30;12:09:00
7054;04;6;2024-06-30;12:24:00
7054;04;6;2024-06-30;12:39:00
7054;04;6;2024-06-30;12:54:00
7054;04;6;2024-06-30;13:09:00
7054;04;6;2024-06-30;13:24:00
7054;04;6;2024-06-30;13:39:00
7054;04;6;2024-06-30;13:54:00
7054;04;6;2024-06-30;14:09:00
7054;04;6;2024-06-30;14:24:00
7054;04;6;2024-06-30;14:39:00
7054;04;6;2024-06-30;14:54:00
7054;04;6;2024-06-30;15:09:00
7054;04;6;2024-06-30;15:24:00
7054;04;6;2024-06-30;15:39:00
7054;04;6;2024-06-30;15:54:00
7054;04;6;2024-06-30;16:09:00
7054;04;6;2024-06-30;16:24:00
7054;04;6;2024-06-30;16:39:00
7054;04;6;2024-06-30;16:54:00
7054;04;6;2024-06-30;17:09:00
7054;04;6;2024-06-30;17:24:00
7054;04;6;2024-06-30;17:39:00
7054;04;6;2024-06-30;17:54:00
7054;04;6;2024-06-30;18:09:00
7054;04;6;2024-06-30;18:24:00
7054;04;6;2024-06-30;18:39:00
7054;04;6;2024-06-30;18:54:00
7054;04;6;2024-06-30;19:09:00
7054;04;6;2024-06-30;19:26:00
7054;04;6;2024-06-30;19:46:00
7054;04;6;2024-06-30;20:06:00
7054;04;6;2024-06-30;20:26:00
7054;04;6;2024-06-30;20:46:00
7054;04;6;2024-06-30;21:06:00
7054;04;6;2024-06-30;21:26:00
7054;04;6;2024-06-30;21:46:00
7054;04;6;2024-06-30;22:06:00
7054;04;6;2024-06-30;22:26:00
7054;04;6;2024-06-30;22:47:00
7054;04;6;2024-06-30;23:07:00
7054;04;6;2024-06-30;23:27:00
1164;04;6;2024-06-30;05:17:00
1164;04;6;2024-06-30;05:37:00
1164;04;6;2024-06-30;05:57:00
1164;04;6;2024-06-30;06:17:00
1164;04;6;2024-06-30;06:37:00
1164;04;6;2024-06-30;06:57:00
1164;04;6;2024-06-30;07:17:00
1164;04;6;2024-06-30;07:37:00
1164;04;6;2024-06-30;07:57:00
1164;04;6;2024-06-30;08:17:00
1164;04;6;2024-06-30;08:37:00
1164;04;6;2024-06-30;08:57:00
1164;04;6;2024-06-30;09:17:00
1164;04;6;2024-06-30;09:37:00
1164;04;6;2024-06-30;09:57:00
1164;04;6;2024-06-30;10:17:00
1164;04;6;2024-06-30;10:37:00
1164;04;6;2024-06-30;10:56:00
1164;04;6;2024-06-30;11:11:00
1164;04;6;2024-06-30;11:26:00
1164;04;6;2024-06-30;11:41:00
1164;04;6;2024-06-30;11:56:00
1164;04;6;2024-06-30;12:11:00
1164;04;6;2024-06-30;12:26:00
1164;04;6;2024-06-30;12:41:00
1164;04;6;2024-06-30;12:56:00
1164;04;6;2024-06-30;13:11:00
1164;04;6;2024-06-30;13:26:00
1164;04;6;2024-06-30;13:41:00
1164;04;6;2024-06-30;13:56:00
1164;04;6;2024-06-30;14:11:00
1164;04;6;2024-06-30;14:26:00
1164;04;6;2024-06-30;14:41:00
1164;04;6;2024-06-30;14:56:00
1164;04;6;2024-06-30;15:11:00
1164;04;6;2024-06-30;15:26:00
1164;04;6;2024-06-30;15:41:00
1164;04;6;2024-06-30;15:56:00
1164;04;6;2024-06-30;16:11:00
1164;04;6;2024-06-30;16:26:00
1164;04;6;2024-06-30;16:41:00
1164;04;6;2024-06-30;16:56:00
1164;04;6;2024-06-30;17:11:00
1164;04;6;2024-06-30;17:26:00
1164;04;6;2024-06-30;17:41:00
1164;04;6;2024-06-30;17:56:00
1164;04;6;2024-06-30;18:11:00
1164;04;6;2024-06-30;18:26:00
1164;04;6;2024-06-30;18:41:00
1164;04;6;2024-06-30;18:56:00
1164;04;6;2024-06-30;19:17:00
1164;04;6;2024-06-30;19:27:00
1164;04;6;2024-06-30;19:37:00
1164;04;6;2024-06-30;19:57:00
1164;04;6;2024-06-30;20:17:00
1164;04;6;2024-06-30;20:37:00
1164;04;6;2024-06-30;20:57:00
1164;04;6;2024-06-30;21:17:00
1164;04;6;2024-06-30;21:37:00
1164;04;6;2024-06-30;21:57:00
1164;04;6;2024-06-30;22:17:00
1164;04;6;2024-06-30;22:38:00
1164;04;6;2024-06-30;22:58:00
1164;04;6;2024-06-30;23:18:00
1164;04;6;2024-06-30;23:38:00
7054;05;6;2024-06-30;05:15:00
7054;05;6;2024-06-30;05:35:00
7054;05;6;2024-06-30;05:55:00
7054;05;6;2024-06-30;06:15:00
7054;05;6;2024-06-30;06:35:00
7054;05;6;2024-06-30;06:55:00
7054;05;6;2024-06-30;07:15:00
7054;05;6;2024-06-30;07:35:00
7054;05;6;2024-06-30;07:55:00
7054;05;6;2024-06-30;08:15:00
7054;05;6;2024-06-30;08:35:00
7054;05;6;2024-06-30;08:55:00
7054;05;6;2024-06-30;09:15:00
7054;05;6;2024-06-30;09:35:00
7054;05;6;2024-06-30;09:55:00
7054;05;6;2024-06-30;10:15:00
7054;05;6;2024-06-30;10:35:00
7054;05;6;2024-06-30;10:54:00
7054;05;6;2024-06-30;11:09:00
7054;05;6;2024-06-30;11:24:00
7054;05;6;2024-06-30;11:39:00
7054;05;6;2024-06-30;11:54:00
7054;05;6;2024-06-30;12:09:00
7054;05;6;2024-06-30;12:24:00
7054;05;6;2024-06-30;12:39:00
7054;05;6;2024-06-30;12:54:00
7054;05;6;2024-06-30;13:09:00
7054;05;6;2024-06-30;13:24:00
7054;05;6;2024-06-30;13:39:00
7054;05;6;2024-06-30;13:54:00
7054;05;6;2024-06-30;14:09:00
7054;05;6;2024-06-30;14:24:00
7054;05;6;2024-06-30;14:39:00
7054;05;6;2024-06-30;14:54:00
7054;05;6;2024-06-30;15:09:00
7054;05;6;2024-06-30;15:24:00
7054;05;6;2024-06-30;15:39:00
7054;05;6;2024-06-30;15:54:00
7054;05;6;2024-06-30;16:09:00
7054;05;6;2024-06-30;16:24:00
7054;05;6;2024-06-30;16:39:00
7054;05;6;2024-06-30;16:54:00
7054;05;6;2024-06-30;17:09:00
7054;05;6;2024-06-30;17:24:00
7054;05;6;2024-06-30;17:39:00
7054;05;6;2024-06-30;17:54:00
7054;05;6;2024-06-30;18:09:00
7054;05;6;2024-06-30;18:24:00
7054;05;6;2024-06-30;18:39:00
7054;05;6;2024-06-30;18:54:00
7054;05;6;2024-06-30;19:15:00
7054;05;6;2024-06-30;19:25:00
7054;05;6;2024-06-30;19:35:00
7054;05;6;2024-06-30;19:55:00
7054;05;6;2024-06-30;20:15:00
7054;05;6;2024-06-30;20:35:00
7054;05;6;2024-06-30;20:55:00
7054;05;6;2024-06-30;21:15:00
7054;05;6;2024-06-30;21:35:00
7054;05;6;2024-06-30;21:55:00
7054;05;6;2024-06-30;22:15:00
7054;05;6;2024-06-30;22:36:00
7054;05;6;2024-06-30;22:56:00
7054;05;6;2024-06-30;23:16:00
7054;05;6;2024-06-30;23:36:00
7019;06;6;2024-06-30;05:09:00
7019;06;6;2024-06-30;05:29:00
7019;06;6;2024-06-30;05:49:00
7019;06;6;2024-06-30;06:09:00
7019;06;6;2024-06-30;06:29:00
7019;06;6;2024-06-30;06:49:00
7019;06;6;2024-06-30;07:09:00
7019;06;6;2024-06-30;07:29:00
7019;06;6;2024-06-30;07:49:00
7019;06;6;2024-06-30;08:09:00
7019;06;6;2024-06-30;08:29:00
7019;06;6;2024-06-30;08:49:00
7019;06;6;2024-06-30;09:09:00
7019;06;6;2024-06-30;09:29:00
7019;06;6;2024-06-30;09:49:00
7019;06;6;2024-06-30;10:09:00
7019;06;6;2024-06-30;10:29:00
7019;06;6;2024-06-30;10:49:00
7019;06;6;2024-06-30;11:09:00
7019;06;6;2024-06-30;11:26:00
7019;06;6;2024-06-30;11:34:00
7019;06;6;2024-06-30;11:42:00
7019;06;6;2024-06-30;11:57:00
7019;06;6;2024-06-30;12:12:00
7019;06;6;2024-06-30;12:27:00
7019;06;6;2024-06-30;12:42:00
7019;06;6;2024-06-30;12:57:00
7019;06;6;2024-06-30;13:12:00
7019;06;6;2024-06-30;13:27:00
7019;06;6;2024-06-30;13:42:00
7019;06;6;2024-06-30;13:57:00
7019;06;6;2024-06-30;14:12:00
7019;06;6;2024-06-30;14:27:00
7019;06;6;2024-06-30;14:42:00
7019;06;6;2024-06-30;14:57:00
7019;06;6;2024-06-30;15:12:00
7019;06;6;2024-06-30;15:27:00
7019;06;6;2024-06-30;15:42:00
7019;06;6;2024-06-30;15:57:00
7019;06;6;2024-06-30;16:12:00
7019;06;6;2024-06-30;16:27:00
7019;06;6;2024-06-30;16:42:00
7019;06;6;2024-06-30;16:57:00
7019;06;6;2024-06-30;17:12:00
7019;06;6;2024-06-30;17:27:00
7019;06;6;2024-06-30;17:42:00
7019;06;6;2024-06-30;17:57:00
7019;06;6;2024-06-30;18:12:00
7019;06;6;2024-06-30;18:27:00
7019;06;6;2024-06-30;18:42:00
7019;06;6;2024-06-30;18:57:00
7019;06;6;2024-06-30;19:12:00
7019;06;6;2024-06-30;19:29:00
7019;06;6;2024-06-30;19:49:00
7019;06;6;2024-06-30;20:09:00
7019;06;6;2024-06-30;20:29:00
7019;06;6;2024-06-30;20:49:00
7019;06;6;2024-06-30;21:09:00
7019;06;6;2024-06-30;21:29:00
7019;06;6;2024-06-30;21:49:00
7019;06;6;2024-06-30;22:09:00
7019;06;6;2024-06-30;22:29:00
7019;06;6;2024-06-30;22:50:00
7019;06;6;2024-06-30;23:10:00
7019;06;6;2024-06-30;23:30:00
1006;04;6;2024-06-30;05:18:00
1006;04;6;2024-06-30;05:38:00
1006;04;6;2024-06-30;05:58:00
1006;04;6;2024-06-30;06:18:00
1006;04;6;2024-06-30;06:38:00
1006;04;6;2024-06-30;06:58:00
1006;04;6;2024-06-30;07:18:00
1006;04;6;2024-06-30;07:38:00
1006;04;6;2024-06-30;07:58:00
1006;04;6;2024-06-30;08:18:00
1006;04;6;2024-06-30;08:38:00
1006;04;6;2024-06-30;08:58:00
1006;04;6;2024-06-30;09:18:00
1006;04;6;2024-06-30;09:38:00
1006;04;6;2024-06-30;09:58:00
1006;04;6;2024-06-30;10:18:00
1006;04;6;2024-06-30;10:38:00
1006;04;6;2024-06-30;10:57:00
1006;04;6;2024-06-30;11:12:00
1006;04;6;2024-06-30;11:27:00
1006;04;6;2024-06-30;11:42:00
1006;04;6;2024-06-30;11:57:00
1006;04;6;2024-06-30;12:12:00
1006;04;6;2024-06-30;12:27:00
1006;04;6;2024-06-30;12:42:00
1006;04;6;2024-06-30;12:57:00
1006;04;6;2024-06-30;13:12:00
1006;04;6;2024-06-30;13:27:00
1006;04;6;2024-06-30;13:42:00
1006;04;6;2024-06-30;13:57:00
1006;04;6;2024-06-30;14:12:00
1006;04;6;2024-06-30;14:27:00
1006;04;6;2024-06-30;14:42:00
1006;04;6;2024-06-30;14:57:00
1006;04;6;2024-06-30;15:12:00
1006;04;6;2024-06-30;15:27:00
1006;04;6;2024-06-30;15:42:00
1006;04;6;2024-06-30;15:57:00
1006;04;6;2024-06-30;16:12:00
1006;04;6;2024-06-30;16:27:00
1006;04;6;2024-06-30;16:42:00
1006;04;6;2024-06-30;16:57:00
1006;04;6;2024-06-30;17:12:00
1006;04;6;2024-06-30;17:27:00
1006;04;6;2024-06-30;17:42:00
1006;04;6;2024-06-30;17:57:00
1006;04;6;2024-06-30;18:12:00
1006;04;6;2024-06-30;18:27:00
1006;04;6;2024-06-30;18:42:00
1006;04;6;2024-06-30;18:57:00
1006;04;6;2024-06-30;19:18:00
1006;04;6;2024-06-30;19:28:00
1006;04;6;2024-06-30;19:38:00
1006;04;6;2024-06-30;19:58:00
1006;04;6;2024-06-30;20:18:00
1006;04;6;2024-06-30;20:38:00
1006;04;6;2024-06-30;20:58:00
1006;04;6;2024-06-30;21:18:00
1006;04;6;2024-06-30;21:38:00
1006;04;6;2024-06-30;21:58:00
1006;04;6;2024-06-30;22:18:00
1006;04;6;2024-06-30;22:39:00
1006;04;6;2024-06-30;22:59:00
1006;04;6;2024-06-30;23:19:00
1006;04;6;2024-06-30;23:39:00
1005;03;6;2024-06-30;05:20:00
1005;03;6;2024-06-30;05:40:00
1005;03;6;2024-06-30;06:00:00
1005;03;6;2024-06-30;06:20:00
1005;03;6;2024-06-30;06:40:00
1005;03;6;2024-06-30;07:00:00
1005;03;6;2024-06-30;07:20:00
1005;03;6;2024-06-30;07:40:00
1005;03;6;2024-06-30;08:00:00
1005;03;6;2024-06-30;08:20:00
1005;03;6;2024-06-30;08:40:00
1005;03;6;2024-06-30;09:00:00
1005;03;6;2024-06-30;09:20:00
1005;03;6;2024-06-30;09:40:00
1005;03;6;2024-06-30;10:00:00
1005;03;6;2024-06-30;10:20:00
1005;03;6;2024-06-30;10:40:00
1005;03;6;2024-06-30;10:59:00
1005;03;6;2024-06-30;11:14:00
1005;03;6;2024-06-30;11:29:00
1005;03;6;2024-06-30;11:44:00
1005;03;6;2024-06-30;11:59:00
1005;03;6;2024-06-30;12:14:00
1005;03;6;2024-06-30;12:29:00
1005;03;6;2024-06-30;12:44:00
1005;03;6;2024-06-30;12:59:00
1005;03;6;2024-06-30;13:14:00
1005;03;6;2024-06-30;13:29:00
1005;03;6;2024-06-30;13:44:00
1005;03;6;2024-06-30;13:59:00
1005;03;6;2024-06-30;14:14:00
1005;03;6;2024-06-30;14:29:00
1005;03;6;2024-06-30;14:44:00
1005;03;6;2024-06-30;14:59:00
1005;03;6;2024-06-30;15:14:00
1005;03;6;2024-06-30;15:29:00
1005;03;6;2024-06-30;15:44:00
1005;03;6;2024-06-30;15:59:00
1005;03;6;2024-06-30;16:14:00
1005;03;6;2024-06-30;16:29:00
1005;03;6;2024-06-30;16:44:00
1005;03;6;2024-06-30;16:59:00
1005;03;6;2024-06-30;17:14:00
1005;03;6;2024-06-30;17:29:00
1005;03;6;2024-06-30;17:44:00
1005;03;6;2024-06-30;17:59:00
1005;03;6;2024-06-30;18:14:00
1005;03;6;2024-06-30;18:29:00
1005;03;6;2024-06-30;18:44:00
1005;03;6;2024-06-30;18:59:00
1005;03;6;2024-06-30;19:20:00
1005;03;6;2024-06-30;19:30:00
1005;03;6;2024-06-30;19:40:00
1005;03;6;2024-06-30;20:00:00
1005;03;6;2024-06-30;20:20:00
1005;03;6;2024-06-30;20:40:00
1005;03;6;2024-06-30;21:00:00
1005;03;6;2024-06-30;21:20:00
1005;03;6;2024-06-30;21:40:00
1005;03;6;2024-06-30;22:00:00
1005;03;6;2024-06-30;22:20:00
1005;03;6;2024-06-30;22:41:00
1005;03;6;2024-06-30;23:01:00
1005;03;6;2024-06-30;23:21:00
1005;03;6;2024-06-30;23:41:00
1053;01;190;2024-06-30;04:38:00
1053;01;190;2024-06-30;05:08:00
1053;01;190;2024-06-30;05:38:00
1053;01;190;2024-06-30;06:09:00
1053;01;190;2024-06-30;06:39:00
1053;01;190;2024-06-30;07:09:00
1053;01;190;2024-06-30;07:29:00
1053;01;190;2024-06-30;07:49:00
1053;01;190;2024-06-30;08:06:00
1053;01;190;2024-06-30;08:22:00
1053;01;190;2024-06-30;08:37:00
1053;01;190;2024-06-30;08:52:00
1053;01;190;2024-06-30;09:07:00
1053;01;190;2024-06-30;09:22:00
1053;01;190;2024-06-30;09:37:00
1053;01;190;2024-06-30;09:52:00
1053;01;190;2024-06-30;10:07:00
1053;01;190;2024-06-30;10:22:00
1053;01;190;2024-06-30;10:37:00
1053;01;190;2024-06-30;10:52:00
1053;01;190;2024-06-30;11:07:00
1053;01;190;2024-06-30;11:22:00
1053;01;190;2024-06-30;11:37:00
1053;01;190;2024-06-30;11:52:00
1053;01;190;2024-06-30;12:07:00
1053;01;190;2024-06-30;12:22:00
1053;01;190;2024-06-30;12:37:00
1053;01;190;2024-06-30;12:52:00
1053;01;190;2024-06-30;13:07:00
1053;01;190;2024-06-30;13:22:00
1053;01;190;2024-06-30;13:37:00
1053;01;190;2024-06-30;13:52:00
1053;01;190;2024-06-30;14:07:00
1053;01;190;2024-06-30;14:22:00
1053;01;190;2024-06-30;14:37:00
1053;01;190;2024-06-30;14:52:00
1053;01;190;2024-06-30;15:07:00
1053;01;190;2024-06-30;15:22:00
1053;01;190;2024-06-30;15:37:00
1053;01;190;2024-06-30;15:52:00
1053;01;190;2024-06-30;16:07:00
1053;01;190;2024-06-30;16:22:00
1053;01;190;2024-06-30;16:37:00
1053;01;190;2024-06-30;16:52:00
1053;01;190;2024-06-30;17:07:00
1053;01;190;2024-06-30;17:22:00
1053;01;190;2024-06-30;17:37:00
1053;01;190;2024-06-30;17:52:00
1053;01;190;2024-06-30;18:07:00
1053;01;190;2024-06-30;18:21:00
1053;01;190;2024-06-30;18:36:00
1053;01;190;2024-06-30;18:51:00
1053;01;190;2024-06-30;19:06:00
1053;01;190;2024-06-30;19:21:00
1053;01;190;2024-06-30;19:36:00
1053;01;190;2024-06-30;19:51:00
1053;01;190;2024-06-30;20:06:00
1053;01;190;2024-06-30;20:21:00
1053;01;190;2024-06-30;20:36:00
1053;01;190;2024-06-30;20:51:00
1053;01;190;2024-06-30;21:09:00
1053;01;190;2024-06-30;21:29:00
1053;01;190;2024-06-30;21:49:00
1053;01;190;2024-06-30;22:08:00
1053;01;190;2024-06-30;22:38:00
1053;01;190;2024-06-30;23:08:00
1053;01;190;2024-06-30;23:38:00
1003;03;190;2024-06-30;04:41:00
1003;03;190;2024-06-30;05:11:00
1003;03;190;2024-06-30;05:41:00
1003;03;190;2024-06-30;06:12:00
1003;03;190;2024-06-30;06:42:00
1003;03;190;2024-06-30;07:12:00
1003;03;190;2024-06-30;07:32:00
1003;03;190;2024-06-30;07:52:00
1003;03;190;2024-06-30;08:09:00
1003;03;190;2024-06-30;08:25:00
1003;03;190;2024-06-30;08:40:00
1003;03;190;2024-06-30;08:55:00
1003;03;190;2024-06-30;09:10:00
1003;03;190;2024-06-30;09:25:00
1003;03;190;2024-06-30;09:40:00
1003;03;190;2024-06-30;09:55:00
1003;03;190;2024-06-30;10:10:00
1003;03;190;2024-06-30;10:25:00
1003;03;190;2024-06-30;10:40:00
1003;03;190;2024-06-30;10:55:00
1003;03;190;2024-06-30;11:10:00
1003;03;190;2024-06-30;11:25:00
1003;03;190;2024-06-30;11:40:00
1003;03;190;2024-06-30;11:55:00
1003;03;190;2024-06-30;12:10:00
1003;03;190;2024-06-30;12:25:00
1003;03;190;2024-06-30;12:40:00
1003;03;190;2024-06-30;12:55:00
1003;03;190;2024-06-30;13:10:00
1003;03;190;2024-06-30;13:25:00
1003;03;190;2024-06-30;13:40:00
1003;03;190;2024-06-30;13:55:00
1003;03;190;2024-06-30;14:10:00
1003;03;190;2024-06-30;14:25:00
1003;03;190;2024-06-30;14:40:00
1003;03;190;2024-06-30;14:55:00
1003;03;190;2024-06-30;15:10:00
1003;03;190;2024-06-30;15:25:00
1003;03;190;2024-06-30;15:40:00
1003;03;190;2024-06-30;15:55:00
1003;03;190;2024-06-30;16:10:00
1003;03;190;2024-06-30;16:25:00
1003;03;190;2024-06-30;16:40:00
1003;03;190;2024-06-30;16:55:00
1003;03;190;2024-06-30;17:10:00
1003;03;190;2024-06-30;17:25:00
1003;03;190;2024-06-30;17:40:00
1003;03;190;2024-06-30;17:55:00
1003;03;190;2024-06-30;18:10:00
1003;03;190;2024-06-30;18:24:00
1003;03;190;2024-06-30;18:39:00
1003;03;190;2024-06-30;18:54:00
1003;03;190;2024-06-30;19:09:00
1003;03;190;2024-06-30;19:24:00
1003;03;190;2024-06-30;19:39:00
1003;03;190;2024-06-30;19:54:00
1003;03;190;2024-06-30;20:09:00
1003;03;190;2024-06-30;20:24:00
1003;03;190;2024-06-30;20:39:00
1003;03;190;2024-06-30;20:54:00
1003;03;190;2024-06-30;21:12:00
1003;03;190;2024-06-30;21:32:00
1003;03;190;2024-06-30;21:52:00
1003;03;190;2024-06-30;22:11:00
1003;03;190;2024-06-30;22:41:00
1003;03;190;2024-06-30;23:11:00
7085;02;190;2024-06-30;04:48:00
7085;02;190;2024-06-30;05:18:00
7085;02;190;2024-06-30;05:48:00
7085;02;190;2024-06-30;06:19:00
7085;02;190;2024-06-30;06:49:00
7085;02;190;2024-06-30;07:19:00
7085;02;190;2024-06-30;07:39:00
7085;02;190;2024-06-30;07:59:00
7085;02;190;2024-06-30;08:16:00
7085;02;190;2024-06-30;08:32:00
