przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Dw.Gdański,05,6,Gocławek,2024-06-29,16:07:26
Park Traugutta,05,6,Gocławek,2024-06-29,16:10:02
most Gdański,03,6,Gocławek,2024-06-29,16:10:54
Wybrzeże Helskie,04,6,Gocławek,2024-06-29,16:12:39
rondo Starzyńskiego,04,6,Gocławek,2024-06-29,16:13:38
pl.Hallera,03,6,Gocławek,2024-06-29,16:15:53
Kijowska,04,26,Metro Młociny,2024-06-29,16:09:33
Ząbkowska,04,26,Metro Młociny,2024-06-29,16:11:20
Dw.Wileński,03,26,Metro Młociny,2024-06-29,16:13:23
Park Praski,01,26,Metro Młociny,2024-06-29,16:14:04
Stare Miasto,02,26,Metro Młociny,2024-06-29,16:16:20
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-29,16:18:22
Kino Femina,06,26,Metro Młociny,2024-06-29,16:19:43
Wola-Ratusz,04,26,Metro Młociny,2024-06-29,16:21:10
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,16:09:06
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,16:11:03
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,16:11:50
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,16:13:32
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,16:16:31
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,16:17:22
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,16:18:52
Centrum,09,9,Gocławek,2024-06-29,16:07:40
Krucza,05,9,Gocławek,2024-06-29,16:09:35
Muzeum Narodowe,05,9,Gocławek,2024-06-29,16:10:20
most Poniatowskiego,03,9,Gocławek,2024-06-29,16:13:34
rondo Waszyngtona,06,9,Gocławek,2024-06-29,16:15:15
Berezyńska,02,9,Gocławek,2024-06-29,16:16:31
Park Skaryszewski,04,9,Gocławek,2024-06-29,16:18:03
PKP Powiśle,04,162,Pl Hallera,2024-06-29,16:10:06
Topiel,01,162,Pl Hallera,2024-06-29,16:12:23
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-29,16:14:23
most Świętokrzyski,02,162,Pl Hallera,2024-06-29,16:16:28
os.Panieńska,02,162,Pl Hallera,2024-06-29,16:17:55
Sierakowskiego,02,162,Pl Hallera,2024-06-29,16:18:49
Ząbkowska,06,162,Pl Hallera,2024-06-29,16:20:51
Wola-Ratusz,01,190,CH Marki,2024-06-29,16:09:45
Kino Femina,01,190,CH Marki,2024-06-29,16:12:15
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,16:14:45
Stare Miasto,01,190,CH Marki,2024-06-29,16:16:45
Park Praski,02,190,CH Marki,2024-06-29,16:18:45
Dw.Wileński,04,190,CH Marki,2024-06-29,16:20:15
Rzeszotarskiej,02,190,CH Marki,2024-06-29,16:21:45
Szwedzka,02,190,CH Marki,2024-06-29,16:22:45
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-29,16:13:04
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-29,16:14:44
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-29,16:15:26
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-29,16:17:18
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-29,16:18:53
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-29,16:20:22
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-29,16:22:18
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,16:12:27
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,16:13:56
Saska,01,523,Stare Bemowo,2024-06-29,16:15:20
Rozbrat,02,523,Stare Bemowo,2024-06-29,16:17:34
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,16:19:38
Marszałkowska,02,523,Stare Bemowo,2024-06-29,16:20:27
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,16:22:38
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,16:12:56
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,16:14:07
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,16:16:20
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,16:18:06
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,16:20:20
Krucza,06,9,P+R Al. Krakowska,2024-06-29,16:22:42
Centrum,10,9,P+R Al. Krakowska,2024-06-29,16:23:54
Szwedzka,01,190,Os. Górczewska,2024-06-29,16:12:30
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,16:13:30
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,16:15:30
Park Praski,01,190,Os. Górczewska,2024-06-29,16:17:00
Stare Miasto,02,190,Os. Górczewska,2024-06-29,16:19:00
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,16:21:00
Kino Femina,02,190,Os. Górczewska,2024-06-29,16:23:31
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,16:25:02
Centrum,09,9,Gocławek,2024-06-29,16:10:50
Krucza,05,9,Gocławek,2024-06-29,16:13:13
Muzeum Narodowe,05,9,Gocławek,2024-06-29,16:14:03
most Poniatowskiego,03,9,Gocławek,2024-06-29,16:17:21
rondo Waszyngtona,06,9,Gocławek,2024-06-29,16:19:29
Berezyńska,02,9,Gocławek,2024-06-29,16:20:41
Park Skaryszewski,04,9,Gocławek,2024-06-29,16:22:29
Kołowa,01,500,rondo Radosława,2024-06-29,16:13:51
Rogowska,01,500,rondo Radosława,2024-06-29,16:14:51
rondo Żaba,01,500,rondo Radosława,2024-06-29,16:15:26
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-29,16:19:11
Dw.Gdański,04,500,rondo Radosława,2024-06-29,16:22:01
Baseny Inflancka,02,500,rondo Radosława,2024-06-29,16:23:26
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-29,16:26:26
Wola-Ratusz,03,26,Wiatraczna,2024-06-29,16:12:22
Kino Femina,05,26,Wiatraczna,2024-06-29,16:14:34
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-29,16:17:15
Stare Miasto,01,26,Wiatraczna,2024-06-29,16:19:21
Park Praski,02,26,Wiatraczna,2024-06-29,16:21:43
Dw.Wileński,07,26,Wiatraczna,2024-06-29,16:23:34
Ząbkowska,03,26,Wiatraczna,2024-06-29,16:25:35
Kijowska,03,26,Wiatraczna,2024-06-29,16:27:20
Pelcowizna,06,114,UKSW,2024-06-29,16:16:27
PKP Toruńska,01,114,UKSW,2024-06-29,16:17:33
Żerań FSO,03,114,UKSW,2024-06-29,16:18:50
most Grota-Roweckiego,01,114,UKSW,2024-06-29,16:21:22
Czarnieckiego,02,114,UKSW,2024-06-29,16:24:16
pl.Wilsona,06,114,UKSW,2024-06-29,16:28:01
Suzina,02,114,UKSW,2024-06-29,16:29:00
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-29,16:15:31
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-29,16:16:30
Gocław,09,148,Lotnisko Chopina,2024-06-29,16:19:17
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-29,16:20:27
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-29,16:22:52
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-29,16:24:28
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-29,16:25:17
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,16:15:20
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,16:16:57
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,16:18:17
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,16:19:39
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,16:22:15
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,16:22:52
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,16:24:15
Dw.Wileński,01,162,EC Siekierki,2024-06-29,16:16:29
Sierakowskiego,01,162,EC Siekierki,2024-06-29,16:19:17
os.Panieńska,01,162,EC Siekierki,2024-06-29,16:21:01
most Świętokrzyski,03,162,EC Siekierki,2024-06-29,16:22:53
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-29,16:24:28
Topiel,03,162,EC Siekierki,2024-06-29,16:25:42
PKP Powiśle,03,162,EC Siekierki,2024-06-29,16:26:41
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,16:19:28
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,16:20:49
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,16:22:40
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,16:24:56
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,16:27:48
Krucza,06,9,P+R Al. Krakowska,2024-06-29,16:28:48
Centrum,10,9,P+R Al. Krakowska,2024-06-29,16:30:35
pl.Zawiszy,03,521,Falenica,2024-06-29,16:17:46
Dw.Centralny,01,521,Falenica,2024-06-29,16:20:28
Centrum,15,521,Falenica,2024-06-29,16:22:53
Muzeum Narodowe,01,521,Falenica,2024-06-29,16:25:06
rondo Waszyngtona,02,521,Falenica,2024-06-29,16:28:27
Grenadierów,02,521,Falenica,2024-06-29,16:32:38
Wiatraczna,22,521,Falenica,2024-06-29,16:35:16
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-29,16:21:38
Małe Siekierki,02,148,Wiatraczna,2024-06-29,16:24:23
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-29,16:25:35
most Siekierkowski,04,148,Wiatraczna,2024-06-29,16:27:47
Gocław,06,148,Wiatraczna,2024-06-29,16:31:30
Horbaczewskiego,02,148,Wiatraczna,2024-06-29,16:32:33
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-29,16:33:19
Wola-Ratusz,01,190,CH Marki,2024-06-29,16:22:01
Kino Femina,01,190,CH Marki,2024-06-29,16:24:00
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,16:27:01
Stare Miasto,01,190,CH Marki,2024-06-29,16:29:31
Park Praski,02,190,CH Marki,2024-06-29,16:31:31
Dw.Wileński,04,190,CH Marki,2024-06-29,16:34:31
Rzeszotarskiej,02,190,CH Marki,2024-06-29,16:35:31
Szwedzka,02,190,CH Marki,2024-06-29,16:36:31
Centrum,09,9,Gocławek,2024-06-29,16:21:30
Krucza,05,9,Gocławek,2024-06-29,16:22:22
Muzeum Narodowe,05,9,Gocławek,2024-06-29,16:23:33
most Poniatowskiego,03,9,Gocławek,2024-06-29,16:26:21
rondo Waszyngtona,06,9,Gocławek,2024-06-29,16:28:20
Berezyńska,02,9,Gocławek,2024-06-29,16:29:51
Park Skaryszewski,04,9,Gocławek,2024-06-29,16:31:13
Szwedzka,01,190,Os. Górczewska,2024-06-29,16:22:31
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,16:24:39
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,16:27:51
Park Praski,01,190,Os. Górczewska,2024-06-29,16:29:20
Stare Miasto,02,190,Os. Górczewska,2024-06-29,16:31:10
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,16:34:23
Kino Femina,02,190,Os. Górczewska,2024-06-29,16:35:51
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,16:37:22
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,16:23:03
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,16:24:40
Saska,01,523,Stare Bemowo,2024-06-29,16:25:53
Rozbrat,02,523,Stare Bemowo,2024-06-29,16:28:01
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,16:29:54
Marszałkowska,02,523,Stare Bemowo,2024-06-29,16:30:57
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,16:32:53
Kino Femina,06,26,Metro Młociny,2024-06-29,16:22:42
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,16:24:42
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,16:25:41
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,16:26:51
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,16:28:27
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,16:30:58
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,16:31:47
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,16:33:26
Kijowska,04,26,Metro Młociny,2024-06-29,16:25:22
Ząbkowska,04,26,Metro Młociny,2024-06-29,16:26:18
Dw.Wileński,03,26,Metro Młociny,2024-06-29,16:29:34
Park Praski,01,26,Metro Młociny,2024-06-29,16:30:35
Stare Miasto,02,26,Metro Młociny,2024-06-29,16:32:51
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-29,16:35:42
Kino Femina,06,26,Metro Młociny,2024-06-29,16:37:29
Wola-Ratusz,04,26,Metro Młociny,2024-06-29,16:39:14
Wola-Ratusz,01,190,CH Marki,2024-06-29,16:25:52
Kino Femina,01,190,CH Marki,2024-06-29,16:28:23
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,16:30:44
Stare Miasto,01,190,CH Marki,2024-06-29,16:33:24
Park Praski,02,190,CH Marki,2024-06-29,16:35:41
Dw.Wileński,04,190,CH Marki,2024-06-29,16:38:00
Rzeszotarskiej,02,190,CH Marki,2024-06-29,16:39:09
Szwedzka,02,190,CH Marki,2024-06-29,16:40:10
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,16:27:21
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,16:28:52
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,16:30:54
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,16:32:45
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,16:36:01
Krucza,06,9,P+R Al. Krakowska,2024-06-29,16:37:44
Centrum,10,9,P+R Al. Krakowska,2024-06-29,16:39:28
Centrum,09,9,Gocławek,2024-06-29,16:27:22
Krucza,05,9,Gocławek,2024-06-29,16:28:23
Muzeum Narodowe,05,9,Gocławek,2024-06-29,16:29:28
most Poniatowskiego,03,9,Gocławek,2024-06-29,16:32:30
rondo Waszyngtona,06,9,Gocławek,2024-06-29,16:34:16
Berezyńska,02,9,Gocławek,2024-06-29,16:35:21
Park Skaryszewski,04,9,Gocławek,2024-06-29,16:36:53
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-29,16:30:44
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-29,16:31:09
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-29,16:32:34
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-29,16:34:23
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-29,16:36:25
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-29,16:37:36
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-29,16:38:10
PKP Powiśle,04,162,Pl Hallera,2024-06-29,16:29:00
Topiel,01,162,Pl Hallera,2024-06-29,16:30:45
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-29,16:31:45
most Świętokrzyski,02,162,Pl Hallera,2024-06-29,16:34:37
os.Panieńska,02,162,Pl Hallera,2024-06-29,16:36:26
Sierakowskiego,02,162,Pl Hallera,2024-06-29,16:37:25
Ząbkowska,06,162,Pl Hallera,2024-06-29,16:39:00
Wola-Ratusz,03,26,Wiatraczna,2024-06-29,16:28:50
Kino Femina,05,26,Wiatraczna,2024-06-29,16:31:06
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-29,16:33:12
Stare Miasto,01,26,Wiatraczna,2024-06-29,16:35:24
Park Praski,02,26,Wiatraczna,2024-06-29,16:37:45
Dw.Wileński,07,26,Wiatraczna,2024-06-29,16:39:15
Ząbkowska,03,26,Wiatraczna,2024-06-29,16:40:16
Kijowska,03,26,Wiatraczna,2024-06-29,16:41:57
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-29,16:34:51
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-29,16:35:41
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-29,16:36:36
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-29,16:39:58
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-29,16:43:15
Rogowska,02,500,Bródno Podgrodzie,2024-06-29,16:43:54
Kołowa,02,500,Bródno Podgrodzie,2024-06-29,16:45:30
Szwedzka,01,190,Os. Górczewska,2024-06-29,16:32:27
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,16:33:37
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,16:35:57
Park Praski,01,190,Os. Górczewska,2024-06-29,16:37:22
Stare Miasto,02,190,Os. Górczewska,2024-06-29,16:39:21
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,16:42:57
Kino Femina,02,190,Os. Górczewska,2024-06-29,16:43:28
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,16:44:38
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,16:32:37
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,16:34:24
Saska,01,523,Stare Bemowo,2024-06-29,16:35:27
Rozbrat,02,523,Stare Bemowo,2024-06-29,16:38:14
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,16:39:46
Marszałkowska,02,523,Stare Bemowo,2024-06-29,16:40:34
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,16:42:11
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,16:33:05
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,16:35:17
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,16:36:43
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,16:38:46
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,16:41:09
Krucza,06,9,P+R Al. Krakowska,2024-06-29,16:42:51
Centrum,10,9,P+R Al. Krakowska,2024-06-29,16:44:58
Pelcowizna,06,114,UKSW,2024-06-29,16:35:51
PKP Toruńska,01,114,UKSW,2024-06-29,16:36:21
Żerań FSO,03,114,UKSW,2024-06-29,16:37:21
most Grota-Roweckiego,01,114,UKSW,2024-06-29,16:39:51
Czarnieckiego,02,114,UKSW,2024-06-29,16:42:21
pl.Wilsona,06,114,UKSW,2024-06-29,16:45:52
Suzina,02,114,UKSW,2024-06-29,16:46:52
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-29,16:35:42
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-29,16:36:26
Gocław,09,148,Lotnisko Chopina,2024-06-29,16:38:14
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-29,16:38:59
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-29,16:41:24
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-29,16:44:02
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-29,16:44:53
pl.Hallera,04,6,Metro Młociny,2024-06-29,16:35:40
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-29,16:37:27
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-29,16:38:51
most Gdański,04,6,Metro Młociny,2024-06-29,16:39:57
Park Traugutta,04,6,Metro Młociny,2024-06-29,16:41:16
Dw.Gdański,06,6,Metro Młociny,2024-06-29,16:43:49
Centrum,09,9,Gocławek,2024-06-29,16:36:18
Krucza,05,9,Gocławek,2024-06-29,16:37:45
Muzeum Narodowe,05,9,Gocławek,2024-06-29,16:39:35
most Poniatowskiego,03,9,Gocławek,2024-06-29,16:42:49
rondo Waszyngtona,06,9,Gocławek,2024-06-29,16:44:42
Berezyńska,02,9,Gocławek,2024-06-29,16:45:58
Park Skaryszewski,04,9,Gocławek,2024-06-29,16:47:28
Dw.Wileński,01,162,EC Siekierki,2024-06-29,16:36:37
Sierakowskiego,01,162,EC Siekierki,2024-06-29,16:38:57
os.Panieńska,01,162,EC Siekierki,2024-06-29,16:39:43
most Świętokrzyski,03,162,EC Siekierki,2024-06-29,16:41:33
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-29,16:42:42
Topiel,03,162,EC Siekierki,2024-06-29,16:45:31
PKP Powiśle,03,162,EC Siekierki,2024-06-29,16:46:43
Dw.Gdański,05,6,Gocławek,2024-06-29,16:21:13
Park Traugutta,05,6,Gocławek,2024-06-29,16:23:46
most Gdański,03,6,Gocławek,2024-06-29,16:24:37
Wybrzeże Helskie,04,6,Gocławek,2024-06-29,16:25:58
rondo Starzyńskiego,04,6,Gocławek,2024-06-29,16:27:08
pl.Hallera,03,6,Gocławek,2024-06-29,16:29:52
Wola-Ratusz,01,190,CH Marki,2024-06-29,16:38:26
Kino Femina,01,190,CH Marki,2024-06-29,16:40:10
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-29,16:41:22
Stare Miasto,01,190,CH Marki,2024-06-29,16:43:32
Park Praski,02,190,CH Marki,2024-06-29,16:45:53
Dw.Wileński,04,190,CH Marki,2024-06-29,16:48:22
Rzeszotarskiej,02,190,CH Marki,2024-06-29,16:49:35
Szwedzka,02,190,CH Marki,2024-06-29,16:50:22
Wiatraczna,03,521,Szczęśliwice,2024-06-29,16:37:12
Grenadierów,01,521,Szczęśliwice,2024-06-29,16:38:31
rondo Waszyngtona,01,521,Szczęśliwice,2024-06-29,16:42:45
Muzeum Narodowe,02,521,Szczęśliwice,2024-06-29,16:45:56
Centrum,06,521,Szczęśliwice,2024-06-29,16:48:36
Dw.Centralny,02,521,Szczęśliwice,2024-06-29,16:50:23
pl.Zawiszy,04,521,Szczęśliwice,2024-06-29,16:53:16
most Gdański,04,6,Metro Młociny,2024-06-29,16:38:53
Park Traugutta,04,6,Metro Młociny,2024-06-29,16:38:07
Dw.Gdański,06,6,Metro Młociny,2024-06-29,16:36:53
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,16:39:04
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,16:40:53
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,16:41:55
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,16:43:14
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,16:46:06
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,16:47:32
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,16:48:35
Kijowska,04,26,Metro Młociny,2024-06-29,16:41:13
Ząbkowska,04,26,Metro Młociny,2024-06-29,16:43:14
Dw.Wileński,03,26,Metro Młociny,2024-06-29,16:45:20
Park Praski,01,26,Metro Młociny,2024-06-29,16:46:16
Stare Miasto,02,26,Metro Młociny,2024-06-29,16:48:37
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-29,16:50:43
Kino Femina,06,26,Metro Młociny,2024-06-29,16:53:04
Wola-Ratusz,04,26,Metro Młociny,2024-06-29,16:55:05
Szwedzka,01,190,Os. Górczewska,2024-06-29,16:40:58
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-29,16:41:44
Dw.Wileński,03,190,Os. Górczewska,2024-06-29,16:43:29
Park Praski,01,190,Os. Górczewska,2024-06-29,16:44:51
Stare Miasto,02,190,Os. Górczewska,2024-06-29,16:47:33
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-29,16:49:08
Kino Femina,02,190,Os. Górczewska,2024-06-29,16:51:34
Wola-Ratusz,02,190,Os. Górczewska,2024-06-29,16:52:38
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-29,16:42:10
Międzynarodowa,01,523,Stare Bemowo,2024-06-29,16:43:33
Saska,01,523,Stare Bemowo,2024-06-29,16:45:04
Rozbrat,02,523,Stare Bemowo,2024-06-29,16:47:38
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-29,16:49:00
Marszałkowska,02,523,Stare Bemowo,2024-06-29,16:50:10
Metro Politechnika,02,523,Stare Bemowo,2024-06-29,16:51:40
Kołowa,01,500,rondo Radosława,2024-06-29,16:42:45
Rogowska,01,500,rondo Radosława,2024-06-29,16:43:57
rondo Żaba,01,500,rondo Radosława,2024-06-29,16:44:30
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-29,16:47:36
Dw.Gdański,04,500,rondo Radosława,2024-06-29,16:50:06
Baseny Inflancka,02,500,rondo Radosława,2024-06-29,16:51:39
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-29,16:54:26
Centrum,09,9,Gocławek,2024-06-29,16:41:58
Krucza,05,9,Gocławek,2024-06-29,16:42:48
Muzeum Narodowe,05,9,Gocławek,2024-06-29,16:43:59
most Poniatowskiego,03,9,Gocławek,2024-06-29,16:46:50
rondo Waszyngtona,06,9,Gocławek,2024-06-29,16:48:36
Berezyńska,02,9,Gocławek,2024-06-29,16:49:52
Park Skaryszewski,04,9,Gocławek,2024-06-29,16:51:28
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,16:43:23
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,16:45:00
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,16:46:47
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,16:48:59
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,16:51:41
Krucza,06,9,P+R Al. Krakowska,2024-06-29,16:52:26
Centrum,10,9,P+R Al. Krakowska,2024-06-29,16:54:03
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-29,16:44:52
Małe Siekierki,02,148,Wiatraczna,2024-06-29,16:46:06
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-29,16:47:37
most Siekierkowski,04,148,Wiatraczna,2024-06-29,16:49:23
Gocław,06,148,Wiatraczna,2024-06-29,16:51:50
Horbaczewskiego,02,148,Wiatraczna,2024-06-29,16:52:39
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-29,16:55:00
Wola-Ratusz,03,26,Wiatraczna,2024-06-29,16:45:34
Kino Femina,05,26,Wiatraczna,2024-06-29,16:47:35
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-29,16:49:27
Stare Miasto,01,26,Wiatraczna,2024-06-29,16:51:28
Park Praski,02,26,Wiatraczna,2024-06-29,16:54:04
Dw.Wileński,07,26,Wiatraczna,2024-06-29,16:57:12
Ząbkowska,03,26,Wiatraczna,2024-06-29,16:58:13
Kijowska,03,26,Wiatraczna,2024-06-29,16:59:44
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-29,16:45:42
Berezyńska,01,9,P+R Al. Krakowska,2024-06-29,16:46:52
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-29,16:48:13
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-29,16:50:14
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-29,16:53:21
Krucza,06,9,P+R Al. Krakowska,2024-06-29,16:55:07
Centrum,10,9,P+R Al. Krakowska,2024-06-29,16:56:38
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-29,16:47:37
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-29,16:48:26
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-29,16:49:17
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-29,16:50:27
Saska,02,523,PKP Olszynka Grochowska,2024-06-29,16:53:06
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-29,16:54:07
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-29,16:55:36
