przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Park Traugutta,04,6,Metro Młociny,2024-07-05,12:28:23
Dw.Gdański,06,6,Metro Młociny,2024-07-05,12:31:17
Dw.Wileński,01,162,EC Siekierki,2024-07-05,12:22:47
Sierakowskiego,01,162,EC Siekierki,2024-07-05,12:25:08
os.Panieńska,01,162,EC Siekierki,2024-07-05,12:26:11
most Świętokrzyski,03,162,EC Siekierki,2024-07-05,12:28:24
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-05,12:29:58
Topiel,03,162,EC Siekierki,2024-07-05,12:33:06
PKP Powiśle,03,162,EC Siekierki,2024-07-05,12:34:26
Centrum,09,9,Gocławek,2024-07-05,12:22:08
Krucza,05,9,Gocławek,2024-07-05,12:24:20
Muzeum Narodowe,05,9,Gocławek,2024-07-05,12:25:06
most Poniatowskiego,03,9,Gocławek,2024-07-05,12:28:05
rondo Waszyngtona,06,9,Gocławek,2024-07-05,12:29:56
Berezyńska,02,9,Gocławek,2024-07-05,12:31:48
Park Skaryszewski,04,9,Gocławek,2024-07-05,12:33:19
Kijowska,04,26,Metro Młociny,2024-07-05,12:25:40
Ząbkowska,04,26,Metro Młociny,2024-07-05,12:26:51
Dw.Wileński,03,26,Metro Młociny,2024-07-05,12:29:41
Park Praski,01,26,Metro Młociny,2024-07-05,12:30:52
Stare Miasto,02,26,Metro Młociny,2024-07-05,12:33:20
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-05,12:35:26
Kino Femina,06,26,Metro Młociny,2024-07-05,12:37:13
Wola-Ratusz,04,26,Metro Młociny,2024-07-05,12:39:21
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-05,12:28:58
Berezyńska,01,9,P+R Al. Krakowska,2024-07-05,12:30:09
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-05,12:31:51
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-05,12:33:49
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-05,12:37:14
Krucza,06,9,P+R Al. Krakowska,2024-07-05,12:38:26
Centrum,10,9,P+R Al. Krakowska,2024-07-05,12:39:16
Wola-Ratusz,03,26,Wiatraczna,2024-07-05,12:26:04
Kino Femina,05,26,Wiatraczna,2024-07-05,12:28:21
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-05,12:31:12
Stare Miasto,01,26,Wiatraczna,2024-07-05,12:33:58
Park Praski,02,26,Wiatraczna,2024-07-05,12:36:05
Dw.Wileński,07,26,Wiatraczna,2024-07-05,12:39:37
Ząbkowska,03,26,Wiatraczna,2024-07-05,12:41:53
Kijowska,03,26,Wiatraczna,2024-07-05,12:43:29
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-05,12:28:54
Międzynarodowa,01,523,Stare Bemowo,2024-07-05,12:30:55
Saska,01,523,Stare Bemowo,2024-07-05,12:32:23
Rozbrat,02,523,Stare Bemowo,2024-07-05,12:34:47
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-05,12:36:29
Marszałkowska,02,523,Stare Bemowo,2024-07-05,12:37:31
Metro Politechnika,02,523,Stare Bemowo,2024-07-05,12:40:05
Kołowa,01,500,rondo Radosława,2024-07-05,12:28:37
Rogowska,01,500,rondo Radosława,2024-07-05,12:29:40
rondo Żaba,01,500,rondo Radosława,2024-07-05,12:30:53
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-05,12:34:42
Dw.Gdański,04,500,rondo Radosława,2024-07-05,12:38:17
Baseny Inflancka,02,500,rondo Radosława,2024-07-05,12:39:42
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-05,12:44:12
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-05,12:19:26
Berezyńska,01,9,P+R Al. Krakowska,2024-07-05,12:21:00
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-05,12:23:00
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-05,12:29:00
Krucza,06,9,P+R Al. Krakowska,2024-07-05,12:29:00
Centrum,10,9,P+R Al. Krakowska,2024-07-05,12:30:00
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-05,12:30:41
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-05,12:32:41
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-05,12:33:41
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-05,12:34:41
Saska,02,523,PKP Olszynka Grochowska,2024-07-05,12:37:21
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-05,12:38:21
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-05,12:39:21
Centrum,09,9,Gocławek,2024-07-05,12:30:21
Krucza,05,9,Gocławek,2024-07-05,12:31:32
Muzeum Narodowe,05,9,Gocławek,2024-07-05,12:32:32
most Poniatowskiego,03,9,Gocławek,2024-07-05,12:35:29
rondo Waszyngtona,06,9,Gocławek,2024-07-05,12:37:10
Berezyńska,02,9,Gocławek,2024-07-05,12:39:18
Park Skaryszewski,04,9,Gocławek,2024-07-05,12:40:41
Szwedzka,01,190,Os. Górczewska,2024-07-05,12:30:55
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-05,12:31:56
Dw.Wileński,03,190,Os. Górczewska,2024-07-05,12:33:55
Park Praski,01,190,Os. Górczewska,2024-07-05,12:35:11
Stare Miasto,02,190,Os. Górczewska,2024-07-05,12:36:54
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-05,12:39:40
Kino Femina,02,190,Os. Górczewska,2024-07-05,12:41:29
Wola-Ratusz,02,190,Os. Górczewska,2024-07-05,12:42:21
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-05,12:35:51
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-05,12:36:51
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-05,12:37:50
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-05,12:39:21
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-05,12:40:52
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-05,12:42:22
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-05,12:43:21
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-05,12:34:19
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-05,12:35:20
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-05,12:36:21
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-05,12:40:07
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-05,12:43:58
Rogowska,02,500,Bródno Podgrodzie,2024-07-05,12:44:48
Kołowa,02,500,Bródno Podgrodzie,2024-07-05,12:45:53
Wola-Ratusz,01,190,CH Marki,2024-07-05,12:33:55
Kino Femina,01,190,CH Marki,2024-07-05,12:36:08
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-05,12:38:35
Stare Miasto,01,190,CH Marki,2024-07-05,12:41:07
Park Praski,02,190,CH Marki,2024-07-05,12:43:11
Dw.Wileński,04,190,CH Marki,2024-07-05,12:46:24
Rzeszotarskiej,02,190,CH Marki,2024-07-05,12:47:52
Szwedzka,02,190,CH Marki,2024-07-05,12:49:05
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-05,12:35:29
Berezyńska,01,9,P+R Al. Krakowska,2024-07-05,12:36:57
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-05,12:38:58
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-05,12:40:42
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-05,12:43:49
Krucza,06,9,P+R Al. Krakowska,2024-07-05,12:45:29
Centrum,10,9,P+R Al. Krakowska,2024-07-05,12:46:45
Wola-Ratusz,01,190,CH Marki,2024-07-05,12:35:34
Kino Femina,01,190,CH Marki,2024-07-05,12:37:29
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-05,12:40:40
Stare Miasto,01,190,CH Marki,2024-07-05,12:42:26
Park Praski,02,190,CH Marki,2024-07-05,12:44:47
Dw.Wileński,04,190,CH Marki,2024-07-05,12:46:49
Rzeszotarskiej,02,190,CH Marki,2024-07-05,12:48:26
Szwedzka,02,190,CH Marki,2024-07-05,12:49:25
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-05,12:37:21
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-05,12:38:23
Gocław,09,148,Lotnisko Chopina,2024-07-05,12:40:44
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-05,12:42:02
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-05,12:44:07
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-05,12:46:11
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-05,12:46:58
Dw.Gdański,05,6,Gocławek,2024-07-05,12:36:23
Park Traugutta,05,6,Gocławek,2024-07-05,12:39:15
most Gdański,03,6,Gocławek,2024-07-05,12:40:00
Wybrzeże Helskie,04,6,Gocławek,2024-07-05,12:41:21
rondo Starzyńskiego,04,6,Gocławek,2024-07-05,12:42:51
pl.Hallera,03,6,Gocławek,2024-07-05,12:44:37
Wiatraczna,03,521,Szczęśliwice,2024-07-05,12:33:31
Grenadierów,01,521,Szczęśliwice,2024-07-05,12:35:00
rondo Waszyngtona,01,521,Szczęśliwice,2024-07-05,12:39:08
Muzeum Narodowe,02,521,Szczęśliwice,2024-07-05,12:41:56
Centrum,06,521,Szczęśliwice,2024-07-05,12:44:48
Dw.Centralny,02,521,Szczęśliwice,2024-07-05,12:46:51
pl.Zawiszy,04,521,Szczęśliwice,2024-07-05,12:51:27
Dw.Wileński,01,162,EC Siekierki,2024-07-05,12:36:47
Sierakowskiego,01,162,EC Siekierki,2024-07-05,12:38:51
os.Panieńska,01,162,EC Siekierki,2024-07-05,12:39:54
most Świętokrzyski,03,162,EC Siekierki,2024-07-05,12:41:17
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-05,12:43:56
Topiel,03,162,EC Siekierki,2024-07-05,12:45:16
PKP Powiśle,03,162,EC Siekierki,2024-07-05,12:46:33
pl.Hallera,04,6,Metro Młociny,2024-07-05,12:37:00
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-05,12:38:46
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-05,12:40:17
most Gdański,04,6,Metro Młociny,2024-07-05,12:41:22
Park Traugutta,04,6,Metro Młociny,2024-07-05,12:43:08
Dw.Gdański,06,6,Metro Młociny,2024-07-05,12:45:45
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-05,12:37:21
Małe Siekierki,02,148,Wiatraczna,2024-07-05,12:39:27
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-05,12:41:00
most Siekierkowski,04,148,Wiatraczna,2024-07-05,12:42:55
Gocław,06,148,Wiatraczna,2024-07-05,12:45:50
Horbaczewskiego,02,148,Wiatraczna,2024-07-05,12:46:38
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-05,12:48:09
Pelcowizna,06,114,UKSW,2024-07-05,12:35:43
PKP Toruńska,01,114,UKSW,2024-07-05,12:40:44
Żerań FSO,03,114,UKSW,2024-07-05,12:42:14
most Grota-Roweckiego,01,114,UKSW,2024-07-05,12:44:45
Czarnieckiego,02,114,UKSW,2024-07-05,12:48:15
pl.Wilsona,06,114,UKSW,2024-07-05,12:51:15
Suzina,02,114,UKSW,2024-07-05,12:52:15
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-05,12:38:22
Międzynarodowa,01,523,Stare Bemowo,2024-07-05,12:39:32
Saska,01,523,Stare Bemowo,2024-07-05,12:40:52
Rozbrat,02,523,Stare Bemowo,2024-07-05,12:43:25
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-05,12:44:48
Marszałkowska,02,523,Stare Bemowo,2024-07-05,12:45:36
Metro Politechnika,02,523,Stare Bemowo,2024-07-05,12:47:18
PKP Powiśle,04,162,Pl Hallera,2024-07-05,12:38:21
Topiel,01,162,Pl Hallera,2024-07-05,12:40:54
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-05,12:43:38
most Świętokrzyski,02,162,Pl Hallera,2024-07-05,12:46:51
os.Panieńska,02,162,Pl Hallera,2024-07-05,12:49:51
Sierakowskiego,02,162,Pl Hallera,2024-07-05,12:50:49
Ząbkowska,06,162,Pl Hallera,2024-07-05,12:52:59
Dw.Wileński,01,162,EC Siekierki,2024-07-05,12:38:35
Kijowska,04,26,Metro Młociny,2024-07-05,12:39:22
Ząbkowska,04,26,Metro Młociny,2024-07-05,12:40:58
Dw.Wileński,03,26,Metro Młociny,2024-07-05,12:43:32
Park Praski,01,26,Metro Młociny,2024-07-05,12:44:18
Stare Miasto,02,26,Metro Młociny,2024-07-05,12:47:33
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-05,12:49:39
Kino Femina,06,26,Metro Młociny,2024-07-05,12:51:26
Wola-Ratusz,04,26,Metro Młociny,2024-07-05,12:53:35
Centrum,09,9,Gocławek,2024-07-05,12:40:00
Krucza,05,9,Gocławek,2024-07-05,12:41:50
Muzeum Narodowe,05,9,Gocławek,2024-07-05,12:43:07
most Poniatowskiego,03,9,Gocławek,2024-07-05,12:46:23
rondo Waszyngtona,06,9,Gocławek,2024-07-05,12:47:59
Berezyńska,02,9,Gocławek,2024-07-05,12:50:30
Park Skaryszewski,04,9,Gocławek,2024-07-05,12:52:22
Szwedzka,01,190,Os. Górczewska,2024-07-05,12:40:17
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-05,12:41:40
Dw.Wileński,03,190,Os. Górczewska,2024-07-05,12:44:07
Park Praski,01,190,Os. Górczewska,2024-07-05,12:45:30
Stare Miasto,02,190,Os. Górczewska,2024-07-05,12:48:02
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-05,12:50:22
Kino Femina,02,190,Os. Górczewska,2024-07-05,12:51:23
Wola-Ratusz,02,190,Os. Górczewska,2024-07-05,12:52:49
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-05,12:43:38
Berezyńska,01,9,P+R Al. Krakowska,2024-07-05,12:45:13
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-05,12:46:59
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-05,12:48:56
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-05,12:51:52
Krucza,06,9,P+R Al. Krakowska,2024-07-05,12:53:13
Centrum,10,9,P+R Al. Krakowska,2024-07-05,12:54:13
Wola-Ratusz,03,26,Wiatraczna,2024-07-05,12:41:50
Kino Femina,05,26,Wiatraczna,2024-07-05,12:44:07
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-05,12:47:00
Stare Miasto,01,26,Wiatraczna,2024-07-05,12:48:58
Park Praski,02,26,Wiatraczna,2024-07-05,12:51:26
Dw.Wileński,07,26,Wiatraczna,2024-07-05,12:53:28
Ząbkowska,03,26,Wiatraczna,2024-07-05,12:54:34
Kijowska,03,26,Wiatraczna,2024-07-05,12:55:45
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-05,12:44:02
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-05,12:46:15
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-05,12:47:05
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-05,12:48:25
Saska,02,523,PKP Olszynka Grochowska,2024-07-05,12:51:39
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-05,12:53:00
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-05,12:54:22
Centrum,09,9,Gocławek,2024-07-05,12:44:58
Krucza,05,9,Gocławek,2024-07-05,12:46:18
Muzeum Narodowe,05,9,Gocławek,2024-07-05,12:47:14
most Poniatowskiego,03,9,Gocławek,2024-07-05,12:50:21
rondo Waszyngtona,06,9,Gocławek,2024-07-05,12:51:52
Berezyńska,02,9,Gocławek,2024-07-05,12:54:13
Park Skaryszewski,04,9,Gocławek,2024-07-05,12:56:29
Kołowa,01,500,rondo Radosława,2024-07-05,12:45:23
Rogowska,01,500,rondo Radosława,2024-07-05,12:46:51
rondo Żaba,01,500,rondo Radosława,2024-07-05,12:47:39
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-05,12:52:00
Dw.Gdański,04,500,rondo Radosława,2024-07-05,12:54:42
Baseny Inflancka,02,500,rondo Radosława,2024-07-05,12:55:50
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-05,13:01:03
Wola-Ratusz,01,190,CH Marki,2024-07-05,12:45:50
Kino Femina,01,190,CH Marki,2024-07-05,12:48:00
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-05,12:51:10
Stare Miasto,01,190,CH Marki,2024-07-05,12:53:30
Park Praski,02,190,CH Marki,2024-07-05,12:55:35
Dw.Wileński,04,190,CH Marki,2024-07-05,12:58:10
Rzeszotarskiej,02,190,CH Marki,2024-07-05,12:59:50
Szwedzka,02,190,CH Marki,2024-07-05,13:00:45
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-05,12:48:24
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-05,12:49:48
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-05,12:51:13
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-05,12:55:28
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-05,12:58:27
Rogowska,02,500,Bródno Podgrodzie,2024-07-05,12:59:38
Kołowa,02,500,Bródno Podgrodzie,2024-07-05,13:00:48
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-05,12:49:25
Międzynarodowa,01,523,Stare Bemowo,2024-07-05,12:51:15
Saska,01,523,Stare Bemowo,2024-07-05,12:52:25
Rozbrat,02,523,Stare Bemowo,2024-07-05,12:54:55
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-05,12:56:45
Marszałkowska,02,523,Stare Bemowo,2024-07-05,12:57:45
Metro Politechnika,02,523,Stare Bemowo,2024-07-05,12:59:25
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-05,12:50:21
Berezyńska,01,9,P+R Al. Krakowska,2024-07-05,12:51:52
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-05,12:53:30
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-05,12:55:44
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-05,12:58:57
Krucza,06,9,P+R Al. Krakowska,2024-07-05,13:00:13
Centrum,10,9,P+R Al. Krakowska,2024-07-05,13:01:29
pl.Hallera,04,6,Metro Młociny,2024-07-05,12:50:17
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-05,12:52:19
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-05,12:53:35
most Gdański,04,6,Metro Młociny,2024-07-05,12:54:44
Park Traugutta,04,6,Metro Młociny,2024-07-05,12:55:50
Dw.Gdański,06,6,Metro Młociny,2024-07-05,12:58:59
Dw.Gdański,05,6,Gocławek,2024-07-05,12:51:22
Park Traugutta,05,6,Gocławek,2024-07-05,12:55:05
most Gdański,03,6,Gocławek,2024-07-05,12:55:45
Wybrzeże Helskie,04,6,Gocławek,2024-07-05,12:57:16
rondo Starzyńskiego,04,6,Gocławek,2024-07-05,12:58:22
pl.Hallera,03,6,Gocławek,2024-07-05,13:00:53
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-05,12:52:15
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-05,12:53:46
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-05,12:55:18
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-05,12:56:26
Saska,02,523,PKP Olszynka Grochowska,2024-07-05,12:59:52
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-05,13:00:47
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-05,13:02:27
Szwedzka,01,190,Os. Górczewska,2024-07-05,12:52:58
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-05,12:54:38
Dw.Wileński,03,190,Os. Górczewska,2024-07-05,12:57:48
Park Praski,01,190,Os. Górczewska,2024-07-05,12:59:13
Stare Miasto,02,190,Os. Górczewska,2024-07-05,13:01:23
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-05,13:04:13
Kino Femina,02,190,Os. Górczewska,2024-07-05,13:05:13
Wola-Ratusz,02,190,Os. Górczewska,2024-07-05,13:06:34
Centrum,09,9,Gocławek,2024-07-05,12:52:12
Krucza,05,9,Gocławek,2024-07-05,12:53:28
Muzeum Narodowe,05,9,Gocławek,2024-07-05,12:54:38
most Poniatowskiego,03,9,Gocławek,2024-07-05,12:57:15
rondo Waszyngtona,06,9,Gocławek,2024-07-05,12:59:21
Berezyńska,02,9,Gocławek,2024-07-05,13:00:36
Park Skaryszewski,04,9,Gocławek,2024-07-05,13:02:09
pl.Zawiszy,03,521,Falenica,2024-07-05,12:47:19
Dw.Centralny,01,521,Falenica,2024-07-05,12:50:15
Centrum,15,521,Falenica,2024-07-05,12:55:06
Muzeum Narodowe,01,521,Falenica,2024-07-05,12:57:02
rondo Waszyngtona,02,521,Falenica,2024-07-05,13:00:15
Grenadierów,02,521,Falenica,2024-07-05,13:05:49
Wiatraczna,22,521,Falenica,2024-07-05,13:07:55
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-05,12:50:54
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-05,12:52:24
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-05,12:53:23
Dw.Wileński,01,162,EC Siekierki,2024-07-05,12:52:42
Sierakowskiego,01,162,EC Siekierki,2024-07-05,12:56:11
os.Panieńska,01,162,EC Siekierki,2024-07-05,12:57:11
most Świętokrzyski,03,162,EC Siekierki,2024-07-05,12:58:32
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-05,12:59:56
Topiel,03,162,EC Siekierki,2024-07-05,13:01:43
PKP Powiśle,03,162,EC Siekierki,2024-07-05,13:03:16
Pelcowizna,06,114,UKSW,2024-07-05,12:55:03
PKP Toruńska,01,114,UKSW,2024-07-05,12:55:33
Żerań FSO,03,114,UKSW,2024-07-05,12:56:33
most Grota-Roweckiego,01,114,UKSW,2024-07-05,12:58:33
Czarnieckiego,02,114,UKSW,2024-07-05,13:01:04
pl.Wilsona,06,114,UKSW,2024-07-05,13:02:34
Suzina,02,114,UKSW,2024-07-05,13:04:34
Kijowska,04,26,Metro Młociny,2024-07-05,12:55:31
Ząbkowska,04,26,Metro Młociny,2024-07-05,12:56:41
Dw.Wileński,03,26,Metro Młociny,2024-07-05,12:59:23
Park Praski,01,26,Metro Młociny,2024-07-05,13:00:23
Stare Miasto,02,26,Metro Młociny,2024-07-05,13:03:20
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-05,13:05:51
Kino Femina,06,26,Metro Młociny,2024-07-05,13:07:22
Wola-Ratusz,04,26,Metro Młociny,2024-07-05,13:09:23
Ząbkowska,06,162,Pl Hallera,2024-07-05,12:55:36
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-05,12:58:51
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-05,13:00:25
Gocław,09,148,Lotnisko Chopina,2024-07-05,13:02:30
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-05,13:03:30
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-05,13:05:15
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-05,13:07:43
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-05,13:08:26
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-05,12:59:14
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-05,13:01:13
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-05,13:01:48
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-05,13:03:28
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-05,13:05:15
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-05,13:06:25
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-05,13:07:54
Wola-Ratusz,03,26,Wiatraczna,2024-07-05,12:57:05
Kino Femina,05,26,Wiatraczna,2024-07-05,12:58:16
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-05,13:01:07
Stare Miasto,01,26,Wiatraczna,2024-07-05,13:03:44
Park Praski,02,26,Wiatraczna,2024-07-05,13:06:30
Dw.Wileński,07,26,Wiatraczna,2024-07-05,13:09:37
Ząbkowska,03,26,Wiatraczna,2024-07-05,13:10:27
Kijowska,03,26,Wiatraczna,2024-07-05,13:12:09
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-05,12:58:21
Berezyńska,01,9,P+R Al. Krakowska,2024-07-05,12:59:42
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-05,13:01:28
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-05,13:03:22
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-05,13:06:55
Krucza,06,9,P+R Al. Krakowska,2024-07-05,13:08:14
Centrum,10,9,P+R Al. Krakowska,2024-07-05,13:09:37
Kołowa,01,500,rondo Radosława,2024-07-05,12:59:02
Rogowska,01,500,rondo Radosława,2024-07-05,13:00:03
rondo Żaba,01,500,rondo Radosława,2024-07-05,13:01:00
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-05,13:05:10
Dw.Gdański,04,500,rondo Radosława,2024-07-05,13:07:53
Baseny Inflancka,02,500,rondo Radosława,2024-07-05,13:09:25
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-05,13:11:40
Centrum,09,9,Gocławek,2024-07-05,12:58:07
Krucza,05,9,Gocławek,2024-07-05,12:59:18
Muzeum Narodowe,05,9,Gocławek,2024-07-05,12:59:54
most Poniatowskiego,03,9,Gocławek,2024-07-05,13:02:58
rondo Waszyngtona,06,9,Gocławek,2024-07-05,13:05:06
Berezyńska,02,9,Gocławek,2024-07-05,13:07:19
Park Skaryszewski,04,9,Gocławek,2024-07-05,13:08:44
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-05,12:59:03
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-05,13:01:02
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-05,13:02:17
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-05,13:03:30
Saska,02,523,PKP Olszynka Grochowska,2024-07-05,13:06:29
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-05,13:07:32
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-05,13:08:55
PKP Powiśle,04,162,Pl Hallera,2024-07-05,12:57:23
Topiel,01,162,Pl Hallera,2024-07-05,13:03:52
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-05,13:05:45
most Świętokrzyski,02,162,Pl Hallera,2024-07-05,13:07:31
os.Panieńska,02,162,Pl Hallera,2024-07-05,13:09:43
Sierakowskiego,02,162,Pl Hallera,2024-07-05,13:10:26
Ząbkowska,06,162,Pl Hallera,2024-07-05,13:13:11
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-05,12:59:03
Międzynarodowa,01,523,Stare Bemowo,2024-07-05,13:00:30
Saska,01,523,Stare Bemowo,2024-07-05,13:01:52
Rozbrat,02,523,Stare Bemowo,2024-07-05,13:04:37
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-05,13:06:29
Marszałkowska,02,523,Stare Bemowo,2024-07-05,13:07:43
Metro Politechnika,02,523,Stare Bemowo,2024-07-05,13:08:51
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-05,13:01:02
