przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-30,10:46:48
most Gdański,04,6,Metro Młociny,2024-06-30,10:48:21
Park Traugutta,04,6,Metro Młociny,2024-06-30,10:49:24
KS Polonia,02,6,Metro Młociny,2024-06-30,10:51:15
Dw.Gdański,06,6,Metro Młociny,2024-06-30,10:52:09
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,10:45:00
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,10:46:20
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,10:47:53
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,10:50:20
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,10:53:04
Krucza,06,9,P+R Al. Krakowska,2024-06-30,10:54:41
Centrum,10,9,P+R Al. Krakowska,2024-06-30,10:57:04
Szwedzka,02,190,CH Marki,2024-06-30,23:36:32
Centrum,09,9,Gocławek,2024-06-30,10:46:04
Krucza,05,9,Gocławek,2024-06-30,10:46:59
Muzeum Narodowe,05,9,Gocławek,2024-06-30,10:48:20
most Poniatowskiego,03,9,Gocławek,2024-06-30,10:51:12
rondo Waszyngtona,06,9,Gocławek,2024-06-30,10:53:08
Berezyńska,02,9,Gocławek,2024-06-30,10:55:04
Park Skaryszewski,04,9,Gocławek,2024-06-30,10:56:29
PKP Powiśle,04,162,Pl Hallera,2024-06-30,10:47:15
Topiel,01,162,Pl Hallera,2024-06-30,10:48:25
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-30,10:49:54
most Świętokrzyski,02,162,Pl Hallera,2024-06-30,10:51:14
os.Panieńska,02,162,Pl Hallera,2024-06-30,10:52:34
Sierakowskiego,02,162,Pl Hallera,2024-06-30,10:53:09
Ząbkowska,06,162,Pl Hallera,2024-06-30,10:54:59
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-30,10:47:45
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-30,10:49:15
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-30,10:50:35
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-30,10:51:55
Saska,02,523,PKP Olszynka Grochowska,2024-06-30,10:54:15
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-30,10:55:25
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-30,10:56:35
Wola-Ratusz,03,26,Wiatraczna,2024-06-30,10:47:49
Kino Femina,05,26,Wiatraczna,2024-06-30,10:50:18
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-30,10:53:01
Stare Miasto,01,26,Wiatraczna,2024-06-30,10:54:49
Park Praski,02,26,Wiatraczna,2024-06-30,10:57:26
Dw.Wileński,07,26,Wiatraczna,2024-06-30,10:59:13
Ząbkowska,03,26,Wiatraczna,2024-06-30,11:00:08
Kijowska,03,26,Wiatraczna,2024-06-30,11:01:50
Kijowska,04,26,Metro Młociny,2024-06-30,10:51:20
Ząbkowska,04,26,Metro Młociny,2024-06-30,10:53:12
Dw.Wileński,03,26,Metro Młociny,2024-06-30,10:55:23
Park Praski,01,26,Metro Młociny,2024-06-30,10:56:28
Stare Miasto,02,26,Metro Młociny,2024-06-30,10:58:29
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-30,11:00:46
Kino Femina,06,26,Metro Młociny,2024-06-30,11:03:12
Wola-Ratusz,04,26,Metro Młociny,2024-06-30,11:04:54
pl.Zawiszy,03,521,Falenica,2024-06-30,10:46:55
Dw.Centralny,01,521,Falenica,2024-06-30,10:49:44
Centrum,15,521,Falenica,2024-06-30,10:52:37
Muzeum Narodowe,01,521,Falenica,2024-06-30,10:55:29
rondo Waszyngtona,02,521,Falenica,2024-06-30,10:58:37
Grenadierów,02,521,Falenica,2024-06-30,11:02:58
Wiatraczna,22,521,Falenica,2024-06-30,11:05:08
Szwedzka,01,190,Os. Górczewska,2024-06-30,10:51:16
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-30,10:52:37
Dw.Wileński,03,190,Os. Górczewska,2024-06-30,10:56:03
Park Praski,01,190,Os. Górczewska,2024-06-30,10:56:57
Stare Miasto,02,190,Os. Górczewska,2024-06-30,10:59:23
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-30,11:02:06
Kino Femina,02,190,Os. Górczewska,2024-06-30,11:03:10
Wola-Ratusz,02,190,Os. Górczewska,2024-06-30,11:04:21
Dw.Gdański,05,6,Gocławek,2024-06-30,10:51:39
KS Polonia,01,6,Gocławek,2024-06-30,10:53:08
Park Traugutta,05,6,Gocławek,2024-06-30,10:54:09
most Gdański,03,6,Gocławek,2024-06-30,10:54:55
Wybrzeże Helskie,04,6,Gocławek,2024-06-30,10:56:00
rondo Starzyńskiego,04,6,Gocławek,2024-06-30,10:57:08
pl.Hallera,03,6,Gocławek,2024-06-30,10:59:10
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-30,10:51:40
Międzynarodowa,01,523,Stare Bemowo,2024-06-30,10:53:22
Saska,01,523,Stare Bemowo,2024-06-30,10:54:25
Rozbrat,02,523,Stare Bemowo,2024-06-30,10:57:03
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-30,10:58:38
Marszałkowska,02,523,Stare Bemowo,2024-06-30,10:59:22
Metro Politechnika,02,523,Stare Bemowo,2024-06-30,11:00:48
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-30,10:53:46
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-30,10:55:15
Gocław,09,148,Lotnisko Chopina,2024-06-30,10:56:38
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-30,10:58:26
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-30,11:00:49
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-30,11:02:35
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-30,11:02:57
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-30,10:56:14
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-30,10:57:14
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-30,10:58:14
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-30,11:00:15
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-30,11:01:44
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-30,11:03:14
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-30,11:04:15
Pelcowizna,06,114,UKSW,2024-06-30,10:56:34
PKP Toruńska,01,114,UKSW,2024-06-30,10:57:34
Żerań FSO,03,114,UKSW,2024-06-30,10:58:24
most Grota-Roweckiego,01,114,UKSW,2024-06-30,11:00:47
Czarnieckiego,02,114,UKSW,2024-06-30,11:04:01
pl.Wilsona,06,114,UKSW,2024-06-30,11:06:58
Suzina,02,114,UKSW,2024-06-30,11:07:51
Wola-Ratusz,01,190,CH Marki,2024-06-30,10:55:38
Kino Femina,01,190,CH Marki,2024-06-30,10:58:01
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-30,11:00:48
Stare Miasto,01,190,CH Marki,2024-06-30,11:03:17
Park Praski,02,190,CH Marki,2024-06-30,11:05:16
Dw.Wileński,04,190,CH Marki,2024-06-30,11:08:19
Rzeszotarskiej,02,190,CH Marki,2024-06-30,11:09:06
Szwedzka,02,190,CH Marki,2024-06-30,11:10:16
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,10:56:19
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,10:57:19
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,10:59:04
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,11:01:04
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,11:03:19
Krucza,06,9,P+R Al. Krakowska,2024-06-30,11:04:09
Centrum,10,9,P+R Al. Krakowska,2024-06-30,11:06:19
Dw.Wileński,01,162,EC Siekierki,2024-06-30,10:56:39
Sierakowskiego,01,162,EC Siekierki,2024-06-30,10:59:00
os.Panieńska,01,162,EC Siekierki,2024-06-30,11:01:17
most Świętokrzyski,03,162,EC Siekierki,2024-06-30,11:03:15
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-30,11:05:20
Topiel,03,162,EC Siekierki,2024-06-30,11:07:24
PKP Powiśle,03,162,EC Siekierki,2024-06-30,11:09:19
Centrum,09,9,Gocławek,2024-06-30,10:59:05
Krucza,05,9,Gocławek,2024-06-30,10:59:52
Muzeum Narodowe,05,9,Gocławek,2024-06-30,11:00:45
most Poniatowskiego,03,9,Gocławek,2024-06-30,11:03:44
rondo Waszyngtona,06,9,Gocławek,2024-06-30,11:06:00
Berezyńska,02,9,Gocławek,2024-06-30,11:07:21
Park Skaryszewski,04,9,Gocławek,2024-06-30,11:08:23
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-30,10:59:46
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-30,11:01:14
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-30,11:02:22
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-30,11:03:34
Saska,02,523,PKP Olszynka Grochowska,2024-06-30,11:06:27
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-30,11:07:31
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-30,11:08:43
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-30,11:01:46
Małe Siekierki,02,148,Wiatraczna,2024-06-30,11:02:57
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-30,11:04:35
most Siekierkowski,04,148,Wiatraczna,2024-06-30,11:07:31
Gocław,06,148,Wiatraczna,2024-06-30,11:11:35
Horbaczewskiego,02,148,Wiatraczna,2024-06-30,11:12:23
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-30,11:13:22
pl.Hallera,04,6,Metro Młociny,2024-06-30,11:01:37
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-30,11:03:11
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-30,11:04:29
most Gdański,04,6,Metro Młociny,2024-06-30,11:05:37
Park Traugutta,04,6,Metro Młociny,2024-06-30,11:07:21
KS Polonia,02,6,Metro Młociny,2024-06-30,11:09:13
Dw.Gdański,06,6,Metro Młociny,2024-06-30,11:10:30
Szwedzka,02,190,CH Marki,2024-06-30,23:36:32
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-30,11:04:36
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-30,11:05:54
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-30,11:07:06
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-30,11:10:50
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-30,11:14:18
Rogowska,02,500,Bródno Podgrodzie,2024-06-30,11:15:20
Kołowa,02,500,Bródno Podgrodzie,2024-06-30,11:16:31
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-30,11:02:46
Międzynarodowa,01,523,Stare Bemowo,2024-06-30,11:04:24
Saska,01,523,Stare Bemowo,2024-06-30,11:05:44
Rozbrat,02,523,Stare Bemowo,2024-06-30,11:07:53
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-30,11:09:44
Marszałkowska,02,523,Stare Bemowo,2024-06-30,11:11:02
Metro Politechnika,02,523,Stare Bemowo,2024-06-30,11:12:59
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,11:04:14
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,11:05:37
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,11:06:58
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,11:08:39
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,11:11:16
Krucza,06,9,P+R Al. Krakowska,2024-06-30,11:13:04
Centrum,10,9,P+R Al. Krakowska,2024-06-30,11:14:57
Centrum,09,9,Gocławek,2024-06-30,11:05:02
Krucza,05,9,Gocławek,2024-06-30,11:06:02
Muzeum Narodowe,05,9,Gocławek,2024-06-30,11:07:02
most Poniatowskiego,03,9,Gocławek,2024-06-30,11:09:37
rondo Waszyngtona,06,9,Gocławek,2024-06-30,11:12:16
Berezyńska,02,9,Gocławek,2024-06-30,11:14:02
Park Skaryszewski,04,9,Gocławek,2024-06-30,11:15:02
Wiatraczna,03,521,Szczęśliwice,2024-06-30,11:02:35
Grenadierów,01,521,Szczęśliwice,2024-06-30,11:03:33
rondo Waszyngtona,01,521,Szczęśliwice,2024-06-30,11:08:09
Muzeum Narodowe,02,521,Szczęśliwice,2024-06-30,11:11:36
Centrum,06,521,Szczęśliwice,2024-06-30,11:14:40
Dw.Centralny,02,521,Szczęśliwice,2024-06-30,11:16:19
pl.Zawiszy,04,521,Szczęśliwice,2024-06-30,11:19:21
PKP Powiśle,04,162,Pl Hallera,2024-06-30,11:06:04
Topiel,01,162,Pl Hallera,2024-06-30,11:07:27
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-30,11:08:40
most Świętokrzyski,02,162,Pl Hallera,2024-06-30,11:11:01
os.Panieńska,02,162,Pl Hallera,2024-06-30,11:12:31
Sierakowskiego,02,162,Pl Hallera,2024-06-30,11:14:06
Ząbkowska,06,162,Pl Hallera,2024-06-30,11:16:49
rondo Waszyngtona,06,9,Gocławek,2024-06-30,11:03:14
Berezyńska,02,9,Gocławek,2024-06-30,11:04:30
Park Skaryszewski,04,9,Gocławek,2024-06-30,11:06:00
Szwedzka,01,190,Os. Górczewska,2024-06-30,11:06:34
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-30,11:08:24
Dw.Wileński,03,190,Os. Górczewska,2024-06-30,11:11:54
Park Praski,01,190,Os. Górczewska,2024-06-30,11:12:44
Stare Miasto,02,190,Os. Górczewska,2024-06-30,11:14:54
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-30,11:16:54
Kino Femina,02,190,Os. Górczewska,2024-06-30,11:19:04
Wola-Ratusz,02,190,Os. Górczewska,2024-06-30,11:20:45
Dw.Gdański,05,6,Gocławek,2024-06-30,11:08:00
KS Polonia,01,6,Gocławek,2024-06-30,11:08:00
Park Traugutta,05,6,Gocławek,2024-06-30,11:09:46
most Gdański,03,6,Gocławek,2024-06-30,11:11:06
Wybrzeże Helskie,04,6,Gocławek,2024-06-30,11:13:08
rondo Starzyńskiego,04,6,Gocławek,2024-06-30,11:13:38
pl.Hallera,03,6,Gocławek,2024-06-30,11:15:39
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-30,11:08:30
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-30,11:10:25
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-30,11:11:36
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-30,11:12:58
Saska,02,523,PKP Olszynka Grochowska,2024-06-30,11:15:43
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-30,11:16:40
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-30,11:17:54
Centrum,09,9,Gocławek,2024-06-30,11:07:57
Krucza,05,9,Gocławek,2024-06-30,11:08:58
Muzeum Narodowe,05,9,Gocławek,2024-06-30,11:09:56
most Poniatowskiego,03,9,Gocławek,2024-06-30,11:13:04
rondo Waszyngtona,06,9,Gocławek,2024-06-30,11:15:14
Berezyńska,02,9,Gocławek,2024-06-30,11:16:33
Park Skaryszewski,04,9,Gocławek,2024-06-30,11:17:44
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-30,11:12:21
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-30,11:13:15
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-30,11:14:51
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-30,11:16:50
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-30,11:18:56
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-30,11:20:39
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-30,11:22:09
Kijowska,04,26,Metro Młociny,2024-06-30,11:11:12
Ząbkowska,04,26,Metro Młociny,2024-06-30,11:12:53
Dw.Wileński,03,26,Metro Młociny,2024-06-30,11:15:14
Park Praski,01,26,Metro Młociny,2024-06-30,11:16:10
Stare Miasto,02,26,Metro Młociny,2024-06-30,11:18:44
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-30,11:20:26
Kino Femina,06,26,Metro Młociny,2024-06-30,11:23:06
Wola-Ratusz,04,26,Metro Młociny,2024-06-30,11:24:58
Wola-Ratusz,01,190,CH Marki,2024-06-30,11:11:47
Kino Femina,01,190,CH Marki,2024-06-30,11:13:54
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-30,11:15:54
Stare Miasto,01,190,CH Marki,2024-06-30,11:18:06
Park Praski,02,190,CH Marki,2024-06-30,11:20:49
Dw.Wileński,04,190,CH Marki,2024-06-30,11:21:58
Rzeszotarskiej,02,190,CH Marki,2024-06-30,11:23:16
Szwedzka,02,190,CH Marki,2024-06-30,11:24:13
Wola-Ratusz,03,26,Wiatraczna,2024-06-30,11:09:37
Kino Femina,05,26,Wiatraczna,2024-06-30,11:12:13
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-30,11:15:15
Stare Miasto,01,26,Wiatraczna,2024-06-30,11:17:42
Park Praski,02,26,Wiatraczna,2024-06-30,11:20:08
Dw.Wileński,07,26,Wiatraczna,2024-06-30,11:21:18
Ząbkowska,03,26,Wiatraczna,2024-06-30,11:23:30
Kijowska,03,26,Wiatraczna,2024-06-30,11:25:41
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,11:12:27
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,11:14:04
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,11:16:16
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,11:17:58
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,11:20:42
Krucza,06,9,P+R Al. Krakowska,2024-06-30,11:21:52
Centrum,10,9,P+R Al. Krakowska,2024-06-30,11:23:20
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-30,11:12:59
Międzynarodowa,01,523,Stare Bemowo,2024-06-30,11:14:51
Saska,01,523,Stare Bemowo,2024-06-30,11:16:18
Rozbrat,02,523,Stare Bemowo,2024-06-30,11:19:24
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-30,11:21:16
Marszałkowska,02,523,Stare Bemowo,2024-06-30,11:22:55
Metro Politechnika,02,523,Stare Bemowo,2024-06-30,11:24:53
Kołowa,01,500,rondo Radosława,2024-06-30,11:13:56
Rogowska,01,500,rondo Radosława,2024-06-30,11:14:40
rondo Żaba,01,500,rondo Radosława,2024-06-30,11:15:31
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-30,11:19:34
Dw.Gdański,04,500,rondo Radosława,2024-06-30,11:22:27
Baseny Inflancka,02,500,rondo Radosława,2024-06-30,11:23:53
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-30,11:27:24
Pelcowizna,06,114,UKSW,2024-06-30,11:15:16
PKP Toruńska,01,114,UKSW,2024-06-30,11:16:16
Żerań FSO,03,114,UKSW,2024-06-30,11:17:16
most Grota-Roweckiego,01,114,UKSW,2024-06-30,11:19:47
Czarnieckiego,02,114,UKSW,2024-06-30,11:23:17
pl.Wilsona,06,114,UKSW,2024-06-30,11:26:17
Suzina,02,114,UKSW,2024-06-30,11:27:17
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-30,11:15:30
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-30,11:16:32
Gocław,09,148,Lotnisko Chopina,2024-06-30,11:18:23
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-30,11:19:25
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-30,11:22:07
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-30,11:24:26
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-30,11:24:56
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-30,11:16:19
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-30,11:17:31
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-30,11:18:34
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-30,11:19:49
Saska,02,523,PKP Olszynka Grochowska,2024-06-30,11:23:06
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-30,11:24:05
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-30,11:25:16
Dw.Wileński,01,162,EC Siekierki,2024-06-30,11:16:29
Sierakowskiego,01,162,EC Siekierki,2024-06-30,11:18:44
os.Panieńska,01,162,EC Siekierki,2024-06-30,11:21:29
most Świętokrzyski,03,162,EC Siekierki,2024-06-30,11:23:14
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-30,11:24:34
Topiel,03,162,EC Siekierki,2024-06-30,11:25:59
PKP Powiśle,03,162,EC Siekierki,2024-06-30,11:27:09
pl.Hallera,04,6,Metro Młociny,2024-06-30,11:17:22
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-30,11:19:08
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-30,11:20:44
most Gdański,04,6,Metro Młociny,2024-06-30,11:21:59
Park Traugutta,04,6,Metro Młociny,2024-06-30,11:22:35
KS Polonia,02,6,Metro Młociny,2024-06-30,11:24:46
Dw.Gdański,06,6,Metro Młociny,2024-06-30,11:25:47
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,11:18:26
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,11:19:42
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,11:21:19
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,11:23:26
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,11:26:14
Krucza,06,9,P+R Al. Krakowska,2024-06-30,11:27:35
Centrum,10,9,P+R Al. Krakowska,2024-06-30,11:28:56
Szwedzka,02,190,CH Marki,2024-06-30,23:36:32
Centrum,09,9,Gocławek,2024-06-30,11:18:31
Krucza,05,9,Gocławek,2024-06-30,11:20:07
Muzeum Narodowe,05,9,Gocławek,2024-06-30,11:20:53
most Poniatowskiego,03,9,Gocławek,2024-06-30,11:23:59
rondo Waszyngtona,06,9,Gocławek,2024-06-30,11:25:45
Berezyńska,02,9,Gocławek,2024-06-30,11:27:16
Park Skaryszewski,04,9,Gocławek,2024-06-30,11:28:36
pl.Zawiszy,03,521,Falenica,2024-06-30,11:16:33
Dw.Centralny,01,521,Falenica,2024-06-30,11:19:24
Centrum,15,521,Falenica,2024-06-30,11:21:16
Muzeum Narodowe,01,521,Falenica,2024-06-30,11:24:06
rondo Waszyngtona,02,521,Falenica,2024-06-30,11:27:57
Grenadierów,02,521,Falenica,2024-06-30,11:33:38
Wiatraczna,22,521,Falenica,2024-06-30,11:35:14
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-30,11:21:57
Międzynarodowa,01,523,Stare Bemowo,2024-06-30,11:24:05
Saska,01,523,Stare Bemowo,2024-06-30,11:25:39
Rozbrat,02,523,Stare Bemowo,2024-06-30,11:28:09
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-30,11:29:39
Marszałkowska,02,523,Stare Bemowo,2024-06-30,11:31:08
Metro Politechnika,02,523,Stare Bemowo,2024-06-30,11:32:25
Dw.Gdański,05,6,Gocławek,2024-06-30,11:21:56
KS Polonia,01,6,Gocławek,2024-06-30,11:23:01
Park Traugutta,05,6,Gocławek,2024-06-30,11:25:07
most Gdański,03,6,Gocławek,2024-06-30,11:26:10
Wybrzeże Helskie,04,6,Gocławek,2024-06-30,11:27:55
rondo Starzyńskiego,04,6,Gocławek,2024-06-30,11:28:59
pl.Hallera,03,6,Gocławek,2024-06-30,11:30:45
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-30,11:22:27
Małe Siekierki,02,148,Wiatraczna,2024-06-30,11:24:16
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-30,11:25:39
most Siekierkowski,04,148,Wiatraczna,2024-06-30,11:27:57
Gocław,06,148,Wiatraczna,2024-06-30,11:32:01
Horbaczewskiego,02,148,Wiatraczna,2024-06-30,11:32:38
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-30,11:34:25
Szwedzka,01,190,Os. Górczewska,2024-06-30,11:22:18
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-30,11:23:36
Dw.Wileński,03,190,Os. Górczewska,2024-06-30,11:25:57
Park Praski,01,190,Os. Górczewska,2024-06-30,11:27:06
Stare Miasto,02,190,Os. Górczewska,2024-06-30,11:29:39
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-30,11:32:09
Kino Femina,02,190,Os. Górczewska,2024-06-30,11:33:10
Wola-Ratusz,02,190,Os. Górczewska,2024-06-30,11:34:24
PKP Powiśle,04,162,Pl Hallera,2024-06-30,11:25:03
Topiel,01,162,Pl Hallera,2024-06-30,11:26:14
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-30,11:27:35
most Świętokrzyski,02,162,Pl Hallera,2024-06-30,11:29:38
os.Panieńska,02,162,Pl Hallera,2024-06-30,11:31:45
Sierakowskiego,02,162,Pl Hallera,2024-06-30,11:32:35
Ząbkowska,06,162,Pl Hallera,2024-06-30,11:34:50
Wola-Ratusz,01,190,CH Marki,2024-06-30,11:26:00
Kino Femina,01,190,CH Marki,2024-06-30,11:27:53
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-30,11:31:29
Stare Miasto,01,190,CH Marki,2024-06-30,11:32:35
Park Praski,02,190,CH Marki,2024-06-30,11:34:35
Dw.Wileński,04,190,CH Marki,2024-06-30,11:36:37
Rzeszotarskiej,02,190,CH Marki,2024-06-30,11:37:34
Szwedzka,02,190,CH Marki,2024-06-30,11:38:43
Centrum,09,9,Gocławek,2024-06-30,11:26:12
Krucza,05,9,Gocławek,2024-06-30,11:27:28
Muzeum Narodowe,05,9,Gocławek,2024-06-30,11:28:59
most Poniatowskiego,03,9,Gocławek,2024-06-30,11:32:05
rondo Waszyngtona,06,9,Gocławek,2024-06-30,11:34:12
Berezyńska,02,9,Gocławek,2024-06-30,11:35:22
Park Skaryszewski,04,9,Gocławek,2024-06-30,11:37:49
pl.Hallera,04,6,Metro Młociny,2024-06-30,11:26:44
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-30,11:28:16
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-30,11:29:33
most Gdański,04,6,Metro Młociny,2024-06-30,11:31:02
Park Traugutta,04,6,Metro Młociny,2024-06-30,11:32:29
KS Polonia,02,6,Metro Młociny,2024-06-30,11:33:55
Dw.Gdański,06,6,Metro Młociny,2024-06-30,11:35:06
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-30,11:28:58
Berezyńska,01,9,P+R Al. Krakowska,2024-06-30,11:30:24
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-30,11:32:05
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-30,11:33:51
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-30,11:36:53
Krucza,06,9,P+R Al. Krakowska,2024-06-30,11:38:54
Centrum,10,9,P+R Al. Krakowska,2024-06-30,11:40:34
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-30,11:31:46
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-30,11:31:46
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-30,11:33:46
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-30,11:35:16
