przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Szwedzka,01,190,Os. Górczewska,2024-07-01,09:42:34
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,09:43:44
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,09:45:49
Park Praski,01,190,Os. Górczewska,2024-07-01,09:46:39
Stare Miasto,02,190,Os. Górczewska,2024-07-01,09:48:08
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,09:50:12
Kino Femina,02,190,Os. Górczewska,2024-07-01,09:51:35
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,09:52:28
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,09:43:32
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,09:45:03
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,09:46:35
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,09:48:31
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,09:51:31
Krucza,06,9,P+R Al. Krakowska,2024-07-01,09:53:21
Centrum,10,9,P+R Al. Krakowska,2024-07-01,09:54:22
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-01,09:46:15
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-01,09:47:14
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-01,09:48:20
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-01,09:51:22
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-01,09:55:27
Rogowska,02,500,Bródno Podgrodzie,2024-07-01,09:56:22
Kołowa,02,500,Bródno Podgrodzie,2024-07-01,09:57:28
Kijowska,04,26,Metro Młociny,2024-07-01,09:45:20
Ząbkowska,04,26,Metro Młociny,2024-07-01,09:47:06
Dw.Wileński,03,26,Metro Młociny,2024-07-01,09:49:22
Park Praski,01,26,Metro Młociny,2024-07-01,09:50:08
Stare Miasto,02,26,Metro Młociny,2024-07-01,09:53:00
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,09:55:46
Kino Femina,06,26,Metro Młociny,2024-07-01,09:57:02
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,09:58:42
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,09:45:08
Krucza,06,9,P+R Al. Krakowska,2024-07-01,09:45:08
Kołowa,01,500,rondo Radosława,2024-07-01,09:46:13
Rogowska,01,500,rondo Radosława,2024-07-01,09:47:13
rondo Żaba,01,500,rondo Radosława,2024-07-01,09:48:18
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-01,09:51:33
Baseny Inflancka,02,500,rondo Radosława,2024-07-01,09:56:23
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-01,09:58:03
Wola-Ratusz,03,26,Wiatraczna,2024-07-01,09:46:07
Kino Femina,05,26,Wiatraczna,2024-07-01,09:48:13
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-01,09:51:15
Stare Miasto,01,26,Wiatraczna,2024-07-01,09:52:51
Park Praski,02,26,Wiatraczna,2024-07-01,09:55:22
Dw.Wileński,07,26,Wiatraczna,2024-07-01,09:57:23
Ząbkowska,03,26,Wiatraczna,2024-07-01,09:58:18
Kijowska,03,26,Wiatraczna,2024-07-01,10:01:20
Park Praski,02,190,CH Marki,2024-07-01,09:47:50
Dw.Wileński,04,190,CH Marki,2024-07-01,09:46:25
Rzeszotarskiej,02,190,CH Marki,2024-07-01,09:45:14
Szwedzka,02,190,CH Marki,2024-07-01,09:44:17
Centrum,09,9,Gocławek,2024-07-01,09:47:06
Krucza,05,9,Gocławek,2024-07-01,09:48:17
Muzeum Narodowe,05,9,Gocławek,2024-07-01,09:49:07
most Poniatowskiego,03,9,Gocławek,2024-07-01,09:51:58
rondo Waszyngtona,06,9,Gocławek,2024-07-01,09:53:59
Berezyńska,02,9,Gocławek,2024-07-01,09:55:20
Park Skaryszewski,04,9,Gocławek,2024-07-01,09:56:46
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,09:47:52
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,09:50:05
Saska,01,523,Stare Bemowo,2024-07-01,09:51:23
Rozbrat,02,523,Stare Bemowo,2024-07-01,09:54:07
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,09:55:41
Marszałkowska,02,523,Stare Bemowo,2024-07-01,09:56:54
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,09:58:34
Wola-Ratusz,01,190,CH Marki,2024-07-01,09:47:47
Kino Femina,01,190,CH Marki,2024-07-01,09:49:47
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,09:52:29
Stare Miasto,01,190,CH Marki,2024-07-01,09:54:54
Park Praski,02,190,CH Marki,2024-07-01,09:57:43
Dw.Wileński,04,190,CH Marki,2024-07-01,10:00:13
Rzeszotarskiej,02,190,CH Marki,2024-07-01,10:02:01
Szwedzka,02,190,CH Marki,2024-07-01,10:03:16
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,09:49:44
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,09:51:26
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,09:53:19
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,09:55:00
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,09:57:18
Krucza,06,9,P+R Al. Krakowska,2024-07-01,09:58:37
Centrum,10,9,P+R Al. Krakowska,2024-07-01,09:59:43
Szwedzka,01,190,Os. Górczewska,2024-07-01,09:50:31
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,09:52:07
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,09:55:59
Park Praski,01,190,Os. Górczewska,2024-07-01,09:57:25
Stare Miasto,02,190,Os. Górczewska,2024-07-01,09:59:13
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,10:01:36
Kino Femina,02,190,Os. Górczewska,2024-07-01,10:03:40
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,10:04:55
pl.Hallera,04,6,Metro Młociny,2024-07-01,09:51:29
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-01,09:53:20
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-01,09:54:20
most Gdański,04,6,Metro Młociny,2024-07-01,09:56:01
Park Traugutta,04,6,Metro Młociny,2024-07-01,09:57:02
Dw.Gdański,06,6,Metro Młociny,2024-07-01,09:59:54
Dw.Wileński,01,162,EC Siekierki,2024-07-01,09:50:34
Sierakowskiego,01,162,EC Siekierki,2024-07-01,09:52:56
os.Panieńska,01,162,EC Siekierki,2024-07-01,09:55:54
most Świętokrzyski,03,162,EC Siekierki,2024-07-01,09:57:32
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-01,09:58:37
Topiel,03,162,EC Siekierki,2024-07-01,10:00:13
PKP Powiśle,03,162,EC Siekierki,2024-07-01,10:01:50
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,09:52:20
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,09:53:06
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,09:54:26
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,09:55:51
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,09:58:05
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,09:59:14
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,10:00:53
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-01,09:55:27
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-01,09:56:25
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-01,09:57:44
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-01,09:59:14
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-01,10:00:46
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-01,10:02:02
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-01,10:03:17
Szwedzka,02,190,CH Marki,2024-07-01,09:51:53
Dw.Gdański,05,6,Gocławek,2024-07-01,09:52:17
Park Traugutta,05,6,Gocławek,2024-07-01,09:54:59
most Gdański,03,6,Gocławek,2024-07-01,09:55:39
Wybrzeże Helskie,04,6,Gocławek,2024-07-01,09:57:06
rondo Starzyńskiego,04,6,Gocławek,2024-07-01,09:59:06
pl.Hallera,03,6,Gocławek,2024-07-01,10:00:17
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-01,09:53:27
Małe Siekierki,02,148,Wiatraczna,2024-07-01,09:54:21
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-01,09:55:42
most Siekierkowski,04,148,Wiatraczna,2024-07-01,09:57:43
Gocław,06,148,Wiatraczna,2024-07-01,10:00:15
Horbaczewskiego,02,148,Wiatraczna,2024-07-01,10:00:56
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-01,10:03:18
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-01,09:54:05
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-01,09:55:45
Gocław,09,148,Lotnisko Chopina,2024-07-01,09:57:05
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-01,09:58:05
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-01,10:00:05
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-01,10:02:45
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-01,10:03:45
Szwedzka,01,190,Os. Górczewska,2024-07-01,08:52:00
Kijowska,04,26,Metro Młociny,2024-07-01,09:55:22
Ząbkowska,04,26,Metro Młociny,2024-07-01,09:56:43
Dw.Wileński,03,26,Metro Młociny,2024-07-01,09:59:29
Park Praski,01,26,Metro Młociny,2024-07-01,10:00:15
Stare Miasto,02,26,Metro Młociny,2024-07-01,10:02:46
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,10:04:22
Kino Femina,06,26,Metro Młociny,2024-07-01,10:07:08
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,10:08:49
Centrum,09,9,Gocławek,2024-07-01,09:54:59
Krucza,05,9,Gocławek,2024-07-01,09:55:59
Muzeum Narodowe,05,9,Gocławek,2024-07-01,09:57:56
most Poniatowskiego,03,9,Gocławek,2024-07-01,10:00:42
rondo Waszyngtona,06,9,Gocławek,2024-07-01,10:02:34
Berezyńska,02,9,Gocławek,2024-07-01,10:04:45
Park Skaryszewski,04,9,Gocławek,2024-07-01,10:06:05
Wiatraczna,22,521,Falenica,2024-07-01,09:54:17
PKP Powiśle,04,162,Pl Hallera,2024-07-01,09:56:02
Topiel,01,162,Pl Hallera,2024-07-01,09:57:06
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-01,09:58:28
most Świętokrzyski,02,162,Pl Hallera,2024-07-01,10:01:27
os.Panieńska,02,162,Pl Hallera,2024-07-01,10:03:17
Sierakowskiego,02,162,Pl Hallera,2024-07-01,10:03:56
Ząbkowska,06,162,Pl Hallera,2024-07-01,10:05:06
Kołowa,01,500,rondo Radosława,2024-07-01,09:57:54
Rogowska,01,500,rondo Radosława,2024-07-01,09:58:51
rondo Żaba,01,500,rondo Radosława,2024-07-01,09:59:38
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-01,10:02:53
Dw.Gdański,04,500,rondo Radosława,2024-07-01,10:05:40
Baseny Inflancka,02,500,rondo Radosława,2024-07-01,10:07:35
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-01,10:11:58
Pelcowizna,06,114,UKSW,2024-07-01,09:57:04
PKP Toruńska,01,114,UKSW,2024-07-01,09:59:44
Żerań FSO,03,114,UKSW,2024-07-01,10:01:25
most Grota-Roweckiego,01,114,UKSW,2024-07-01,10:04:25
Czarnieckiego,02,114,UKSW,2024-07-01,10:07:05
pl.Wilsona,06,114,UKSW,2024-07-01,10:09:54
Suzina,02,114,UKSW,2024-07-01,10:11:04
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,09:58:19
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,09:59:46
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,10:01:17
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,10:03:33
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,10:07:13
Krucza,06,9,P+R Al. Krakowska,2024-07-01,10:08:05
Centrum,10,9,P+R Al. Krakowska,2024-07-01,10:08:51
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,09:58:36
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,10:00:50
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,10:02:03
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,10:03:17
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,10:06:16
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,10:07:14
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,10:08:45
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,09:59:15
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,10:00:53
Saska,01,523,Stare Bemowo,2024-07-01,10:02:05
Rozbrat,02,523,Stare Bemowo,2024-07-01,10:04:22
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,10:06:04
Marszałkowska,02,523,Stare Bemowo,2024-07-01,10:06:49
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,10:08:12
Wola-Ratusz,03,26,Wiatraczna,2024-07-01,09:59:06
Kino Femina,05,26,Wiatraczna,2024-07-01,10:00:12
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-01,10:03:07
Stare Miasto,01,26,Wiatraczna,2024-07-01,10:05:35
Park Praski,02,26,Wiatraczna,2024-07-01,10:08:04
Dw.Wileński,07,26,Wiatraczna,2024-07-01,10:09:30
Ząbkowska,03,26,Wiatraczna,2024-07-01,10:11:51
Kijowska,03,26,Wiatraczna,2024-07-01,10:13:22
Centrum,09,9,Gocławek,2024-07-01,09:58:45
Krucza,05,9,Gocławek,2024-07-01,10:00:44
Muzeum Narodowe,05,9,Gocławek,2024-07-01,10:02:02
most Poniatowskiego,03,9,Gocławek,2024-07-01,10:05:03
rondo Waszyngtona,06,9,Gocławek,2024-07-01,10:06:44
Berezyńska,02,9,Gocławek,2024-07-01,10:08:52
Park Skaryszewski,04,9,Gocławek,2024-07-01,10:10:08
Wola-Ratusz,01,190,CH Marki,2024-07-01,09:59:36
Kino Femina,01,190,CH Marki,2024-07-01,10:01:50
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,10:04:44
Stare Miasto,01,190,CH Marki,2024-07-01,10:06:33
Park Praski,02,190,CH Marki,2024-07-01,10:09:01
Dw.Wileński,04,190,CH Marki,2024-07-01,10:10:16
Rzeszotarskiej,02,190,CH Marki,2024-07-01,10:11:26
Szwedzka,02,190,CH Marki,2024-07-01,10:12:24
Szwedzka,01,190,Os. Górczewska,2024-07-01,10:00:50
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,10:02:04
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,10:03:53
Park Praski,01,190,Os. Górczewska,2024-07-01,10:05:05
Stare Miasto,02,190,Os. Górczewska,2024-07-01,10:07:25
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,10:09:49
Kino Femina,02,190,Os. Górczewska,2024-07-01,10:11:34
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,10:12:49
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-01,10:03:53
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-01,10:04:53
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-01,10:08:57
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-01,10:11:57
Rogowska,02,500,Bródno Podgrodzie,2024-07-01,10:13:22
Kołowa,02,500,Bródno Podgrodzie,2024-07-01,10:14:47
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,10:04:13
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,10:02:42
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,10:00:46
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,09:58:45
Krucza,06,9,P+R Al. Krakowska,2024-07-01,09:57:45
Centrum,10,9,P+R Al. Krakowska,2024-07-01,09:57:00
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,10:04:45
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,10:06:22
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,10:08:08
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,10:09:45
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,10:12:49
Krucza,06,9,P+R Al. Krakowska,2024-07-01,10:13:30
Centrum,10,9,P+R Al. Krakowska,2024-07-01,10:14:31
pl.Hallera,04,6,Metro Młociny,2024-07-01,10:05:37
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-01,10:08:08
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-01,10:09:08
most Gdański,04,6,Metro Młociny,2024-07-01,10:10:14
Park Traugutta,04,6,Metro Młociny,2024-07-01,10:12:32
Dw.Gdański,06,6,Metro Młociny,2024-07-01,10:15:17
Dw.Gdański,05,6,Gocławek,2024-07-01,10:06:04
Park Traugutta,05,6,Gocławek,2024-07-01,10:08:51
most Gdański,03,6,Gocławek,2024-07-01,10:09:51
Wybrzeże Helskie,04,6,Gocławek,2024-07-01,10:11:27
rondo Starzyńskiego,04,6,Gocławek,2024-07-01,10:12:37
pl.Hallera,03,6,Gocławek,2024-07-01,10:14:28
Centrum,09,9,Gocławek,2024-07-01,10:07:08
Krucza,05,9,Gocławek,2024-07-01,10:08:14
Muzeum Narodowe,05,9,Gocławek,2024-07-01,10:09:04
most Poniatowskiego,03,9,Gocławek,2024-07-01,10:11:53
rondo Waszyngtona,06,9,Gocławek,2024-07-01,10:13:29
Berezyńska,02,9,Gocławek,2024-07-01,10:15:16
Park Skaryszewski,04,9,Gocławek,2024-07-01,10:16:52
Dw.Wileński,01,162,EC Siekierki,2024-07-01,10:06:33
Sierakowskiego,01,162,EC Siekierki,2024-07-01,10:08:44
os.Panieńska,01,162,EC Siekierki,2024-07-01,10:10:38
most Świętokrzyski,03,162,EC Siekierki,2024-07-01,10:12:24
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-01,10:13:16
Topiel,03,162,EC Siekierki,2024-07-01,10:16:01
PKP Powiśle,03,162,EC Siekierki,2024-07-01,10:16:59
Wiatraczna,03,521,Szczęśliwice,2024-07-01,10:05:42
Grenadierów,01,521,Szczęśliwice,2024-07-01,10:06:32
rondo Waszyngtona,01,521,Szczęśliwice,2024-07-01,10:10:25
Muzeum Narodowe,02,521,Szczęśliwice,2024-07-01,10:13:38
Centrum,06,521,Szczęśliwice,2024-07-01,10:17:28
Dw.Centralny,02,521,Szczęśliwice,2024-07-01,10:19:36
pl.Zawiszy,04,521,Szczęśliwice,2024-07-01,10:22:00
PKP Powiśle,04,162,Pl Hallera,2024-07-01,10:08:10
Topiel,01,162,Pl Hallera,2024-07-01,10:09:25
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-01,10:11:34
most Świętokrzyski,02,162,Pl Hallera,2024-07-01,10:13:10
os.Panieńska,02,162,Pl Hallera,2024-07-01,10:15:00
Sierakowskiego,02,162,Pl Hallera,2024-07-01,10:16:20
Ząbkowska,06,162,Pl Hallera,2024-07-01,10:19:02
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,10:08:21
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,10:09:51
Saska,01,523,Stare Bemowo,2024-07-01,10:11:25
Rozbrat,02,523,Stare Bemowo,2024-07-01,10:13:37
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,10:15:25
Marszałkowska,02,523,Stare Bemowo,2024-07-01,10:16:24
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,10:18:18
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,10:08:33
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,10:09:38
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,10:10:50
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,10:12:24
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,10:14:51
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,10:16:02
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,10:17:28
Kijowska,04,26,Metro Młociny,2024-07-01,10:09:49
Ząbkowska,04,26,Metro Młociny,2024-07-01,10:11:24
Dw.Wileński,03,26,Metro Młociny,2024-07-01,10:13:26
Park Praski,01,26,Metro Młociny,2024-07-01,10:14:50
Stare Miasto,02,26,Metro Młociny,2024-07-01,10:17:21
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,10:19:28
Kino Femina,06,26,Metro Młociny,2024-07-01,10:21:35
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,10:23:12
Wola-Ratusz,01,190,CH Marki,2024-07-01,10:09:35
Kino Femina,01,190,CH Marki,2024-07-01,10:11:57
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,10:14:34
Stare Miasto,01,190,CH Marki,2024-07-01,10:16:58
Park Praski,02,190,CH Marki,2024-07-01,10:19:22
Dw.Wileński,04,190,CH Marki,2024-07-01,10:22:10
Rzeszotarskiej,02,190,CH Marki,2024-07-01,10:23:34
Szwedzka,02,190,CH Marki,2024-07-01,10:24:23
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-01,10:12:33
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-01,10:13:37
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-01,10:14:49
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-01,10:16:29
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-01,10:18:23
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-01,10:20:10
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-01,10:21:46
Szwedzka,01,190,Os. Górczewska,2024-07-01,10:10:48
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,10:12:21
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,10:15:32
Park Praski,01,190,Os. Górczewska,2024-07-01,10:16:57
Stare Miasto,02,190,Os. Górczewska,2024-07-01,10:19:12
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,10:21:42
Kino Femina,02,190,Os. Górczewska,2024-07-01,10:23:07
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,10:24:32
Szwedzka,01,190,Os. Górczewska,2024-07-01,08:52:00
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-01,10:14:09
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-01,10:14:56
Gocław,09,148,Lotnisko Chopina,2024-07-01,10:17:16
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-01,10:18:01
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-01,10:20:11
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-01,10:21:31
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-01,10:21:31
Wola-Ratusz,03,26,Wiatraczna,2024-07-01,10:12:53
Kino Femina,05,26,Wiatraczna,2024-07-01,10:14:29
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-01,10:16:51
Stare Miasto,01,26,Wiatraczna,2024-07-01,10:19:07
Park Praski,02,26,Wiatraczna,2024-07-01,10:21:28
Dw.Wileński,07,26,Wiatraczna,2024-07-01,10:23:14
Ząbkowska,03,26,Wiatraczna,2024-07-01,10:24:15
Kijowska,03,26,Wiatraczna,2024-07-01,10:27:26
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-01,10:16:30
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-01,10:18:12
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-01,10:19:22
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-01,10:22:57
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-01,10:25:46
Rogowska,02,500,Bródno Podgrodzie,2024-07-01,10:26:57
Kołowa,02,500,Bródno Podgrodzie,2024-07-01,10:27:46
Kijowska,04,26,Metro Młociny,2024-07-01,10:15:13
Ząbkowska,04,26,Metro Młociny,2024-07-01,10:16:54
Dw.Wileński,03,26,Metro Młociny,2024-07-01,10:19:31
Park Praski,01,26,Metro Młociny,2024-07-01,10:20:36
Stare Miasto,02,26,Metro Młociny,2024-07-01,10:23:12
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,10:24:38
Kino Femina,06,26,Metro Młociny,2024-07-01,10:27:05
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,10:28:51
Kołowa,01,500,rondo Radosława,2024-07-01,10:14:41
Rogowska,01,500,rondo Radosława,2024-07-01,10:15:56
rondo Żaba,01,500,rondo Radosława,2024-07-01,10:16:56
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-01,10:20:41
Dw.Gdański,04,500,rondo Radosława,2024-07-01,10:23:01
Baseny Inflancka,02,500,rondo Radosława,2024-07-01,10:24:34
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-01,10:28:09
Centrum,09,9,Gocławek,2024-07-01,10:14:43
Krucza,05,9,Gocławek,2024-07-01,10:15:53
Muzeum Narodowe,05,9,Gocławek,2024-07-01,10:17:19
most Poniatowskiego,03,9,Gocławek,2024-07-01,10:20:36
rondo Waszyngtona,06,9,Gocławek,2024-07-01,10:22:27
Berezyńska,02,9,Gocławek,2024-07-01,10:24:53
Park Skaryszewski,04,9,Gocławek,2024-07-01,10:26:49
Wola-Ratusz,01,190,CH Marki,2024-07-01,10:16:00
Kino Femina,01,190,CH Marki,2024-07-01,10:18:04
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,10:20:43
Stare Miasto,01,190,CH Marki,2024-07-01,10:22:51
Park Praski,02,190,CH Marki,2024-07-01,10:24:55
Dw.Wileński,04,190,CH Marki,2024-07-01,10:26:12
Rzeszotarskiej,02,190,CH Marki,2024-07-01,10:27:34
Szwedzka,02,190,CH Marki,2024-07-01,10:28:11
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,10:16:24
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,10:18:16
Saska,01,523,Stare Bemowo,2024-07-01,10:19:23
Rozbrat,02,523,Stare Bemowo,2024-07-01,10:22:00
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,10:23:34
Marszałkowska,02,523,Stare Bemowo,2024-07-01,10:24:37
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,10:25:45
Pelcowizna,06,114,UKSW,2024-07-01,10:16:14
PKP Toruńska,01,114,UKSW,2024-07-01,10:19:14
Żerań FSO,03,114,UKSW,2024-07-01,10:21:14
most Grota-Roweckiego,01,114,UKSW,2024-07-01,10:26:15
Czarnieckiego,02,114,UKSW,2024-07-01,10:28:16
pl.Wilsona,06,114,UKSW,2024-07-01,10:32:15
Suzina,02,114,UKSW,2024-07-01,10:33:45
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-01,10:16:57
Małe Siekierki,02,148,Wiatraczna,2024-07-01,10:17:44
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-01,10:19:01
most Siekierkowski,04,148,Wiatraczna,2024-07-01,10:21:22
Gocław,06,148,Wiatraczna,2024-07-01,10:24:00
Horbaczewskiego,02,148,Wiatraczna,2024-07-01,10:24:47
