przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Muzeum Narodowe,05,9,Gocławek,2024-06-26,16:07:12
most Poniatowskiego,03,9,Gocławek,2024-06-26,16:10:14
rondo Waszyngtona,06,9,Gocławek,2024-06-26,16:12:15
Berezyńska,02,9,Gocławek,2024-06-26,16:14:16
Park Skaryszewski,04,9,Gocławek,2024-06-26,16:16:22
pl.Hallera,04,6,Metro Młociny,2024-06-26,16:05:29
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-26,16:07:45
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-26,16:08:46
most Gdański,04,6,Metro Młociny,2024-06-26,16:10:07
Park Traugutta,04,6,Metro Młociny,2024-06-26,16:11:27
KS Polonia,02,6,Metro Młociny,2024-06-26,16:13:29
Dw.Gdański,06,6,Metro Młociny,2024-06-26,16:14:44
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,16:06:11
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,16:07:44
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,16:09:30
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,16:11:32
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,16:15:52
Krucza,06,9,P+R Al. Krakowska,2024-06-26,16:17:58
Centrum,10,9,P+R Al. Krakowska,2024-06-26,16:20:06
Szwedzka,01,190,Os. Górczewska,2024-06-26,16:06:32
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-26,16:07:30
Dw.Wileński,03,190,Os. Górczewska,2024-06-26,16:09:45
Park Praski,01,190,Os. Górczewska,2024-06-26,16:10:33
Stare Miasto,02,190,Os. Górczewska,2024-06-26,16:12:32
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-26,16:14:17
Kino Femina,02,190,Os. Górczewska,2024-06-26,16:16:03
Wola-Ratusz,02,190,Os. Górczewska,2024-06-26,16:17:27
pl.Hallera,04,6,Metro Młociny,2024-06-26,15:55:43
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-26,15:57:38
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-26,15:58:45
most Gdański,04,6,Metro Młociny,2024-06-26,15:59:45
Park Traugutta,04,6,Metro Młociny,2024-06-26,16:01:36
KS Polonia,02,6,Metro Młociny,2024-06-26,16:03:52
Dw.Gdański,06,6,Metro Młociny,2024-06-26,16:05:08
Kijowska,03,26,Wiatraczna,2024-06-26,16:07:44
PKP Powiśle,04,162,Pl Hallera,2024-06-26,16:08:14
Topiel,01,162,Pl Hallera,2024-06-26,16:10:34
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-26,16:12:35
most Świętokrzyski,02,162,Pl Hallera,2024-06-26,16:15:36
os.Panieńska,02,162,Pl Hallera,2024-06-26,16:17:28
Sierakowskiego,02,162,Pl Hallera,2024-06-26,16:18:28
Ząbkowska,06,162,Pl Hallera,2024-06-26,16:21:08
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-26,16:11:41
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-26,16:12:34
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-26,16:14:21
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-26,16:17:02
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-26,16:19:05
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-26,16:20:23
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-26,16:22:20
Wola-Ratusz,01,190,CH Marki,2024-06-26,16:08:13
Kino Femina,01,190,CH Marki,2024-06-26,16:10:02
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,16:13:10
Stare Miasto,01,190,CH Marki,2024-06-26,16:15:26
Park Praski,02,190,CH Marki,2024-06-26,16:18:02
Dw.Wileński,04,190,CH Marki,2024-06-26,16:20:09
Rzeszotarskiej,02,190,CH Marki,2024-06-26,16:22:18
Szwedzka,02,190,CH Marki,2024-06-26,16:23:33
Kijowska,04,26,Metro Młociny,2024-06-26,16:09:36
Ząbkowska,04,26,Metro Młociny,2024-06-26,16:11:25
Dw.Wileński,03,26,Metro Młociny,2024-06-26,16:13:27
Park Praski,01,26,Metro Młociny,2024-06-26,16:14:12
Stare Miasto,02,26,Metro Młociny,2024-06-26,16:16:29
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-26,16:18:40
Kino Femina,06,26,Metro Młociny,2024-06-26,16:21:26
Wola-Ratusz,04,26,Metro Młociny,2024-06-26,16:23:03
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-26,16:09:35
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-26,16:11:36
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-26,16:12:49
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-26,16:14:21
Saska,02,523,PKP Olszynka Grochowska,2024-06-26,16:19:27
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-26,16:20:13
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-26,16:21:48
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,16:10:42
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,16:12:34
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,16:14:58
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,16:16:54
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,16:21:23
Krucza,06,9,P+R Al. Krakowska,2024-06-26,16:22:18
Centrum,10,9,P+R Al. Krakowska,2024-06-26,16:23:25
Wola-Ratusz,03,26,Wiatraczna,2024-06-26,16:07:52
Kino Femina,05,26,Wiatraczna,2024-06-26,16:10:53
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-26,16:13:09
Stare Miasto,01,26,Wiatraczna,2024-06-26,16:16:21
Park Praski,02,26,Wiatraczna,2024-06-26,16:18:42
Dw.Wileński,07,26,Wiatraczna,2024-06-26,16:21:29
Ząbkowska,03,26,Wiatraczna,2024-06-26,16:23:50
Kijowska,03,26,Wiatraczna,2024-06-26,16:25:21
Dw.Wileński,01,162,EC Siekierki,2024-06-26,16:10:26
Sierakowskiego,01,162,EC Siekierki,2024-06-26,16:13:53
os.Panieńska,01,162,EC Siekierki,2024-06-26,16:16:01
most Świętokrzyski,03,162,EC Siekierki,2024-06-26,16:18:11
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-26,16:19:21
Topiel,03,162,EC Siekierki,2024-06-26,16:21:01
PKP Powiśle,03,162,EC Siekierki,2024-06-26,16:22:41
Dw.Gdański,05,6,Gocławek,2024-06-26,16:12:29
KS Polonia,01,6,Gocławek,2024-06-26,16:13:35
Park Traugutta,05,6,Gocławek,2024-06-26,16:15:21
most Gdański,03,6,Gocławek,2024-06-26,16:16:57
Wybrzeże Helskie,04,6,Gocławek,2024-06-26,16:18:23
rondo Starzyńskiego,04,6,Gocławek,2024-06-26,16:19:18
pl.Hallera,03,6,Gocławek,2024-06-26,16:20:59
Wiatraczna,03,521,Szczęśliwice,2024-06-26,16:07:40
Grenadierów,01,521,Szczęśliwice,2024-06-26,16:08:59
rondo Waszyngtona,01,521,Szczęśliwice,2024-06-26,16:14:51
Muzeum Narodowe,02,521,Szczęśliwice,2024-06-26,16:18:04
Centrum,06,521,Szczęśliwice,2024-06-26,16:21:04
Dw.Centralny,02,521,Szczęśliwice,2024-06-26,16:22:44
pl.Zawiszy,04,521,Szczęśliwice,2024-06-26,16:27:22
Kołowa,01,500,rondo Radosława,2024-06-26,16:13:00
Rogowska,01,500,rondo Radosława,2024-06-26,16:13:48
rondo Żaba,01,500,rondo Radosława,2024-06-26,16:15:06
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-26,16:20:03
Dw.Gdański,04,500,rondo Radosława,2024-06-26,16:22:43
Baseny Inflancka,02,500,rondo Radosława,2024-06-26,16:24:41
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-26,16:28:39
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-26,16:13:47
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-26,16:16:04
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-26,16:17:29
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-26,16:19:05
Saska,02,523,PKP Olszynka Grochowska,2024-06-26,16:24:31
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-26,16:25:33
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-26,16:27:21
Wola-Ratusz,01,190,CH Marki,2024-06-26,16:14:17
Kino Femina,01,190,CH Marki,2024-06-26,16:16:14
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,16:19:05
Stare Miasto,01,190,CH Marki,2024-06-26,16:21:02
Park Praski,02,190,CH Marki,2024-06-26,16:23:21
Dw.Wileński,04,190,CH Marki,2024-06-26,16:26:01
Rzeszotarskiej,02,190,CH Marki,2024-06-26,16:27:16
Szwedzka,02,190,CH Marki,2024-06-26,16:28:41
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-26,16:14:54
Międzynarodowa,01,523,Stare Bemowo,2024-06-26,16:16:28
Saska,01,523,Stare Bemowo,2024-06-26,16:17:29
Rozbrat,02,523,Stare Bemowo,2024-06-26,16:20:12
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-26,16:21:47
Marszałkowska,02,523,Stare Bemowo,2024-06-26,16:23:13
Metro Politechnika,02,523,Stare Bemowo,2024-06-26,16:24:30
Szwedzka,01,190,Os. Górczewska,2024-06-26,16:14:19
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-26,16:15:37
Dw.Wileński,03,190,Os. Górczewska,2024-06-26,16:17:28
Park Praski,01,190,Os. Górczewska,2024-06-26,16:18:54
Stare Miasto,02,190,Os. Górczewska,2024-06-26,16:20:38
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-26,16:22:41
Kino Femina,02,190,Os. Górczewska,2024-06-26,16:23:57
Wola-Ratusz,02,190,Os. Górczewska,2024-06-26,16:25:33
PKP Powiśle,04,162,Pl Hallera,2024-06-26,16:15:36
Topiel,01,162,Pl Hallera,2024-06-26,16:18:04
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-26,16:20:22
most Świętokrzyski,02,162,Pl Hallera,2024-06-26,16:23:33
os.Panieńska,02,162,Pl Hallera,2024-06-26,16:25:29
Sierakowskiego,02,162,Pl Hallera,2024-06-26,16:27:02
Ząbkowska,06,162,Pl Hallera,2024-06-26,16:29:27
Kijowska,03,26,Wiatraczna,2024-06-26,16:15:43
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-26,16:18:02
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-26,16:19:22
Gocław,09,148,Lotnisko Chopina,2024-06-26,16:20:21
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-26,16:21:23
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-26,16:23:31
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-26,16:26:22
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-26,16:27:07
pl.Hallera,04,6,Metro Młociny,2024-06-26,16:16:17
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-26,16:18:56
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-26,16:20:28
most Gdański,04,6,Metro Młociny,2024-06-26,16:21:34
Park Traugutta,04,6,Metro Młociny,2024-06-26,16:23:14
KS Polonia,02,6,Metro Młociny,2024-06-26,16:25:22
Dw.Gdański,06,6,Metro Młociny,2024-06-26,16:26:18
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-26,16:18:10
Międzynarodowa,01,523,Stare Bemowo,2024-06-26,16:20:10
Saska,01,523,Stare Bemowo,2024-06-26,16:21:20
Rozbrat,02,523,Stare Bemowo,2024-06-26,16:23:50
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-26,16:25:20
Marszałkowska,02,523,Stare Bemowo,2024-06-26,16:26:00
Metro Politechnika,02,523,Stare Bemowo,2024-06-26,16:27:20
Pelcowizna,06,114,UKSW,2024-06-26,16:18:27
PKP Toruńska,01,114,UKSW,2024-06-26,16:19:56
Żerań FSO,03,114,UKSW,2024-06-26,16:21:43
most Grota-Roweckiego,01,114,UKSW,2024-06-26,16:25:32
Czarnieckiego,02,114,UKSW,2024-06-26,16:29:23
pl.Wilsona,06,114,UKSW,2024-06-26,16:31:59
Suzina,02,114,UKSW,2024-06-26,16:33:22
Wola-Ratusz,03,26,Wiatraczna,2024-06-26,16:17:16
Kino Femina,05,26,Wiatraczna,2024-06-26,16:19:50
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-26,16:21:47
Stare Miasto,01,26,Wiatraczna,2024-06-26,16:23:49
Park Praski,02,26,Wiatraczna,2024-06-26,16:26:10
Dw.Wileński,07,26,Wiatraczna,2024-06-26,16:29:09
Ząbkowska,03,26,Wiatraczna,2024-06-26,16:31:47
Kijowska,03,26,Wiatraczna,2024-06-26,16:33:14
Kijowska,04,26,Metro Młociny,2024-06-26,16:19:54
Ząbkowska,04,26,Metro Młociny,2024-06-26,16:21:40
Dw.Wileński,03,26,Metro Młociny,2024-06-26,16:23:30
Park Praski,01,26,Metro Młociny,2024-06-26,16:24:51
Stare Miasto,02,26,Metro Młociny,2024-06-26,16:27:12
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-26,16:28:59
Kino Femina,06,26,Metro Młociny,2024-06-26,16:31:15
Wola-Ratusz,04,26,Metro Młociny,2024-06-26,16:32:51
Dw.Wileński,01,162,EC Siekierki,2024-06-26,16:18:27
Sierakowskiego,01,162,EC Siekierki,2024-06-26,16:21:33
os.Panieńska,01,162,EC Siekierki,2024-06-26,16:23:33
most Świętokrzyski,03,162,EC Siekierki,2024-06-26,16:24:53
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-26,16:26:42
Topiel,03,162,EC Siekierki,2024-06-26,16:29:05
PKP Powiśle,03,162,EC Siekierki,2024-06-26,16:30:08
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-26,16:18:00
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-26,16:19:27
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-26,16:21:05
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-26,16:26:18
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-26,16:31:24
Rogowska,02,500,Bródno Podgrodzie,2024-06-26,16:32:29
Kołowa,02,500,Bródno Podgrodzie,2024-06-26,16:34:23
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,16:20:13
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,16:21:52
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,16:23:14
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,16:25:13
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,16:27:52
Krucza,06,9,P+R Al. Krakowska,2024-06-26,16:29:29
Centrum,10,9,P+R Al. Krakowska,2024-06-26,16:33:06
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-26,16:21:21
Małe Siekierki,02,148,Wiatraczna,2024-06-26,16:23:09
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-26,16:24:30
most Siekierkowski,04,148,Wiatraczna,2024-06-26,16:26:37
Gocław,06,148,Wiatraczna,2024-06-26,16:31:01
Horbaczewskiego,02,148,Wiatraczna,2024-06-26,16:32:15
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-26,16:34:21
pl.Zawiszy,03,521,Falenica,2024-06-26,16:16:04
Dw.Centralny,01,521,Falenica,2024-06-26,16:19:27
Centrum,15,521,Falenica,2024-06-26,16:22:46
Muzeum Narodowe,01,521,Falenica,2024-06-26,16:25:33
rondo Waszyngtona,02,521,Falenica,2024-06-26,16:29:33
Grenadierów,02,521,Falenica,2024-06-26,16:34:46
Wiatraczna,22,521,Falenica,2024-06-26,16:37:15
Szwedzka,01,190,Os. Górczewska,2024-06-26,16:22:44
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-26,16:23:58
Dw.Wileński,03,190,Os. Górczewska,2024-06-26,16:26:07
Park Praski,01,190,Os. Górczewska,2024-06-26,16:27:01
Stare Miasto,02,190,Os. Górczewska,2024-06-26,16:29:20
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-26,16:31:46
Kino Femina,02,190,Os. Górczewska,2024-06-26,16:33:12
Wola-Ratusz,02,190,Os. Górczewska,2024-06-26,16:34:45
Wiatraczna,22,521,Falenica,2024-06-26,16:23:34
Muzeum Narodowe,05,9,Gocławek,2024-06-26,16:23:52
most Poniatowskiego,03,9,Gocławek,2024-06-26,16:21:01
rondo Waszyngtona,06,9,Gocławek,2024-06-26,16:19:00
Park Skaryszewski,04,9,Gocławek,2024-06-26,16:15:53
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,16:23:49
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,16:26:20
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,16:27:51
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,16:29:57
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,16:33:04
Krucza,06,9,P+R Al. Krakowska,2024-06-26,16:34:50
Centrum,10,9,P+R Al. Krakowska,2024-06-26,16:35:45
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-26,16:25:56
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-26,16:27:58
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-26,16:29:09
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-26,16:30:36
Saska,02,523,PKP Olszynka Grochowska,2024-06-26,16:35:48
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-26,16:36:48
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-26,16:38:17
Dw.Gdański,05,6,Gocławek,2024-06-26,16:24:54
KS Polonia,01,6,Gocławek,2024-06-26,16:26:17
Park Traugutta,05,6,Gocławek,2024-06-26,16:28:37
most Gdański,03,6,Gocławek,2024-06-26,16:29:29
Wybrzeże Helskie,04,6,Gocławek,2024-06-26,16:30:56
rondo Starzyńskiego,04,6,Gocławek,2024-06-26,16:31:55
pl.Hallera,03,6,Gocławek,2024-06-26,16:34:09
Centrum,09,9,Gocławek,2024-06-26,16:25:52
Krucza,05,9,Gocławek,2024-06-26,16:28:35
Muzeum Narodowe,05,9,Gocławek,2024-06-26,16:30:21
most Poniatowskiego,03,9,Gocławek,2024-06-26,16:33:10
rondo Waszyngtona,06,9,Gocławek,2024-06-26,16:35:44
Berezyńska,02,9,Gocławek,2024-06-26,16:38:07
Park Skaryszewski,04,9,Gocławek,2024-06-26,16:40:14
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-26,16:29:04
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-26,16:29:33
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-26,16:31:03
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-26,16:33:34
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-26,16:35:34
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-26,16:36:34
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-26,16:38:04
Dw.Wileński,01,162,EC Siekierki,2024-06-26,16:27:04
Sierakowskiego,01,162,EC Siekierki,2024-06-26,16:30:06
os.Panieńska,01,162,EC Siekierki,2024-06-26,16:32:11
most Świętokrzyski,03,162,EC Siekierki,2024-06-26,16:34:09
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-06-26,16:35:49
Topiel,03,162,EC Siekierki,2024-06-26,16:38:02
PKP Powiśle,03,162,EC Siekierki,2024-06-26,16:39:13
Szwedzka,01,190,Os. Górczewska,2024-06-26,16:28:38
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-26,16:30:29
Dw.Wileński,03,190,Os. Górczewska,2024-06-26,16:33:22
Park Praski,01,190,Os. Górczewska,2024-06-26,16:34:55
Stare Miasto,02,190,Os. Górczewska,2024-06-26,16:36:48
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-26,16:39:52
Kino Femina,02,190,Os. Górczewska,2024-06-26,16:41:40
Wola-Ratusz,02,190,Os. Górczewska,2024-06-26,16:42:45
Kijowska,04,26,Metro Młociny,2024-06-26,16:29:52
Ząbkowska,04,26,Metro Młociny,2024-06-26,16:30:53
Dw.Wileński,03,26,Metro Młociny,2024-06-26,16:33:14
Park Praski,01,26,Metro Młociny,2024-06-26,16:34:04
Stare Miasto,02,26,Metro Młociny,2024-06-26,16:36:31
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-26,16:39:07
Kino Femina,06,26,Metro Młociny,2024-06-26,16:41:08
Wola-Ratusz,04,26,Metro Młociny,2024-06-26,16:42:44
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-26,16:29:33
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-26,16:31:02
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-26,16:32:31
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-26,16:34:11
Saska,02,523,PKP Olszynka Grochowska,2024-06-26,16:41:29
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-26,16:42:27
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-26,16:43:49
Wola-Ratusz,03,26,Wiatraczna,2024-06-26,16:26:33
Kino Femina,05,26,Wiatraczna,2024-06-26,16:29:50
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-26,16:31:41
Stare Miasto,01,26,Wiatraczna,2024-06-26,16:34:07
Park Praski,02,26,Wiatraczna,2024-06-26,16:36:13
Dw.Wileński,07,26,Wiatraczna,2024-06-26,16:39:40
Ząbkowska,03,26,Wiatraczna,2024-06-26,16:41:41
Kijowska,03,26,Wiatraczna,2024-06-26,16:43:42
Centrum,09,9,Gocławek,2024-06-26,16:28:37
Krucza,05,9,Gocławek,2024-06-26,16:30:18
Muzeum Narodowe,05,9,Gocławek,2024-06-26,16:32:08
most Poniatowskiego,03,9,Gocławek,2024-06-26,16:34:50
rondo Waszyngtona,06,9,Gocławek,2024-06-26,16:37:57
Berezyńska,02,9,Gocławek,2024-06-26,16:39:07
Park Skaryszewski,04,9,Gocławek,2024-06-26,16:40:58
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-26,16:29:57
Międzynarodowa,01,523,Stare Bemowo,2024-06-26,16:31:26
Saska,01,523,Stare Bemowo,2024-06-26,16:33:00
Rozbrat,02,523,Stare Bemowo,2024-06-26,16:35:12
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-26,16:37:16
Marszałkowska,02,523,Stare Bemowo,2024-06-26,16:38:17
Metro Politechnika,02,523,Stare Bemowo,2024-06-26,16:39:25
Kołowa,01,500,rondo Radosława,2024-06-26,16:29:21
Rogowska,01,500,rondo Radosława,2024-06-26,16:30:33
rondo Żaba,01,500,rondo Radosława,2024-06-26,16:31:25
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-26,16:35:01
Dw.Gdański,04,500,rondo Radosława,2024-06-26,16:38:06
Baseny Inflancka,02,500,rondo Radosława,2024-06-26,16:39:41
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-26,16:44:12
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-26,16:30:27
Małe Siekierki,02,148,Wiatraczna,2024-06-26,16:31:26
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-26,16:33:00
most Siekierkowski,04,148,Wiatraczna,2024-06-26,16:34:46
Gocław,06,148,Wiatraczna,2024-06-26,16:37:15
Horbaczewskiego,02,148,Wiatraczna,2024-06-26,16:38:06
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-26,16:39:14
PKP Powiśle,04,162,Pl Hallera,2024-06-26,16:30:32
Topiel,01,162,Pl Hallera,2024-06-26,16:32:30
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-26,16:34:20
most Świętokrzyski,02,162,Pl Hallera,2024-06-26,16:37:23
os.Panieńska,02,162,Pl Hallera,2024-06-26,16:39:12
Sierakowskiego,02,162,Pl Hallera,2024-06-26,16:40:19
Ząbkowska,06,162,Pl Hallera,2024-06-26,16:43:48
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,16:30:19
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,16:31:20
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,16:33:16
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-26,16:35:07
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-26,16:39:04
Krucza,06,9,P+R Al. Krakowska,2024-06-26,16:40:19
Centrum,10,9,P+R Al. Krakowska,2024-06-26,16:41:20
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-26,16:31:50
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-26,16:33:10
Gocław,09,148,Lotnisko Chopina,2024-06-26,16:34:44
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-26,16:35:46
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-26,16:38:02
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-26,16:39:38
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-26,16:40:06
Wola-Ratusz,01,190,CH Marki,2024-06-26,16:29:57
Kino Femina,01,190,CH Marki,2024-06-26,16:32:01
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,16:34:46
Stare Miasto,01,190,CH Marki,2024-06-26,16:37:14
Park Praski,02,190,CH Marki,2024-06-26,16:40:17
Dw.Wileński,04,190,CH Marki,2024-06-26,16:42:15
Rzeszotarskiej,02,190,CH Marki,2024-06-26,16:44:21
Szwedzka,02,190,CH Marki,2024-06-26,16:45:44
Wola-Ratusz,01,190,CH Marki,2024-06-26,16:32:01
Kino Femina,01,190,CH Marki,2024-06-26,16:34:18
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-26,16:37:12
Stare Miasto,01,190,CH Marki,2024-06-26,16:40:06
Park Praski,02,190,CH Marki,2024-06-26,16:42:14
Dw.Wileński,04,190,CH Marki,2024-06-26,16:44:13
Rzeszotarskiej,02,190,CH Marki,2024-06-26,16:45:21
Szwedzka,02,190,CH Marki,2024-06-26,16:46:12
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-26,16:31:47
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-26,16:32:52
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-26,16:33:40
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-26,16:38:39
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-26,16:44:28
Rogowska,02,500,Bródno Podgrodzie,2024-06-26,16:46:05
Kołowa,02,500,Bródno Podgrodzie,2024-06-26,16:47:25
Dw.Gdański,05,6,Gocławek,2024-06-26,16:33:17
KS Polonia,01,6,Gocławek,2024-06-26,16:34:28
Park Traugutta,05,6,Gocławek,2024-06-26,16:36:16
most Gdański,03,6,Gocławek,2024-06-26,16:37:24
Wybrzeże Helskie,04,6,Gocławek,2024-06-26,16:38:51
rondo Starzyńskiego,04,6,Gocławek,2024-06-26,16:39:36
pl.Hallera,03,6,Gocławek,2024-06-26,16:41:45
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-26,16:36:29
Berezyńska,01,9,P+R Al. Krakowska,2024-06-26,16:38:05
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-26,16:40:11
