przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-24,19:49:52
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-24,19:53:20
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-24,19:56:35
Rogowska,02,500,Bródno Podgrodzie,2024-06-24,19:57:35
Kołowa,02,500,Bródno Podgrodzie,2024-06-24,19:59:07
Wola-Ratusz,03,26,Wiatraczna,2024-06-24,19:45:57
Kino Femina,05,26,Wiatraczna,2024-06-24,19:49:40
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-24,19:51:38
Stare Miasto,01,26,Wiatraczna,2024-06-24,19:53:36
Park Praski,02,26,Wiatraczna,2024-06-24,19:55:50
Dw.Wileński,07,26,Wiatraczna,2024-06-24,19:59:14
Ząbkowska,03,26,Wiatraczna,2024-06-24,20:00:05
Kijowska,03,26,Wiatraczna,2024-06-24,20:01:51
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-24,19:48:44
Międzynarodowa,01,523,Stare Bemowo,2024-06-24,19:50:27
Saska,01,523,Stare Bemowo,2024-06-24,19:51:38
Rozbrat,02,523,Stare Bemowo,2024-06-24,19:53:55
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-24,19:55:18
Marszałkowska,02,523,Stare Bemowo,2024-06-24,19:56:13
Metro Politechnika,02,523,Stare Bemowo,2024-06-24,19:58:10
PKP Powiśle,04,162,Pl Hallera,2024-06-24,20:01:05
Topiel,01,162,Pl Hallera,2024-06-24,19:59:44
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-24,19:57:47
most Świętokrzyski,02,162,Pl Hallera,2024-06-24,19:56:49
os.Panieńska,02,162,Pl Hallera,2024-06-24,19:55:40
Sierakowskiego,02,162,Pl Hallera,2024-06-24,19:52:14
Ząbkowska,06,162,Pl Hallera,2024-06-24,19:50:51
Dw.Wileński,02,162,Pl Hallera,2024-06-24,19:48:53
Wiatraczna,22,521,Falenica,2024-06-24,19:48:55
Berezyńska,01,9,P+R Al. Krakowska,2024-06-24,19:49:58
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-24,19:49:21
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-24,19:47:30
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-24,19:44:48
Krucza,06,9,P+R Al. Krakowska,2024-06-24,19:44:28
Centrum,10,9,P+R Al. Krakowska,2024-06-24,19:43:27
Szwedzka,02,190,CH Marki,2024-06-24,19:50:04
Wola-Ratusz,01,190,CH Marki,2024-06-24,19:49:52
Kino Femina,01,190,CH Marki,2024-06-24,19:52:14
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-24,19:54:50
Stare Miasto,01,190,CH Marki,2024-06-24,19:57:12
Park Praski,02,190,CH Marki,2024-06-24,19:59:31
Dw.Wileński,04,190,CH Marki,2024-06-24,20:02:19
Rzeszotarskiej,02,190,CH Marki,2024-06-24,20:03:16
Szwedzka,02,190,CH Marki,2024-06-24,20:04:31
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-24,19:50:21
Berezyńska,01,9,P+R Al. Krakowska,2024-06-24,19:51:42
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-24,19:53:13
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-24,19:55:44
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-24,19:58:36
Krucza,06,9,P+R Al. Krakowska,2024-06-24,20:00:07
Centrum,10,9,P+R Al. Krakowska,2024-06-24,20:01:48
pl.Zawiszy,03,521,Falenica,2024-06-24,19:45:35
Dw.Centralny,01,521,Falenica,2024-06-24,19:48:55
Centrum,15,521,Falenica,2024-06-24,19:51:37
Muzeum Narodowe,01,521,Falenica,2024-06-24,19:54:41
rondo Waszyngtona,02,521,Falenica,2024-06-24,19:57:25
Grenadierów,02,521,Falenica,2024-06-24,20:02:33
Wiatraczna,22,521,Falenica,2024-06-24,20:05:11
pl.Hallera,04,6,Metro Młociny,2024-06-24,19:50:33
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-24,19:52:29
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-24,19:53:44
most Gdański,04,6,Metro Młociny,2024-06-24,19:55:07
Park Traugutta,04,6,Metro Młociny,2024-06-24,19:56:10
KS Polonia,02,6,Metro Młociny,2024-06-24,19:58:14
Dw.Gdański,06,6,Metro Młociny,2024-06-24,19:59:41
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-24,19:54:56
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-24,19:55:56
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-24,19:57:26
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-24,19:58:56
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-24,20:00:56
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-24,20:02:26
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-24,20:03:26
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-24,19:53:18
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-24,19:54:15
Gocław,09,148,Lotnisko Chopina,2024-06-24,19:55:35
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-24,19:56:32
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-24,19:59:09
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-24,20:00:55
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-24,20:01:58
Pelcowizna,06,114,UKSW,2024-06-24,19:53:44
PKP Toruńska,01,114,UKSW,2024-06-24,19:54:41
Żerań FSO,03,114,UKSW,2024-06-24,19:55:39
most Grota-Roweckiego,01,114,UKSW,2024-06-24,19:58:10
Czarnieckiego,02,114,UKSW,2024-06-24,20:00:51
pl.Wilsona,06,114,UKSW,2024-06-24,20:04:30
Suzina,02,114,UKSW,2024-06-24,20:05:20
Centrum,09,9,Gocławek,2024-06-24,19:50:27
Krucza,05,9,Gocławek,2024-06-24,19:53:05
Muzeum Narodowe,05,9,Gocławek,2024-06-24,19:54:06
most Poniatowskiego,03,9,Gocławek,2024-06-24,19:56:28
rondo Waszyngtona,06,9,Gocławek,2024-06-24,19:58:50
Berezyńska,02,9,Gocławek,2024-06-24,20:00:36
Park Skaryszewski,04,9,Gocławek,2024-06-24,20:02:33
Dw.Gdański,05,6,Gocławek,2024-06-24,19:53:31
KS Polonia,01,6,Gocławek,2024-06-24,19:54:57
Park Traugutta,05,6,Gocławek,2024-06-24,19:56:27
most Gdański,03,6,Gocławek,2024-06-24,19:57:28
Wybrzeże Helskie,04,6,Gocławek,2024-06-24,19:58:59
rondo Starzyńskiego,04,6,Gocławek,2024-06-24,20:00:05
pl.Hallera,03,6,Gocławek,2024-06-24,20:01:50
Kijowska,04,26,Metro Młociny,2024-06-24,19:55:31
Ząbkowska,04,26,Metro Młociny,2024-06-24,19:56:27
Dw.Wileński,03,26,Metro Młociny,2024-06-24,19:59:20
Park Praski,01,26,Metro Młociny,2024-06-24,20:00:22
Stare Miasto,02,26,Metro Młociny,2024-06-24,20:02:18
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-24,20:04:19
Kino Femina,06,26,Metro Młociny,2024-06-24,20:05:57
Wola-Ratusz,04,26,Metro Młociny,2024-06-24,20:07:23
PKP Powiśle,04,162,Pl Hallera,2024-06-24,19:52:56
Topiel,01,162,Pl Hallera,2024-06-24,19:54:13
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-24,19:55:01
most Świętokrzyski,02,162,Pl Hallera,2024-06-24,20:01:15
os.Panieńska,02,162,Pl Hallera,2024-06-24,20:03:08
Sierakowskiego,02,162,Pl Hallera,2024-06-24,20:05:14
Ząbkowska,06,162,Pl Hallera,2024-06-24,20:07:11
Dw.Wileński,02,162,Pl Hallera,2024-06-24,20:09:11
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-24,19:54:51
Małe Siekierki,02,148,Wiatraczna,2024-06-24,19:55:58
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-24,19:57:46
most Siekierkowski,04,148,Wiatraczna,2024-06-24,20:00:04
Gocław,06,148,Wiatraczna,2024-06-24,20:03:16
Horbaczewskiego,02,148,Wiatraczna,2024-06-24,20:04:07
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-24,20:05:06
Szwedzka,01,190,Os. Górczewska,2024-06-24,19:54:50
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-24,19:55:37
Dw.Wileński,03,190,Os. Górczewska,2024-06-24,19:57:45
Park Praski,01,190,Os. Górczewska,2024-06-24,19:58:57
Stare Miasto,02,190,Os. Górczewska,2024-06-24,20:00:50
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-24,20:03:05
Kino Femina,02,190,Os. Górczewska,2024-06-24,20:05:20
Wola-Ratusz,02,190,Os. Górczewska,2024-06-24,20:06:45
Wola-Ratusz,01,190,CH Marki,2024-06-24,19:55:47
Kino Femina,01,190,CH Marki,2024-06-24,19:58:20
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-24,20:00:43
Stare Miasto,01,190,CH Marki,2024-06-24,20:03:08
Park Praski,02,190,CH Marki,2024-06-24,20:05:10
Dw.Wileński,04,190,CH Marki,2024-06-24,20:08:05
Rzeszotarskiej,02,190,CH Marki,2024-06-24,20:09:15
Szwedzka,02,190,CH Marki,2024-06-24,20:10:23
Szwedzka,02,190,CH Marki,2024-06-24,19:57:10
Kołowa,01,500,rondo Radosława,2024-06-24,19:58:56
Rogowska,01,500,rondo Radosława,2024-06-24,19:59:52
rondo Żaba,01,500,rondo Radosława,2024-06-24,20:00:41
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-24,20:04:55
Dw.Gdański,04,500,rondo Radosława,2024-06-24,20:07:31
Baseny Inflancka,02,500,rondo Radosława,2024-06-24,20:08:48
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-24,20:11:48
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-24,19:58:21
Berezyńska,01,9,P+R Al. Krakowska,2024-06-24,19:59:36
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-24,20:01:07
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-24,20:03:13
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-24,20:06:40
Krucza,06,9,P+R Al. Krakowska,2024-06-24,20:07:36
Centrum,10,9,P+R Al. Krakowska,2024-06-24,20:08:36
Centrum,09,9,Gocławek,2024-06-24,19:57:58
Krucza,05,9,Gocławek,2024-06-24,19:58:58
Muzeum Narodowe,05,9,Gocławek,2024-06-24,19:59:54
most Poniatowskiego,03,9,Gocławek,2024-06-24,20:02:50
rondo Waszyngtona,06,9,Gocławek,2024-06-24,20:04:51
Berezyńska,02,9,Gocławek,2024-06-24,20:05:52
Park Skaryszewski,04,9,Gocławek,2024-06-24,20:07:12
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-24,19:59:11
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-24,20:01:12
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-24,20:02:32
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-24,20:03:52
Saska,02,523,PKP Olszynka Grochowska,2024-06-24,20:06:32
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-24,20:07:32
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-24,20:08:52
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-24,19:59:33
Międzynarodowa,01,523,Stare Bemowo,2024-06-24,20:00:53
Saska,01,523,Stare Bemowo,2024-06-24,20:01:54
Rozbrat,02,523,Stare Bemowo,2024-06-24,20:03:56
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-24,20:05:24
Marszałkowska,02,523,Stare Bemowo,2024-06-24,20:06:21
Metro Politechnika,02,523,Stare Bemowo,2024-06-24,20:08:07
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-24,20:01:54
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-24,20:03:09
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-24,20:04:28
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-24,20:08:08
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-24,20:11:22
Rogowska,02,500,Bródno Podgrodzie,2024-06-24,20:12:18
Kołowa,02,500,Bródno Podgrodzie,2024-06-24,20:13:38
Wola-Ratusz,03,26,Wiatraczna,2024-06-24,20:02:21
Kino Femina,05,26,Wiatraczna,2024-06-24,20:04:52
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-24,20:07:13
Stare Miasto,01,26,Wiatraczna,2024-06-24,20:09:05
Park Praski,02,26,Wiatraczna,2024-06-24,20:11:31
Dw.Wileński,07,26,Wiatraczna,2024-06-24,20:13:22
Ząbkowska,03,26,Wiatraczna,2024-06-24,20:15:44
Kijowska,03,26,Wiatraczna,2024-06-24,20:17:30
Szwedzka,01,190,Os. Górczewska,2024-06-24,20:04:31
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-24,20:05:41
Dw.Wileński,03,190,Os. Górczewska,2024-06-24,20:08:01
Park Praski,01,190,Os. Górczewska,2024-06-24,20:08:51
Stare Miasto,02,190,Os. Górczewska,2024-06-24,20:10:51
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-24,20:13:01
Kino Femina,02,190,Os. Górczewska,2024-06-24,20:15:21
Wola-Ratusz,02,190,Os. Górczewska,2024-06-24,20:17:31
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-24,20:05:24
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-24,20:06:44
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-24,20:08:09
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-24,20:09:13
Saska,02,523,PKP Olszynka Grochowska,2024-06-24,20:11:37
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-24,20:12:31
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-24,20:13:55
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-24,20:05:26
Berezyńska,01,9,P+R Al. Krakowska,2024-06-24,20:07:22
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-24,20:09:20
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-24,20:10:42
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-24,20:12:59
Krucza,06,9,P+R Al. Krakowska,2024-06-24,20:14:32
Centrum,10,9,P+R Al. Krakowska,2024-06-24,20:16:14
pl.Hallera,04,6,Metro Młociny,2024-06-24,20:05:05
rondo Starzyńskiego,03,6,Metro Młociny,2024-06-24,20:07:01
Wybrzeże Helskie,03,6,Metro Młociny,2024-06-24,20:08:01
most Gdański,04,6,Metro Młociny,2024-06-24,20:09:07
Park Traugutta,04,6,Metro Młociny,2024-06-24,20:10:23
KS Polonia,02,6,Metro Młociny,2024-06-24,20:12:09
Dw.Gdański,06,6,Metro Młociny,2024-06-24,20:13:14
PKP Powiśle,04,162,Pl Hallera,2024-06-24,20:15:56
Topiel,01,162,Pl Hallera,2024-06-24,20:14:44
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-24,20:12:49
most Świętokrzyski,02,162,Pl Hallera,2024-06-24,20:11:49
os.Panieńska,02,162,Pl Hallera,2024-06-24,20:10:29
Sierakowskiego,02,162,Pl Hallera,2024-06-24,20:08:09
Ząbkowska,06,162,Pl Hallera,2024-06-24,20:07:09
Dw.Wileński,02,162,Pl Hallera,2024-06-24,20:05:34
Wola-Ratusz,01,190,CH Marki,2024-06-24,20:05:56
Kino Femina,01,190,CH Marki,2024-06-24,20:08:09
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-24,20:10:50
Stare Miasto,01,190,CH Marki,2024-06-24,20:13:08
Park Praski,02,190,CH Marki,2024-06-24,20:15:28
Dw.Wileński,04,190,CH Marki,2024-06-24,20:18:19
Rzeszotarskiej,02,190,CH Marki,2024-06-24,20:18:55
Szwedzka,02,190,CH Marki,2024-06-24,20:20:15
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-24,20:05:56
Międzynarodowa,01,523,Stare Bemowo,2024-06-24,20:07:31
Saska,01,523,Stare Bemowo,2024-06-24,20:08:39
Rozbrat,02,523,Stare Bemowo,2024-06-24,20:10:49
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-24,20:12:31
Marszałkowska,02,523,Stare Bemowo,2024-06-24,20:13:20
Metro Politechnika,02,523,Stare Bemowo,2024-06-24,20:15:04
Centrum,09,9,Gocławek,2024-06-24,20:05:10
Krucza,05,9,Gocławek,2024-06-24,20:06:36
Muzeum Narodowe,05,9,Gocławek,2024-06-24,20:08:20
most Poniatowskiego,03,9,Gocławek,2024-06-24,20:11:28
rondo Waszyngtona,06,9,Gocławek,2024-06-24,20:13:19
Berezyńska,02,9,Gocławek,2024-06-24,20:15:42
Park Skaryszewski,04,9,Gocławek,2024-06-24,20:16:58
Wola-Ratusz,01,190,CH Marki,2024-06-24,20:07:29
Kino Femina,01,190,CH Marki,2024-06-24,20:08:05
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-24,20:08:51
Stare Miasto,01,190,CH Marki,2024-06-24,20:10:27
Park Praski,02,190,CH Marki,2024-06-24,20:12:30
Dw.Wileński,04,190,CH Marki,2024-06-24,20:13:51
Rzeszotarskiej,02,190,CH Marki,2024-06-24,20:14:38
Szwedzka,02,190,CH Marki,2024-06-24,20:15:03
PKP Powiśle,04,162,Pl Hallera,2024-06-24,20:08:35
Topiel,01,162,Pl Hallera,2024-06-24,20:10:25
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-24,20:11:52
most Świętokrzyski,02,162,Pl Hallera,2024-06-24,20:14:33
os.Panieńska,02,162,Pl Hallera,2024-06-24,20:16:29
Sierakowskiego,02,162,Pl Hallera,2024-06-24,20:17:49
Ząbkowska,06,162,Pl Hallera,2024-06-24,20:18:56
Dw.Wileński,02,162,Pl Hallera,2024-06-24,20:20:46
pl.Wilsona,05,114,Bródno Podgrodzie,2024-06-24,20:12:08
Czarnieckiego,01,114,Bródno Podgrodzie,2024-06-24,20:12:46
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-06-24,20:14:24
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-06-24,20:16:26
Żerań FSO,04,114,Bródno Podgrodzie,2024-06-24,20:18:17
PKP Toruńska,02,114,Bródno Podgrodzie,2024-06-24,20:19:52
Bazyliańska,01,114,Bródno Podgrodzie,2024-06-24,20:21:12
Wiatraczna,03,521,Szczęśliwice,2024-06-24,20:06:45
Grenadierów,01,521,Szczęśliwice,2024-06-24,20:08:08
rondo Waszyngtona,01,521,Szczęśliwice,2024-06-24,20:12:11
Muzeum Narodowe,02,521,Szczęśliwice,2024-06-24,20:16:02
Centrum,06,521,Szczęśliwice,2024-06-24,20:18:55
Dw.Centralny,02,521,Szczęśliwice,2024-06-24,20:21:04
pl.Zawiszy,04,521,Szczęśliwice,2024-06-24,20:23:46
Kijowska,04,26,Metro Młociny,2024-06-24,20:11:19
Ząbkowska,04,26,Metro Młociny,2024-06-24,20:12:14
Dw.Wileński,03,26,Metro Młociny,2024-06-24,20:15:22
Park Praski,01,26,Metro Młociny,2024-06-24,20:16:07
Stare Miasto,02,26,Metro Młociny,2024-06-24,20:18:43
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-06-24,20:20:49
Kino Femina,06,26,Metro Młociny,2024-06-24,20:23:11
Wola-Ratusz,04,26,Metro Młociny,2024-06-24,20:24:52
Szwedzka,01,190,Os. Górczewska,2024-06-24,20:12:33
Rzeszotarskiej,01,190,Os. Górczewska,2024-06-24,20:13:34
Dw.Wileński,03,190,Os. Górczewska,2024-06-24,20:16:02
Park Praski,01,190,Os. Górczewska,2024-06-24,20:17:07
Stare Miasto,02,190,Os. Górczewska,2024-06-24,20:19:39
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-06-24,20:22:15
Kino Femina,02,190,Os. Górczewska,2024-06-24,20:23:24
Wola-Ratusz,02,190,Os. Górczewska,2024-06-24,20:24:33
Kołowa,01,500,rondo Radosława,2024-06-24,20:13:32
Rogowska,01,500,rondo Radosława,2024-06-24,20:14:37
rondo Żaba,01,500,rondo Radosława,2024-06-24,20:15:05
rondo Starzyńskiego,01,500,rondo Radosława,2024-06-24,20:18:42
Dw.Gdański,04,500,rondo Radosława,2024-06-24,20:21:15
Baseny Inflancka,02,500,rondo Radosława,2024-06-24,20:22:25
"rondo ""Radosława""",04,500,rondo Radosława,2024-06-24,20:25:32
Szwedzka,01,190,Os. Górczewska,2024-06-24,20:13:08
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-06-24,20:14:07
Horbaczewskiego,01,148,Lotnisko Chopina,2024-06-24,20:15:04
Gocław,09,148,Lotnisko Chopina,2024-06-24,20:16:02
most Siekierkowski,03,148,Lotnisko Chopina,2024-06-24,20:17:06
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-06-24,20:19:43
Małe Siekierki,01,148,Lotnisko Chopina,2024-06-24,20:22:50
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-06-24,20:23:47
Dw.Gdański,05,6,Gocławek,2024-06-24,20:14:09
KS Polonia,01,6,Gocławek,2024-06-24,20:15:25
Park Traugutta,05,6,Gocławek,2024-06-24,20:16:58
most Gdański,03,6,Gocławek,2024-06-24,20:17:55
Wybrzeże Helskie,04,6,Gocławek,2024-06-24,20:19:38
rondo Starzyńskiego,04,6,Gocławek,2024-06-24,20:20:31
pl.Hallera,03,6,Gocławek,2024-06-24,20:22:43
Szwedzka,02,190,CH Marki,2024-06-24,19:57:55
Pelcowizna,06,114,UKSW,2024-06-24,20:14:37
PKP Toruńska,01,114,UKSW,2024-06-24,20:15:37
Żerań FSO,03,114,UKSW,2024-06-24,20:16:37
most Grota-Roweckiego,01,114,UKSW,2024-06-24,20:18:37
Czarnieckiego,02,114,UKSW,2024-06-24,20:22:08
pl.Wilsona,06,114,UKSW,2024-06-24,20:24:07
Suzina,02,114,UKSW,2024-06-24,20:25:07
Centrum,09,9,Gocławek,2024-06-24,20:14:20
Krucza,05,9,Gocławek,2024-06-24,20:15:40
Muzeum Narodowe,05,9,Gocławek,2024-06-24,20:16:26
most Poniatowskiego,03,9,Gocławek,2024-06-24,20:18:43
rondo Waszyngtona,06,9,Gocławek,2024-06-24,20:20:49
Berezyńska,02,9,Gocławek,2024-06-24,20:23:32
Park Skaryszewski,04,9,Gocławek,2024-06-24,20:24:33
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-06-24,20:15:29
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-06-24,20:16:34
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-06-24,20:17:55
Rozbrat,01,523,PKP Olszynka Grochowska,2024-06-24,20:18:52
Saska,02,523,PKP Olszynka Grochowska,2024-06-24,20:21:47
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-06-24,20:22:45
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-06-24,20:24:07
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-06-24,20:17:56
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-06-24,20:18:41
Dw.Gdański,03,500,Bródno Podgrodzie,2024-06-24,20:20:30
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-06-24,20:24:32
rondo Żaba,02,500,Bródno Podgrodzie,2024-06-24,20:27:27
Rogowska,02,500,Bródno Podgrodzie,2024-06-24,20:28:36
Kołowa,02,500,Bródno Podgrodzie,2024-06-24,20:29:53
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-06-24,20:16:41
Berezyńska,01,9,P+R Al. Krakowska,2024-06-24,20:19:34
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-06-24,20:21:25
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-06-24,20:23:26
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-06-24,20:26:19
Krucza,06,9,P+R Al. Krakowska,2024-06-24,20:27:36
Centrum,10,9,P+R Al. Krakowska,2024-06-24,20:28:43
Przyczółek Grochowski,01,523,Stare Bemowo,2024-06-24,20:17:10
Międzynarodowa,01,523,Stare Bemowo,2024-06-24,20:18:55
Saska,01,523,Stare Bemowo,2024-06-24,20:20:38
Rozbrat,02,523,Stare Bemowo,2024-06-24,20:23:35
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-06-24,20:25:33
Marszałkowska,02,523,Stare Bemowo,2024-06-24,20:26:20
Metro Politechnika,02,523,Stare Bemowo,2024-06-24,20:27:41
Wola-Ratusz,03,26,Wiatraczna,2024-06-24,20:17:27
Kino Femina,05,26,Wiatraczna,2024-06-24,20:19:45
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-06-24,20:23:03
Stare Miasto,01,26,Wiatraczna,2024-06-24,20:24:58
Park Praski,02,26,Wiatraczna,2024-06-24,20:27:11
Dw.Wileński,07,26,Wiatraczna,2024-06-24,20:29:10
Ząbkowska,03,26,Wiatraczna,2024-06-24,20:30:21
Kijowska,03,26,Wiatraczna,2024-06-24,20:31:58
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-06-24,20:18:09
Małe Siekierki,02,148,Wiatraczna,2024-06-24,20:18:54
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-06-24,20:20:27
most Siekierkowski,04,148,Wiatraczna,2024-06-24,20:22:49
Gocław,06,148,Wiatraczna,2024-06-24,20:25:10
Horbaczewskiego,02,148,Wiatraczna,2024-06-24,20:25:41
Bora-Komorowskiego,04,148,Wiatraczna,2024-06-24,20:26:54
Wola-Ratusz,01,190,CH Marki,2024-06-24,20:18:18
Kino Femina,01,190,CH Marki,2024-06-24,20:20:01
Metro Ratusz-Arsenał,09,190,CH Marki,2024-06-24,20:23:33
Stare Miasto,01,190,CH Marki,2024-06-24,20:25:32
Park Praski,02,190,CH Marki,2024-06-24,20:27:41
Dw.Wileński,04,190,CH Marki,2024-06-24,20:29:53
Rzeszotarskiej,02,190,CH Marki,2024-06-24,20:31:09
Szwedzka,02,190,CH Marki,2024-06-24,20:31:54
PKP Powiśle,04,162,Pl Hallera,2024-06-24,20:29:21
Topiel,01,162,Pl Hallera,2024-06-24,20:28:36
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-24,20:26:26
most Świętokrzyski,02,162,Pl Hallera,2024-06-24,20:25:18
os.Panieńska,02,162,Pl Hallera,2024-06-24,20:24:06
Sierakowskiego,02,162,Pl Hallera,2024-06-24,20:22:21
Ząbkowska,06,162,Pl Hallera,2024-06-24,20:21:01
Dw.Wileński,02,162,Pl Hallera,2024-06-24,20:19:41
PKP Powiśle,04,162,Pl Hallera,2024-06-24,20:19:59
Topiel,01,162,Pl Hallera,2024-06-24,20:21:36
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-06-24,20:23:24
most Świętokrzyski,02,162,Pl Hallera,2024-06-24,20:24:27
os.Panieńska,02,162,Pl Hallera,2024-06-24,20:25:39
Sierakowskiego,02,162,Pl Hallera,2024-06-24,20:27:05
Ząbkowska,06,162,Pl Hallera,2024-06-24,20:28:47
Dw.Wileński,02,162,Pl Hallera,2024-06-24,20:30:27
Centrum,09,9,Gocławek,2024-06-24,20:19:41
Krucza,05,9,Gocławek,2024-06-24,20:20:43
Muzeum Narodowe,05,9,Gocławek,2024-06-24,20:21:25
most Poniatowskiego,03,9,Gocławek,2024-06-24,20:24:35
