przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
Centrum,09,9,Gocławek,2024-07-04,08:26:50
Krucza,05,9,Gocławek,2024-07-04,08:27:46
Muzeum Narodowe,05,9,Gocławek,2024-07-04,08:30:07
most Poniatowskiego,03,9,Gocławek,2024-07-04,08:32:59
rondo Waszyngtona,06,9,Gocławek,2024-07-04,08:34:45
Berezyńska,02,9,Gocławek,2024-07-04,08:36:31
Park Skaryszewski,04,9,Gocławek,2024-07-04,08:37:47
Kołowa,01,500,rondo Radosława,2024-07-04,08:28:51
Rogowska,01,500,rondo Radosława,2024-07-04,08:30:04
rondo Żaba,01,500,rondo Radosława,2024-07-04,08:30:36
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-04,08:33:32
Dw.Gdański,04,500,rondo Radosława,2024-07-04,08:36:15
Baseny Inflancka,02,500,rondo Radosława,2024-07-04,08:38:03
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-04,08:41:17
Kijowska,04,26,Metro Młociny,2024-07-04,08:29:28
Ząbkowska,04,26,Metro Młociny,2024-07-04,08:31:14
Dw.Wileński,03,26,Metro Młociny,2024-07-04,08:33:35
Park Praski,01,26,Metro Młociny,2024-07-04,08:34:47
Stare Miasto,02,26,Metro Młociny,2024-07-04,08:37:43
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-04,08:39:39
Kino Femina,06,26,Metro Młociny,2024-07-04,08:41:20
Wola-Ratusz,04,26,Metro Młociny,2024-07-04,08:43:06
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-04,08:29:14
Małe Siekierki,02,148,Wiatraczna,2024-07-04,08:31:19
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-04,08:32:53
most Siekierkowski,04,148,Wiatraczna,2024-07-04,08:35:15
Gocław,06,148,Wiatraczna,2024-07-04,08:38:08
Horbaczewskiego,02,148,Wiatraczna,2024-07-04,08:38:54
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-04,08:40:12
Centrum,09,9,Gocławek,2024-07-04,08:28:24
Krucza,05,9,Gocławek,2024-07-04,08:32:16
Muzeum Narodowe,05,9,Gocławek,2024-07-04,08:32:16
most Poniatowskiego,03,9,Gocławek,2024-07-04,08:34:47
rondo Waszyngtona,06,9,Gocławek,2024-07-04,08:37:08
Berezyńska,02,9,Gocławek,2024-07-04,08:38:09
Park Skaryszewski,04,9,Gocławek,2024-07-04,08:39:39
Dw.Wileński,01,162,EC Siekierki,2024-07-04,08:28:42
Sierakowskiego,01,162,EC Siekierki,2024-07-04,08:31:23
os.Panieńska,01,162,EC Siekierki,2024-07-04,08:33:47
most Świętokrzyski,03,162,EC Siekierki,2024-07-04,08:36:13
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-04,08:37:31
Topiel,03,162,EC Siekierki,2024-07-04,08:39:34
PKP Powiśle,03,162,EC Siekierki,2024-07-04,08:40:52
Wola-Ratusz,03,26,Wiatraczna,2024-07-04,08:28:43
Kino Femina,05,26,Wiatraczna,2024-07-04,08:30:26
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-04,08:33:00
Stare Miasto,01,26,Wiatraczna,2024-07-04,08:34:58
Park Praski,02,26,Wiatraczna,2024-07-04,08:36:50
Dw.Wileński,07,26,Wiatraczna,2024-07-04,08:39:37
Ząbkowska,03,26,Wiatraczna,2024-07-04,08:41:34
Kijowska,03,26,Wiatraczna,2024-07-04,08:43:07
Wiatraczna,22,521,Falenica,2024-07-04,08:30:37
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-04,08:31:17
Międzynarodowa,01,523,Stare Bemowo,2024-07-04,08:34:37
Saska,01,523,Stare Bemowo,2024-07-04,08:36:17
Rozbrat,02,523,Stare Bemowo,2024-07-04,08:38:37
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-04,08:40:37
Marszałkowska,02,523,Stare Bemowo,2024-07-04,08:41:37
Metro Politechnika,02,523,Stare Bemowo,2024-07-04,08:43:38
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-04,08:31:27
Berezyńska,01,9,P+R Al. Krakowska,2024-07-04,08:32:57
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-04,08:34:43
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-04,08:36:44
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-04,08:39:00
Krucza,06,9,P+R Al. Krakowska,2024-07-04,08:40:01
Centrum,10,9,P+R Al. Krakowska,2024-07-04,08:41:42
Dw.Gdański,05,6,Gocławek,2024-07-04,08:32:14
Park Traugutta,05,6,Gocławek,2024-07-04,08:36:32
most Gdański,03,6,Gocławek,2024-07-04,08:37:22
Wybrzeże Helskie,04,6,Gocławek,2024-07-04,08:38:43
rondo Starzyńskiego,04,6,Gocławek,2024-07-04,08:39:38
pl.Hallera,03,6,Gocławek,2024-07-04,08:42:05
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-04,08:34:24
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-04,08:35:51
Gocław,09,148,Lotnisko Chopina,2024-07-04,08:37:30
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-04,08:38:15
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-04,08:39:43
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-04,08:42:34
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-04,08:43:15
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-04,08:35:08
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-04,08:36:25
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-04,08:38:53
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-04,08:40:53
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-04,08:43:11
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-04,08:44:27
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-04,08:46:20
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-04,08:34:05
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-04,08:35:17
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-04,08:36:22
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-04,08:39:02
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-04,08:42:02
Rogowska,02,500,Bródno Podgrodzie,2024-07-04,08:42:52
Kołowa,02,500,Bródno Podgrodzie,2024-07-04,08:44:02
Szwedzka,01,190,Os. Górczewska,2024-07-04,08:34:04
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-04,08:35:18
Dw.Wileński,03,190,Os. Górczewska,2024-07-04,08:37:53
Park Praski,01,190,Os. Górczewska,2024-07-04,08:39:17
Stare Miasto,02,190,Os. Górczewska,2024-07-04,08:41:13
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-04,08:44:13
Kino Femina,02,190,Os. Górczewska,2024-07-04,08:45:37
Wola-Ratusz,02,190,Os. Górczewska,2024-07-04,08:46:48
pl.Hallera,04,6,Metro Młociny,2024-07-04,08:34:29
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-04,08:36:15
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-04,08:37:46
most Gdański,04,6,Metro Młociny,2024-07-04,08:39:02
Park Traugutta,04,6,Metro Młociny,2024-07-04,08:40:07
Dw.Gdański,06,6,Metro Młociny,2024-07-04,08:43:09
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-04,08:35:46
Berezyńska,01,9,P+R Al. Krakowska,2024-07-04,08:37:06
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-04,08:38:57
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-04,08:41:23
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-04,08:44:15
Krucza,06,9,P+R Al. Krakowska,2024-07-04,08:45:31
Centrum,10,9,P+R Al. Krakowska,2024-07-04,08:47:01
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-04,08:35:53
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-04,08:37:32
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-04,08:38:37
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-04,08:40:06
Saska,02,523,PKP Olszynka Grochowska,2024-07-04,08:43:19
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-04,08:44:16
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-04,08:46:01
Wola-Ratusz,01,190,CH Marki,2024-07-04,08:35:52
Kino Femina,01,190,CH Marki,2024-07-04,08:38:12
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-04,08:40:32
Stare Miasto,01,190,CH Marki,2024-07-04,08:42:22
Park Praski,02,190,CH Marki,2024-07-04,08:44:20
Dw.Wileński,04,190,CH Marki,2024-07-04,08:46:22
Rzeszotarskiej,02,190,CH Marki,2024-07-04,08:47:22
Szwedzka,02,190,CH Marki,2024-07-04,08:48:22
Centrum,09,9,Gocławek,2024-07-04,08:33:57
Krucza,05,9,Gocławek,2024-07-04,08:36:46
Muzeum Narodowe,05,9,Gocławek,2024-07-04,08:37:42
most Poniatowskiego,03,9,Gocławek,2024-07-04,08:40:29
rondo Waszyngtona,06,9,Gocławek,2024-07-04,08:42:26
Berezyńska,02,9,Gocławek,2024-07-04,08:44:45
Park Skaryszewski,04,9,Gocławek,2024-07-04,08:46:41
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-04,08:37:52
Międzynarodowa,01,523,Stare Bemowo,2024-07-04,08:40:50
Saska,01,523,Stare Bemowo,2024-07-04,08:42:07
Rozbrat,02,523,Stare Bemowo,2024-07-04,08:45:02
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-04,08:46:52
Marszałkowska,02,523,Stare Bemowo,2024-07-04,08:47:39
Metro Politechnika,02,523,Stare Bemowo,2024-07-04,08:49:10
Pelcowizna,06,114,UKSW,2024-07-04,08:34:32
PKP Toruńska,01,114,UKSW,2024-07-04,08:38:34
Żerań FSO,03,114,UKSW,2024-07-04,08:41:31
most Grota-Roweckiego,01,114,UKSW,2024-07-04,08:45:50
Czarnieckiego,02,114,UKSW,2024-07-04,08:49:03
pl.Wilsona,06,114,UKSW,2024-07-04,08:51:09
Suzina,02,114,UKSW,2024-07-04,08:52:11
Wola-Ratusz,03,26,Wiatraczna,2024-07-04,08:36:06
Kino Femina,05,26,Wiatraczna,2024-07-04,08:39:38
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-04,08:41:34
Stare Miasto,01,26,Wiatraczna,2024-07-04,08:43:35
Park Praski,02,26,Wiatraczna,2024-07-04,08:46:07
Dw.Wileński,07,26,Wiatraczna,2024-07-04,08:49:38
Ząbkowska,03,26,Wiatraczna,2024-07-04,08:50:19
Kijowska,03,26,Wiatraczna,2024-07-04,08:52:00
PKP Powiśle,04,162,Pl Hallera,2024-07-04,08:38:45
Topiel,01,162,Pl Hallera,2024-07-04,08:40:33
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-04,08:42:51
most Świętokrzyski,02,162,Pl Hallera,2024-07-04,08:45:28
os.Panieńska,02,162,Pl Hallera,2024-07-04,08:47:01
Sierakowskiego,02,162,Pl Hallera,2024-07-04,08:48:14
Ząbkowska,06,162,Pl Hallera,2024-07-04,08:51:07
Dw.Wileński,01,162,EC Siekierki,2024-07-04,08:38:42
Sierakowskiego,01,162,EC Siekierki,2024-07-04,08:41:22
os.Panieńska,01,162,EC Siekierki,2024-07-04,08:43:22
most Świętokrzyski,03,162,EC Siekierki,2024-07-04,08:45:02
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-04,08:46:22
Topiel,03,162,EC Siekierki,2024-07-04,08:48:22
PKP Powiśle,03,162,EC Siekierki,2024-07-04,08:49:42
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-04,08:39:58
Berezyńska,01,9,P+R Al. Krakowska,2024-07-04,08:42:09
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-04,08:43:35
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-04,08:45:27
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-04,08:48:31
Krucza,06,9,P+R Al. Krakowska,2024-07-04,08:49:37
Centrum,10,9,P+R Al. Krakowska,2024-07-04,08:51:08
Szwedzka,01,190,Os. Górczewska,2024-07-04,08:40:49
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-04,08:42:12
Dw.Wileński,03,190,Os. Górczewska,2024-07-04,08:45:46
Park Praski,01,190,Os. Górczewska,2024-07-04,08:47:12
Stare Miasto,02,190,Os. Górczewska,2024-07-04,08:49:15
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-04,08:51:31
Kino Femina,02,190,Os. Górczewska,2024-07-04,08:53:27
Wola-Ratusz,02,190,Os. Górczewska,2024-07-04,08:54:48
Kijowska,04,26,Metro Młociny,2024-07-04,08:40:01
Ząbkowska,04,26,Metro Młociny,2024-07-04,08:41:22
Dw.Wileński,03,26,Metro Młociny,2024-07-04,08:43:43
Park Praski,01,26,Metro Młociny,2024-07-04,08:44:44
Stare Miasto,02,26,Metro Młociny,2024-07-04,08:47:20
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-04,08:49:06
Kino Femina,06,26,Metro Młociny,2024-07-04,08:52:13
Wola-Ratusz,04,26,Metro Młociny,2024-07-04,08:54:44
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-04,08:41:13
Małe Siekierki,02,148,Wiatraczna,2024-07-04,08:42:19
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-04,08:44:14
most Siekierkowski,04,148,Wiatraczna,2024-07-04,08:47:00
Gocław,06,148,Wiatraczna,2024-07-04,08:51:46
Horbaczewskiego,02,148,Wiatraczna,2024-07-04,08:52:40
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-04,08:53:54
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-04,08:41:54
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-04,08:43:58
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-04,08:45:13
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-04,08:46:52
Saska,02,523,PKP Olszynka Grochowska,2024-07-04,08:49:45
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-04,08:51:09
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-04,08:52:39
Wola-Ratusz,01,190,CH Marki,2024-07-04,08:41:48
Kino Femina,01,190,CH Marki,2024-07-04,08:43:59
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-04,08:46:51
Stare Miasto,01,190,CH Marki,2024-07-04,08:49:01
Park Praski,02,190,CH Marki,2024-07-04,08:50:41
Dw.Wileński,04,190,CH Marki,2024-07-04,08:52:06
Rzeszotarskiej,02,190,CH Marki,2024-07-04,08:53:27
Szwedzka,02,190,CH Marki,2024-07-04,08:54:24
Centrum,09,9,Gocławek,2024-07-04,08:39:35
Krucza,05,9,Gocławek,2024-07-04,08:42:12
Muzeum Narodowe,05,9,Gocławek,2024-07-04,08:43:07
most Poniatowskiego,03,9,Gocławek,2024-07-04,08:47:20
rondo Waszyngtona,06,9,Gocławek,2024-07-04,08:49:16
Berezyńska,02,9,Gocławek,2024-07-04,08:51:07
Park Skaryszewski,04,9,Gocławek,2024-07-04,08:52:37
Kołowa,01,500,rondo Radosława,2024-07-04,08:43:16
Rogowska,01,500,rondo Radosława,2024-07-04,08:44:26
rondo Żaba,01,500,rondo Radosława,2024-07-04,08:45:11
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-04,08:48:15
Dw.Gdański,04,500,rondo Radosława,2024-07-04,08:51:57
Baseny Inflancka,02,500,rondo Radosława,2024-07-04,08:54:19
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-04,08:57:06
Wiatraczna,03,521,Szczęśliwice,2024-07-04,08:38:05
Grenadierów,01,521,Szczęśliwice,2024-07-04,08:39:18
rondo Waszyngtona,01,521,Szczęśliwice,2024-07-04,08:45:36
Muzeum Narodowe,02,521,Szczęśliwice,2024-07-04,08:49:26
Centrum,06,521,Szczęśliwice,2024-07-04,08:53:43
Dw.Centralny,02,521,Szczęśliwice,2024-07-04,08:55:30
pl.Zawiszy,04,521,Szczęśliwice,2024-07-04,08:58:05
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-04,08:44:15
Międzynarodowa,01,523,Stare Bemowo,2024-07-04,08:47:04
Saska,01,523,Stare Bemowo,2024-07-04,08:48:33
Rozbrat,02,523,Stare Bemowo,2024-07-04,08:51:33
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-04,08:53:39
Marszałkowska,02,523,Stare Bemowo,2024-07-04,08:54:54
Metro Politechnika,02,523,Stare Bemowo,2024-07-04,08:56:17
Dw.Gdański,05,6,Gocławek,2024-07-04,08:45:52
Park Traugutta,05,6,Gocławek,2024-07-04,08:48:43
most Gdański,03,6,Gocławek,2024-07-04,08:49:28
Wybrzeże Helskie,04,6,Gocławek,2024-07-04,08:51:04
rondo Starzyńskiego,04,6,Gocławek,2024-07-04,08:51:50
pl.Hallera,03,6,Gocławek,2024-07-04,08:54:16
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-04,08:46:15
Berezyńska,01,9,P+R Al. Krakowska,2024-07-04,08:47:45
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-04,08:49:31
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-04,08:51:07
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-04,08:54:14
Krucza,06,9,P+R Al. Krakowska,2024-07-04,08:56:20
Centrum,10,9,P+R Al. Krakowska,2024-07-04,08:58:31
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-04,08:48:22
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-04,08:50:07
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-04,08:51:07
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-04,08:54:22
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-04,08:58:51
Rogowska,02,500,Bródno Podgrodzie,2024-07-04,08:59:53
Kołowa,02,500,Bródno Podgrodzie,2024-07-04,09:00:51
Centrum,09,9,Gocławek,2024-07-04,08:47:04
Krucza,05,9,Gocławek,2024-07-04,08:48:00
Muzeum Narodowe,05,9,Gocławek,2024-07-04,08:49:31
most Poniatowskiego,03,9,Gocławek,2024-07-04,08:52:37
rondo Waszyngtona,06,9,Gocławek,2024-07-04,08:54:44
Berezyńska,02,9,Gocławek,2024-07-04,08:56:34
Park Skaryszewski,04,9,Gocławek,2024-07-04,08:57:57
pl.Hallera,04,6,Metro Młociny,2024-07-04,08:44:09
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-04,08:47:46
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-04,08:48:32
most Gdański,04,6,Metro Młociny,2024-07-04,08:50:38
Park Traugutta,04,6,Metro Młociny,2024-07-04,08:51:28
Dw.Gdański,06,6,Metro Młociny,2024-07-04,08:54:15
Kijowska,04,26,Metro Młociny,2024-07-04,08:49:13
Ząbkowska,04,26,Metro Młociny,2024-07-04,08:50:23
Dw.Wileński,03,26,Metro Młociny,2024-07-04,08:53:20
Park Praski,01,26,Metro Młociny,2024-07-04,08:54:30
Stare Miasto,02,26,Metro Młociny,2024-07-04,08:57:17
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-04,08:59:08
Kino Femina,06,26,Metro Młociny,2024-07-04,09:01:09
Wola-Ratusz,04,26,Metro Młociny,2024-07-04,09:03:00
Wola-Ratusz,03,26,Wiatraczna,2024-07-04,08:48:44
Kino Femina,05,26,Wiatraczna,2024-07-04,08:50:14
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-04,08:53:12
Stare Miasto,01,26,Wiatraczna,2024-07-04,08:55:20
Park Praski,02,26,Wiatraczna,2024-07-04,08:57:37
Dw.Wileński,07,26,Wiatraczna,2024-07-04,08:59:35
Ząbkowska,03,26,Wiatraczna,2024-07-04,09:02:00
Kijowska,03,26,Wiatraczna,2024-07-04,09:03:38
Centrum,09,9,Gocławek,2024-07-04,08:48:26
Krucza,05,9,Gocławek,2024-07-04,08:49:58
Muzeum Narodowe,05,9,Gocławek,2024-07-04,08:51:30
most Poniatowskiego,03,9,Gocławek,2024-07-04,08:54:59
rondo Waszyngtona,06,9,Gocławek,2024-07-04,08:57:15
Berezyńska,02,9,Gocławek,2024-07-04,08:59:08
Park Skaryszewski,04,9,Gocławek,2024-07-04,09:00:29
Szwedzka,02,190,CH Marki,2024-07-04,08:50:07
Wiatraczna,22,521,Falenica,2024-07-04,08:49:56
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-04,08:49:57
Berezyńska,01,9,P+R Al. Krakowska,2024-07-04,08:51:28
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-04,08:53:14
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-04,08:55:20
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-04,08:58:12
Krucza,06,9,P+R Al. Krakowska,2024-07-04,09:00:07
Centrum,10,9,P+R Al. Krakowska,2024-07-04,09:02:14
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-04,08:53:00
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-04,08:55:42
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-04,08:55:48
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-04,08:58:03
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-04,08:59:43
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-04,09:01:22
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-04,09:03:09
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-04,08:50:27
Międzynarodowa,01,523,Stare Bemowo,2024-07-04,08:53:15
Saska,01,523,Stare Bemowo,2024-07-04,08:54:38
Rozbrat,02,523,Stare Bemowo,2024-07-04,08:57:05
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-04,08:59:16
Marszałkowska,02,523,Stare Bemowo,2024-07-04,09:00:24
Metro Politechnika,02,523,Stare Bemowo,2024-07-04,09:02:07
Wola-Ratusz,01,190,CH Marki,2024-07-04,08:51:55
Kino Femina,01,190,CH Marki,2024-07-04,08:54:18
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-04,08:56:50
Stare Miasto,01,190,CH Marki,2024-07-04,08:59:15
Park Praski,02,190,CH Marki,2024-07-04,09:01:20
Dw.Wileński,04,190,CH Marki,2024-07-04,09:04:15
Rzeszotarskiej,02,190,CH Marki,2024-07-04,09:05:30
Szwedzka,02,190,CH Marki,2024-07-04,09:06:15
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-04,08:53:30
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-04,08:54:55
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-04,08:56:19
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-04,08:57:45
Saska,02,523,PKP Olszynka Grochowska,2024-07-04,09:00:25
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-04,09:01:04
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-04,09:02:27
Szwedzka,01,190,Os. Górczewska,2024-07-04,08:52:44
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-04,08:53:54
Dw.Wileński,03,190,Os. Górczewska,2024-07-04,08:55:39
Park Praski,01,190,Os. Górczewska,2024-07-04,08:57:29
Stare Miasto,02,190,Os. Górczewska,2024-07-04,08:59:39
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-04,09:02:09
Kino Femina,02,190,Os. Górczewska,2024-07-04,09:03:19
Wola-Ratusz,02,190,Os. Górczewska,2024-07-04,09:05:34
pl.Zawiszy,03,521,Falenica,2024-07-04,08:46:09
Dw.Centralny,01,521,Falenica,2024-07-04,08:49:09
Centrum,15,521,Falenica,2024-07-04,08:52:30
Muzeum Narodowe,01,521,Falenica,2024-07-04,08:54:50
rondo Waszyngtona,02,521,Falenica,2024-07-04,08:57:50
Grenadierów,02,521,Falenica,2024-07-04,09:03:50
Wiatraczna,22,521,Falenica,2024-07-04,09:07:10
PKP Powiśle,04,162,Pl Hallera,2024-07-04,08:52:53
Topiel,01,162,Pl Hallera,2024-07-04,08:55:02
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-04,08:57:02
most Świętokrzyski,02,162,Pl Hallera,2024-07-04,08:58:22
os.Panieńska,02,162,Pl Hallera,2024-07-04,09:01:22
Sierakowskiego,02,162,Pl Hallera,2024-07-04,09:02:17
Ząbkowska,06,162,Pl Hallera,2024-07-04,09:05:33
Dw.Gdański,05,6,Gocławek,2024-07-04,08:53:16
Park Traugutta,05,6,Gocławek,2024-07-04,08:55:22
most Gdański,03,6,Gocławek,2024-07-04,08:57:23
Wybrzeże Helskie,04,6,Gocławek,2024-07-04,08:57:53
rondo Starzyńskiego,04,6,Gocławek,2024-07-04,09:00:30
pl.Hallera,03,6,Gocławek,2024-07-04,09:01:46
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-04,08:54:20
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-04,08:55:27
Gocław,09,148,Lotnisko Chopina,2024-07-04,08:57:02
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-04,08:58:04
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-04,09:01:25
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-04,09:04:15
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-04,09:05:01
Dw.Wileński,01,162,EC Siekierki,2024-07-04,08:52:56
Sierakowskiego,01,162,EC Siekierki,2024-07-04,08:55:29
os.Panieńska,01,162,EC Siekierki,2024-07-04,08:57:57
most Świętokrzyski,03,162,EC Siekierki,2024-07-04,08:59:52
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-04,09:01:26
Topiel,03,162,EC Siekierki,2024-07-04,09:04:50
PKP Powiśle,03,162,EC Siekierki,2024-07-04,09:05:48
Kijowska,03,26,Wiatraczna,2024-07-04,08:54:16
pl.Hallera,04,6,Metro Młociny,2024-07-04,08:54:29
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-04,08:56:35
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-04,08:57:51
most Gdański,04,6,Metro Młociny,2024-07-04,08:59:07
Park Traugutta,04,6,Metro Młociny,2024-07-04,09:00:13
Dw.Gdański,06,6,Metro Młociny,2024-07-04,09:03:14
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-04,08:55:37
Berezyńska,01,9,P+R Al. Krakowska,2024-07-04,08:57:13
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-04,08:58:44
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-04,09:01:05
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-04,09:04:27
Krucza,06,9,P+R Al. Krakowska,2024-07-04,09:05:37
Centrum,10,9,P+R Al. Krakowska,2024-07-04,09:06:38
Dw.Wileński,03,26,Metro Młociny,2024-07-04,08:56:46
Kino Femina,06,26,Metro Młociny,2024-07-04,08:47:46
Wola-Ratusz,04,26,Metro Młociny,2024-07-04,08:43:44
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-04,08:57:22
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-04,08:59:18
pl.Na Rozdrożu,05,523,PKP Olszynka Grochowska,2024-07-04,09:00:18
